,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1012.0,35.0,22.0,9.0,43.0,7.16,315.0,9.0,294.1,315.1,295.4
1,1009.0,59.0,19.6,8.6,49.0,6.99,317.0,9.0,292.0,312.3,293.2
2,1000.0,130.0,18.8,8.8,52.0,7.15,325.0,11.0,291.9,312.7,293.2
3,997.0,156.0,18.6,8.6,52.0,7.08,329.0,11.0,292.0,312.5,293.2
4,988.0,233.0,18.4,4.8,41.0,5.49,340.0,10.0,292.6,308.7,293.6
5,969.0,399.0,18.1,-3.3,23.0,3.11,0.0,0.0,293.9,303.4,294.4
6,953.0,542.0,17.8,-10.2,14.0,1.86,57.0,2.0,295.0,300.8,295.3
7,925.0,795.0,16.0,-12.0,13.0,1.66,160.0,5.0,295.7,300.9,296.0
8,888.0,1141.0,15.6,-29.4,3.0,0.38,213.0,5.0,298.7,300.1,298.8
9,885.0,1169.0,15.6,-29.4,3.0,0.38,218.0,6.0,299.0,300.4,299.1
10,850.0,1509.0,13.2,-22.8,7.0,0.72,270.0,6.0,300.0,302.4,300.1
11,834.0,1667.0,12.4,-25.4,5.0,0.59,270.0,10.0,300.8,302.8,300.9
12,806.0,1952.0,11.0,-30.1,4.0,0.39,230.0,10.0,302.2,303.6,302.3
13,782.0,2204.0,9.8,-34.2,3.0,0.27,267.0,14.0,303.5,304.5,303.6
14,780.0,2226.0,9.7,-33.4,3.0,0.3,270.0,14.0,303.6,304.7,303.7
15,735.0,2716.0,7.2,-13.8,21.0,1.8,256.0,20.0,306.1,312.1,306.5
16,700.0,3115.0,3.8,-4.2,56.0,4.02,245.0,24.0,306.7,319.4,307.4
17,694.0,3185.0,3.2,-3.8,60.0,4.18,242.0,25.0,306.8,319.9,307.5
18,691.0,3219.0,2.9,-4.2,59.0,4.06,240.0,25.0,306.8,319.6,307.6
19,634.0,3905.0,-2.5,-13.3,43.0,2.18,265.0,23.0,308.3,315.5,308.7
20,602.0,4317.0,-5.7,-18.7,35.0,1.46,261.0,25.0,309.2,314.1,309.5
21,556.0,4935.0,-8.7,-28.5,18.0,0.66,255.0,27.0,312.7,315.1,312.8
22,542.0,5133.0,-9.7,-31.7,15.0,0.5,262.0,28.0,313.8,315.7,313.9
23,527.0,5349.0,-10.8,-29.8,19.0,0.62,270.0,29.0,315.1,317.4,315.2
24,522.0,5422.0,-11.1,-29.1,21.0,0.66,269.0,30.0,315.5,317.9,315.7
25,500.0,5750.0,-14.3,-23.3,46.0,1.18,265.0,34.0,315.5,319.7,315.8
26,484.0,5996.0,-16.7,-23.7,55.0,1.17,258.0,37.0,315.5,319.6,315.8
27,478.0,6090.0,-17.3,-28.3,38.0,0.78,256.0,38.0,315.9,318.7,316.1
28,477.0,6106.0,-17.5,-22.4,66.0,1.34,255.0,39.0,315.9,320.5,316.1
29,465.0,6296.0,-18.1,-25.2,54.0,1.07,250.0,41.0,317.4,321.2,317.6
30,445.0,6625.0,-19.1,-30.1,37.0,0.71,253.0,45.0,320.2,322.8,320.3
31,431.0,6862.0,-21.1,-29.1,49.0,0.8,255.0,49.0,320.6,323.5,320.7
32,425.0,6966.0,-21.7,-33.7,33.0,0.53,256.0,50.0,321.1,323.1,321.2
33,406.0,7302.0,-24.7,-29.3,66.0,0.84,259.0,55.0,321.4,324.5,321.6
34,400.0,7410.0,-25.3,-33.3,47.0,0.58,260.0,56.0,322.0,324.2,322.1
