,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1010.0,35.0,23.8,13.8,53.0,9.91,320.0,8.0,296.1,325.0,297.9
1,1006.0,68.0,21.6,13.6,60.0,9.82,320.0,8.0,294.2,322.6,296.0
2,1000.0,118.0,21.4,13.4,60.0,9.75,320.0,9.0,294.6,322.8,296.3
3,987.0,231.0,20.0,12.0,60.0,9.02,320.0,10.0,294.3,320.4,295.9
4,981.0,284.0,19.4,11.4,60.0,8.7,327.0,8.0,294.2,319.4,295.7
5,951.0,552.0,21.1,5.3,36.0,5.9,0.0,0.0,298.5,316.2,299.6
6,939.0,662.0,21.8,2.8,29.0,5.01,73.0,1.0,300.3,315.6,301.2
7,925.0,792.0,20.6,2.6,30.0,5.01,160.0,3.0,300.4,315.7,301.3
8,900.0,1027.0,19.7,0.5,28.0,4.42,130.0,10.0,301.8,315.4,302.6
9,883.0,1191.0,19.0,-1.0,26.0,4.04,137.0,13.0,302.7,315.3,303.5
10,850.0,1516.0,16.4,-2.6,27.0,3.73,150.0,19.0,303.3,315.0,304.0
11,846.0,1556.0,16.2,-2.6,27.0,3.74,150.0,19.0,303.5,315.2,304.2
12,814.0,1882.0,14.2,-2.8,31.0,3.84,163.0,14.0,304.8,316.8,305.5
13,809.0,1933.0,13.7,-2.9,32.0,3.85,165.0,13.0,304.8,316.9,305.5
14,791.0,2119.0,12.1,-3.0,35.0,3.89,185.0,13.0,305.0,317.2,305.7
15,722.0,2874.0,5.3,-3.8,52.0,4.03,160.0,12.0,305.6,318.3,306.4
16,700.0,3130.0,3.0,-4.0,60.0,4.08,175.0,15.0,305.8,318.6,306.5
17,694.0,3199.0,2.4,-4.3,61.0,4.02,180.0,17.0,305.9,318.5,306.6
18,661.0,3592.0,-1.1,-6.1,69.0,3.69,164.0,15.0,306.2,317.9,306.9
19,653.0,3689.0,-1.7,-12.2,45.0,2.3,160.0,14.0,306.6,314.1,307.0
20,648.0,3751.0,-2.1,-16.1,33.0,1.69,163.0,14.0,306.8,312.4,307.1
21,643.0,3812.0,-1.3,-35.3,6.0,0.3,165.0,14.0,308.4,309.5,308.5
22,574.0,4702.0,-7.5,-32.7,11.0,0.43,205.0,10.0,311.3,312.8,311.3
23,554.0,4980.0,-9.5,-31.9,14.0,0.48,225.0,8.0,312.1,313.9,312.2
24,544.0,5123.0,-10.5,-31.5,16.0,0.51,236.0,11.0,312.6,314.4,312.6
25,536.0,5237.0,-10.9,-34.7,12.0,0.38,245.0,14.0,313.4,314.8,313.5
26,527.0,5368.0,-11.3,-38.3,9.0,0.27,246.0,17.0,314.4,315.4,314.5
27,502.0,5739.0,-13.3,-28.3,27.0,0.74,250.0,27.0,316.4,319.0,316.5
28,500.0,5770.0,-13.5,-27.5,30.0,0.8,250.0,28.0,316.5,319.4,316.7
29,479.0,6094.0,-15.5,-22.0,58.0,1.38,235.0,36.0,317.9,322.8,318.2
30,475.0,6157.0,-15.9,-20.9,65.0,1.53,236.0,36.0,318.2,323.6,318.5
31,469.0,6252.0,-16.9,-21.4,68.0,1.48,238.0,37.0,318.1,323.3,318.4
32,454.0,6494.0,-18.9,-23.7,66.0,1.25,242.0,37.0,318.6,323.0,318.8
33,449.0,6576.0,-19.5,-29.5,41.0,0.74,243.0,38.0,318.9,321.6,319.0
