Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.809196	0.000000	-1.463267	0.000000	-0.087115	0.000000	-429.505770	0.000000	-80.479665	0.000000	55.000000	0.000000	55.000000	0.000000	4.139739	0.000000	4.139739	0.000000	4.070122	0.000000	0.070993	0.036045	0.003605	0.070993	0.004239	0.000424	41.107300	296.207825	99217.406250	0.070993	0.022872	0.002287	0.070993	0.007540	0.000754	0.000000	0.000000	0.070993	-0.477003	0.000000	-26.235189	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.385737	NaN	-296.215539	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.800180	0.000000	-1.461251	0.000000	-0.086528	0.000000	-429.009911	0.000000	-80.368813	0.000000	55.000000	0.000000	55.000000	0.000000	4.140290	0.000000	4.140290	0.000000	4.077895	0.000000	0.078465	0.037122	0.003712	0.078465	0.004212	0.000421	48.578762	296.162567	99133.312500	0.078465	0.023402	0.002340	0.078465	0.007531	0.000753	0.000000	0.000000	0.078465	-0.084944	0.000000	-4.671900	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.312540	NaN	-237.189712	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.790368	0.000000	-1.458987	0.000000	-0.085723	0.000000	-428.470239	0.000000	-80.244271	0.000000	55.000000	0.000000	55.000000	0.000000	4.141012	0.000000	4.141012	0.000000	4.089141	0.000000	0.085936	0.038008	0.003801	0.085936	0.004179	0.000418	56.050220	296.117279	99049.218750	0.085936	0.023858	0.002386	0.085936	0.007520	0.000752	0.000000	0.000000	0.085936	0.344342	0.000000	18.938826	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.127825	NaN	-172.030355	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.779317	0.000000	-1.456512	0.000000	-0.084571	0.000000	-427.862412	0.000000	-80.108158	0.000000	55.000000	0.000000	55.000000	0.000000	4.141700	0.000000	4.141700	0.000000	4.106206	0.000000	0.093408	0.038727	0.003873	0.093408	0.004141	0.000414	63.521683	296.071991	98965.125000	0.093408	0.024247	0.002425	0.093408	0.007506	0.000751	0.000000	0.000000	0.093408	0.791047	0.000000	43.507592	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.860714	NaN	-102.339248	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.765934	0.000000	-1.453430	0.000000	-0.082859	0.000000	-427.126382	0.000000	-79.938643	0.000000	55.000000	0.000000	55.000000	0.000000	4.142680	0.000000	4.142680	0.000000	4.132651	0.000000	0.100879	0.039293	0.003929	0.100879	0.004089	0.000409	70.993141	296.026703	98881.031250	0.100879	0.024409	0.002441	0.100879	0.007489	0.000749	0.000000	0.000000	0.100879	1.224263	0.000000	67.334483	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.558485	NaN	-30.716653	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.749924	0.000000	-1.449872	0.000000	-0.080326	0.000000	-426.245840	0.000000	-79.742982	0.000000	55.000000	0.000000	55.000000	0.000000	4.143637	0.000000	4.143637	0.000000	4.173911	0.000000	0.108350	0.040159	0.004016	0.108350	0.004021	0.000402	78.464600	295.981415	98796.937500	0.108350	0.024412	0.002441	0.108350	0.007466	0.000747	0.000000	0.000000	0.108350	1.622814	0.000000	89.254744	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	0.677300	NaN	37.251479	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.731031	0.000000	-1.445080	0.000000	-0.077213	0.000000	-425.206707	0.000000	-79.479395	0.000000	55.000000	0.000000	55.000000	0.000000	4.145788	0.000000	4.145788	0.000000	4.226166	0.000000	0.115822	0.041631	0.004163	0.115822	0.003911	0.000391	85.936066	295.936157	98712.843750	0.115822	0.024564	0.002456	0.115822	0.007435	0.000744	0.000000	0.000000	0.115822	1.952479	0.000000	107.386348	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	1.787363	NaN	98.304969	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.706508	0.000000	-1.439148	0.000000	-0.073075	0.000000	-423.857961	0.000000	-79.153164	0.000000	55.000000	0.000000	55.000000	0.000000	4.148101	0.000000	4.148101	0.000000	4.299704	0.000000	0.123293	0.043078	0.004308	0.123293	0.003764	0.000376	93.407524	295.890869	98628.750000	0.123293	0.024355	0.002436	0.123293	0.007396	0.000740	0.000000	0.000000	0.123293	2.194811	0.000000	120.714622	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	2.677410	NaN	147.257548	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.675784	0.000000	-1.431204	0.000000	-0.067799	0.000000	-422.168123	0.000000	-78.716212	0.000000	55.000000	0.000000	55.000000	0.000000	4.151910	0.000000	4.151910	0.000000	4.399821	0.000000	0.130765	0.044137	0.004414	0.130765	0.003559	0.000356	100.878983	295.845581	98544.648437	0.130765	0.024129	0.002413	0.130765	0.007345	0.000734	0.000000	0.000000	0.130765	2.347655	0.000000	129.121019	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	3.329905	NaN	183.144793	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.636915	0.000000	-1.421101	0.000000	-0.061428	0.000000	-420.030334	0.000000	-78.160564	0.000000	55.000000	0.000000	55.000000	0.000000	4.156872	0.000000	4.156872	0.000000	4.531965	0.000000	0.138236	0.045123	0.004512	0.138236	0.003283	0.000328	108.350441	295.800293	98460.554687	0.138236	0.024085	0.002408	0.138236	0.007273	0.000727	0.000000	0.000000	0.138236	2.415051	0.000000	132.827786	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	3.751452	NaN	206.329862	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
