Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.809327	0.000000	-1.463462	0.000000	-0.087293	0.000000	-429.513006	0.000000	-80.490415	0.000000	55.000000	0.000000	55.000000	0.000000	4.139450	0.000000	4.139450	0.000000	4.067374	0.000000	0.070993	0.036614	0.003661	0.070993	0.004241	0.000424	41.107300	296.207825	99217.406250	0.070993	0.021812	0.002181	0.070993	0.007545	0.000754	0.000000	0.000000	0.070993	-0.519156	0.000000	-28.553559	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.439694	NaN	-299.183148	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.800056	0.000000	-1.461309	0.000000	-0.086681	0.000000	-429.003098	0.000000	-80.371974	0.000000	55.000000	0.000000	55.000000	0.000000	4.140154	0.000000	4.140154	0.000000	4.075403	0.000000	0.078465	0.037006	0.003701	0.078465	0.004214	0.000421	48.578762	296.162567	99133.312500	0.078465	0.022002	0.002200	0.078465	0.007537	0.000754	0.000000	0.000000	0.078465	-0.123301	0.000000	-6.781577	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.378215	NaN	-240.801840	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.789385	0.000000	-1.458988	0.000000	-0.085805	0.000000	-428.416151	0.000000	-80.244347	0.000000	55.000000	0.000000	55.000000	0.000000	4.140698	0.000000	4.140698	0.000000	4.087760	0.000000	0.085936	0.037852	0.003785	0.085936	0.004180	0.000418	56.050220	296.117279	99049.218750	0.085936	0.022125	0.002212	0.085936	0.007527	0.000753	0.000000	0.000000	0.085936	0.315314	0.000000	17.342292	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.169771	NaN	-174.337416	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.777898	0.000000	-1.456197	0.000000	-0.084477	0.000000	-427.784364	0.000000	-80.090816	0.000000	55.000000	0.000000	55.000000	0.000000	4.141784	0.000000	4.141784	0.000000	4.107508	0.000000	0.093408	0.037915	0.003792	0.093408	0.004140	0.000414	63.521683	296.071991	98965.125000	0.093408	0.022243	0.002224	0.093408	0.007515	0.000751	0.000000	0.000000	0.093408	0.784013	0.000000	43.120695	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.875095	NaN	-103.130210	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.763928	0.000000	-1.452903	0.000000	-0.082462	0.000000	-427.016046	0.000000	-79.909690	0.000000	55.000000	0.000000	55.000000	0.000000	4.142937	0.000000	4.142937	0.000000	4.139066	0.000000	0.100879	0.037945	0.003794	0.100879	0.004089	0.000409	70.993141	296.026703	98881.031250	0.100879	0.022188	0.002219	0.100879	0.007499	0.000750	0.000000	0.000000	0.100879	1.253637	0.000000	68.950031	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.547536	NaN	-30.114464	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.746703	0.000000	-1.448791	0.000000	-0.079360	0.000000	-426.068687	0.000000	-79.683498	0.000000	55.000000	0.000000	55.000000	0.000000	4.144454	0.000000	4.144454	0.000000	4.190291	0.000000	0.108350	0.038425	0.003842	0.108350	0.004014	0.000401	78.464600	295.981415	98796.937500	0.108350	0.022162	0.002216	0.108350	0.007478	0.000748	0.000000	0.000000	0.108350	1.701236	0.000000	93.567990	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	0.740552	NaN	40.730353	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.725638	0.000000	-1.443320	0.000000	-0.075144	0.000000	-424.910069	0.000000	-79.382602	0.000000	55.000000	0.000000	55.000000	0.000000	4.147075	0.000000	4.147075	0.000000	4.263587	0.000000	0.115822	0.039231	0.003923	0.115822	0.003900	0.000390	85.936066	295.936157	98712.843750	0.115822	0.022126	0.002213	0.115822	0.007449	0.000745	0.000000	0.000000	0.115822	2.099696	0.000000	115.483259	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	1.915267	NaN	105.339702	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.698746	0.000000	-1.436030	0.000000	-0.069877	0.000000	-423.431030	0.000000	-78.981632	0.000000	55.000000	0.000000	55.000000	0.000000	4.150973	0.000000	4.150973	0.000000	4.361119	0.000000	0.123293	0.039446	0.003945	0.123293	0.003747	0.000375	93.407524	295.890869	98628.750000	0.123293	0.022383	0.002238	0.123293	0.007405	0.000740	0.000000	0.000000	0.123293	2.427009	0.000000	133.485468	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	2.923192	NaN	160.775567	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.663876	0.000000	-1.426438	0.000000	-0.062500	0.000000	-421.513173	0.000000	-78.454066	0.000000	55.000000	0.000000	55.000000	0.000000	4.156319	0.000000	4.156319	0.000000	4.512408	0.000000	0.130765	0.039632	0.003963	0.130765	0.003535	0.000353	100.878983	295.845581	98544.648437	0.130765	0.022202	0.002220	0.130765	0.007351	0.000735	0.000000	0.000000	0.130765	2.663671	0.000000	146.501898	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	3.676848	NaN	202.226627	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.620732	0.000000	-1.413629	0.000000	-0.053521	0.000000	-419.140284	0.000000	-77.749589	0.000000	55.000000	0.000000	55.000000	0.000000	4.164661	0.000000	4.164661	0.000000	4.723150	0.000000	0.138236	0.039718	0.003972	0.138236	0.003241	0.000324	108.350441	295.800293	98460.554687	0.138236	0.022338	0.002234	0.138236	0.007276	0.000728	0.000000	0.000000	0.138236	2.819624	0.000000	155.079309	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	4.238478	NaN	233.116284	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
