Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.798943	0.000000	-1.459132	0.000000	-0.086786	0.000000	-428.941853	0.000000	-80.252260	0.000000	55.000000	0.000000	55.000000	0.000000	4.143486	0.000000	4.143486	0.000000	4.071497	0.000000	0.070993	0.028699	0.002870	0.070993	0.004208	0.000421	41.107300	296.207825	99217.406250	0.070993	0.021039	0.002104	0.070993	0.007530	0.000753	0.000000	0.000000	0.070993	-0.076495	0.000000	-4.207206	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-4.923408	NaN	-270.787452	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.788685	0.000000	-1.456515	0.000000	-0.086157	0.000000	-428.377665	0.000000	-80.108343	0.000000	55.000000	0.000000	55.000000	0.000000	4.144669	0.000000	4.144669	0.000000	4.079402	0.000000	0.078465	0.029203	0.002920	0.078465	0.004177	0.000418	48.578762	296.162567	99133.312500	0.078465	0.021165	0.002116	0.078465	0.007521	0.000752	0.000000	0.000000	0.078465	0.488696	0.000000	26.878255	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-3.645610	NaN	-200.508527	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.777491	0.000000	-1.453517	0.000000	-0.085268	0.000000	-427.762032	0.000000	-79.943434	0.000000	55.000000	0.000000	55.000000	0.000000	4.146208	0.000000	4.146208	0.000000	4.091405	0.000000	0.085936	0.029342	0.002934	0.085936	0.004143	0.000414	56.050220	296.117279	99049.218750	0.085936	0.021399	0.002140	0.085936	0.007509	0.000751	0.000000	0.000000	0.085936	1.114323	0.000000	61.287761	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-2.189636	NaN	-120.429997	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.764932	0.000000	-1.450102	0.000000	-0.083898	0.000000	-427.071249	0.000000	-79.755612	0.000000	55.000000	0.000000	55.000000	0.000000	4.148028	0.000000	4.148028	0.000000	4.111373	0.000000	0.093408	0.029285	0.002928	0.093408	0.004103	0.000410	63.521683	296.071991	98965.125000	0.093408	0.021347	0.002135	0.093408	0.007497	0.000750	0.000000	0.000000	0.093408	1.783161	0.000000	98.073843	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-0.623725	NaN	-34.304887	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.750208	0.000000	-1.446229	0.000000	-0.081994	0.000000	-426.261438	0.000000	-79.542620	0.000000	55.000000	0.000000	55.000000	0.000000	4.149946	0.000000	4.149946	0.000000	4.140629	0.000000	0.100879	0.029492	0.002949	0.100879	0.004051	0.000405	70.993141	296.026703	98881.031250	0.100879	0.021265	0.002126	0.100879	0.007482	0.000748	0.000000	0.000000	0.100879	2.460719	0.000000	135.339572	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	0.989053	NaN	54.397909	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.732681	0.000000	-1.441581	0.000000	-0.079089	0.000000	-425.297448	0.000000	-79.286930	0.000000	55.000000	0.000000	55.000000	0.000000	4.152309	0.000000	4.152309	0.000000	4.188037	0.000000	0.108350	0.030004	0.003000	0.108350	0.003981	0.000398	78.464600	295.981415	98796.937500	0.108350	0.021300	0.002130	0.108350	0.007460	0.000746	0.000000	0.000000	0.108350	3.104552	0.000000	170.750382	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	2.550757	NaN	140.291642	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.711872	0.000000	-1.435417	0.000000	-0.074881	0.000000	-424.152963	0.000000	-78.947919	0.000000	55.000000	0.000000	55.000000	0.000000	4.156240	0.000000	4.156240	0.000000	4.260731	0.000000	0.115822	0.030239	0.003024	0.115822	0.003885	0.000389	85.936066	295.936157	98712.843750	0.115822	0.021407	0.002141	0.115822	0.007431	0.000743	0.000000	0.000000	0.115822	3.675047	0.000000	202.127587	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	3.980499	NaN	218.927437	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.685139	0.000000	-1.427320	0.000000	-0.068966	0.000000	-422.682654	0.000000	-78.502597	0.000000	55.000000	0.000000	55.000000	0.000000	4.161639	0.000000	4.161639	0.000000	4.371283	0.000000	0.123293	0.030625	0.003063	0.123293	0.003748	0.000375	93.407524	295.890869	98628.750000	0.123293	0.021181	0.002118	0.123293	0.007397	0.000740	0.000000	0.000000	0.123293	4.143431	0.000000	227.888702	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	5.196306	NaN	285.796831	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.652524	0.000000	-1.416655	0.000000	-0.061326	0.000000	-420.888829	0.000000	-77.916044	0.000000	55.000000	0.000000	55.000000	0.000000	4.169665	0.000000	4.169665	0.000000	4.529836	0.000000	0.130765	0.031202	0.003120	0.130765	0.003552	0.000355	100.878983	295.845581	98544.648437	0.130765	0.021081	0.002108	0.130765	0.007350	0.000735	0.000000	0.000000	0.130765	4.495729	0.000000	247.265098	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	6.123595	NaN	336.797708	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.609879	0.000000	-1.402438	0.000000	-0.051160	0.000000	-418.543333	0.000000	-77.134084	0.000000	55.000000	0.000000	55.000000	0.000000	4.180785	0.000000	4.180785	0.000000	4.776767	0.000000	0.138236	0.031844	0.003184	0.138236	0.003273	0.000327	108.350441	295.800293	98460.554687	0.138236	0.021024	0.002102	0.138236	0.007285	0.000729	0.000000	0.000000	0.138236	4.753629	0.000000	261.449616	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	6.806925	NaN	374.380864	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
