Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.806998	0.000000	-1.462613	0.000000	-0.086407	0.000000	-429.384903	0.000000	-80.443688	0.000000	55.000000	0.000000	55.000000	0.000000	4.140148	0.000000	4.140148	0.000000	4.081252	0.000000	0.070993	0.033932	0.003393	0.070993	0.004237	0.000424	41.107300	296.207825	99217.406250	0.070993	0.022101	0.002210	0.070993	0.007539	0.000754	0.000000	0.000000	0.070993	-0.411698	0.000000	-22.643374	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.348521	NaN	-294.168662	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.797112	0.000000	-1.460344	0.000000	-0.085516	0.000000	-428.841154	0.000000	-80.318919	0.000000	55.000000	0.000000	55.000000	0.000000	4.140853	0.000000	4.140853	0.000000	4.093971	0.000000	0.078465	0.034316	0.003432	0.078465	0.004210	0.000421	48.578762	296.162567	99133.312500	0.078465	0.022082	0.002208	0.078465	0.007531	0.000753	0.000000	0.000000	0.078465	0.038276	0.000000	2.105166	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.218681	NaN	-232.027440	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.786093	0.000000	-1.457631	0.000000	-0.084117	0.000000	-428.235132	0.000000	-80.169690	0.000000	55.000000	0.000000	55.000000	0.000000	4.141954	0.000000	4.141954	0.000000	4.115086	0.000000	0.085936	0.034632	0.003463	0.085936	0.004173	0.000417	56.050220	296.117279	99049.218750	0.085936	0.022093	0.002209	0.085936	0.007521	0.000752	0.000000	0.000000	0.085936	0.547120	0.000000	30.091592	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-2.928401	NaN	-161.062070	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.773825	0.000000	-1.454477	0.000000	-0.082252	0.000000	-427.560358	0.000000	-79.996260	0.000000	55.000000	0.000000	55.000000	0.000000	4.143409	0.000000	4.143409	0.000000	4.144307	0.000000	0.093408	0.034435	0.003444	0.093408	0.004132	0.000413	63.521683	296.071991	98965.125000	0.093408	0.021878	0.002188	0.093408	0.007510	0.000751	0.000000	0.000000	0.093408	1.089824	0.000000	59.940328	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.520472	NaN	-83.625953	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.759689	0.000000	-1.450907	0.000000	-0.079075	0.000000	-426.782894	0.000000	-79.799868	0.000000	55.000000	0.000000	55.000000	0.000000	4.144987	0.000000	4.144987	0.000000	4.197587	0.000000	0.100879	0.035201	0.003520	0.100879	0.004072	0.000407	70.993141	296.026703	98881.031250	0.100879	0.021838	0.002184	0.100879	0.007494	0.000749	0.000000	0.000000	0.100879	1.649902	0.000000	90.744636	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.070567	NaN	-3.881175	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.741661	0.000000	-1.446177	0.000000	-0.074265	0.000000	-425.791364	0.000000	-79.539728	0.000000	55.000000	0.000000	55.000000	0.000000	4.147308	0.000000	4.147308	0.000000	4.283426	0.000000	0.108350	0.035681	0.003568	0.108350	0.003988	0.000399	78.464600	295.981415	98796.937500	0.108350	0.021899	0.002190	0.108350	0.007470	0.000747	0.000000	0.000000	0.108350	2.180440	0.000000	119.924202	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	1.350278	NaN	74.265293	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.719233	0.000000	-1.440082	0.000000	-0.067424	0.000000	-424.557807	0.000000	-79.204509	0.000000	55.000000	0.000000	55.000000	0.000000	4.150577	0.000000	4.150577	0.000000	4.416739	0.000000	0.115822	0.036548	0.003655	0.115822	0.003866	0.000387	85.936066	295.936157	98712.843750	0.115822	0.021721	0.002172	0.115822	0.007441	0.000744	0.000000	0.000000	0.115822	2.656886	0.000000	146.128703	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	2.643966	NaN	145.418114	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.690543	0.000000	-1.431580	0.000000	-0.058700	0.000000	-422.979867	0.000000	-78.736882	0.000000	55.000000	0.000000	55.000000	0.000000	4.156010	0.000000	4.156010	0.000000	4.608107	0.000000	0.123293	0.037312	0.003731	0.123293	0.003684	0.000368	93.407524	295.890869	98628.750000	0.123293	0.021809	0.002181	0.123293	0.007397	0.000740	0.000000	0.000000	0.123293	3.049873	0.000000	167.743018	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	3.732862	NaN	205.307402	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.654711	0.000000	-1.420345	0.000000	-0.047356	0.000000	-421.009131	0.000000	-78.118995	0.000000	55.000000	0.000000	55.000000	0.000000	4.163941	0.000000	4.163941	0.000000	4.906549	0.000000	0.130765	0.037777	0.003778	0.130765	0.003437	0.000344	100.878983	295.845581	98544.648437	0.130765	0.021800	0.002180	0.130765	0.007341	0.000734	0.000000	0.000000	0.130765	3.328665	0.000000	183.076597	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	4.568228	NaN	251.252564	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.609126	0.000000	-1.406002	0.000000	-0.033013	0.000000	-418.501941	0.000000	-77.330117	0.000000	55.000000	0.000000	55.000000	0.000000	4.174266	0.000000	4.174266	0.000000	5.412421	0.000000	0.138236	0.038294	0.003829	0.138236	0.003103	0.000310	108.350441	295.800293	98460.554687	0.138236	0.021704	0.002170	0.138236	0.007268	0.000727	0.000000	0.000000	0.138236	3.518657	0.000000	193.526153	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	5.136424	NaN	282.503333	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
