Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.803183	0.000000	-1.460997	0.000000	-0.086847	0.000000	-429.175050	0.000000	-80.354847	0.000000	55.000000	0.000000	55.000000	0.000000	4.141671	0.000000	4.141671	0.000000	4.072337	0.000000	0.070993	0.031288	0.003129	0.070993	0.004222	0.000422	41.107300	296.207825	99217.406250	0.070993	0.021218	0.002122	0.070993	0.007536	0.000754	0.000000	0.000000	0.070993	-0.316544	0.000000	-17.409944	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.109350	NaN	-281.014256	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.792740	0.000000	-1.458587	0.000000	-0.086191	0.000000	-428.600681	0.000000	-80.222283	0.000000	55.000000	0.000000	55.000000	0.000000	4.142442	0.000000	4.142442	0.000000	4.080897	0.000000	0.078465	0.031989	0.003199	0.078465	0.004192	0.000419	48.578762	296.162567	99133.312500	0.078465	0.021192	0.002119	0.078465	0.007528	0.000753	0.000000	0.000000	0.078465	0.156221	0.000000	8.592153	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-3.924296	NaN	-215.836293	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.781764	0.000000	-1.455791	0.000000	-0.085189	0.000000	-427.997030	0.000000	-80.068481	0.000000	55.000000	0.000000	55.000000	0.000000	4.143702	0.000000	4.143702	0.000000	4.094991	0.000000	0.085936	0.032457	0.003246	0.085936	0.004155	0.000415	56.050220	296.117279	99049.218750	0.085936	0.021005	0.002101	0.085936	0.007519	0.000752	0.000000	0.000000	0.085936	0.672892	0.000000	37.009079	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-2.597152	NaN	-142.843379	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.768802	0.000000	-1.452707	0.000000	-0.083791	0.000000	-427.284137	0.000000	-79.898912	0.000000	55.000000	0.000000	55.000000	0.000000	4.144822	0.000000	4.144822	0.000000	4.115808	0.000000	0.093408	0.032661	0.003266	0.093408	0.004113	0.000411	63.521683	296.071991	98965.125000	0.093408	0.020729	0.002073	0.093408	0.007508	0.000751	0.000000	0.000000	0.093408	1.227602	0.000000	67.518089	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.155042	NaN	-63.527336	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.754313	0.000000	-1.449055	0.000000	-0.081571	0.000000	-426.487206	0.000000	-79.698005	0.000000	55.000000	0.000000	55.000000	0.000000	4.146431	0.000000	4.146431	0.000000	4.150911	0.000000	0.100879	0.032909	0.003291	0.100879	0.004060	0.000406	70.993141	296.026703	98881.031250	0.100879	0.020895	0.002089	0.100879	0.007492	0.000749	0.000000	0.000000	0.100879	1.786850	0.000000	98.276734	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	0.324561	NaN	17.850833	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.736606	0.000000	-1.444298	0.000000	-0.078321	0.000000	-425.513339	0.000000	-79.436407	0.000000	55.000000	0.000000	55.000000	0.000000	4.148907	0.000000	4.148907	0.000000	4.204823	0.000000	0.108350	0.033613	0.003361	0.108350	0.003977	0.000398	78.464600	295.981415	98796.937500	0.108350	0.020715	0.002072	0.108350	0.007473	0.000747	0.000000	0.000000	0.108350	2.320216	0.000000	127.611898	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	1.761578	NaN	96.886775	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.714500	0.000000	-1.438193	0.000000	-0.073852	0.000000	-424.297486	0.000000	-79.100631	0.000000	55.000000	0.000000	55.000000	0.000000	4.152305	0.000000	4.152305	0.000000	4.283475	0.000000	0.115822	0.033824	0.003382	0.115822	0.003872	0.000387	85.936066	295.936157	98712.843750	0.115822	0.020583	0.002058	0.115822	0.007446	0.000745	0.000000	0.000000	0.115822	2.795930	0.000000	153.776156	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	3.075743	NaN	169.165873	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.686217	0.000000	-1.429797	0.000000	-0.067768	0.000000	-422.741938	0.000000	-78.638826	0.000000	55.000000	0.000000	55.000000	0.000000	4.157700	0.000000	4.157700	0.000000	4.399060	0.000000	0.123293	0.034228	0.003423	0.123293	0.003713	0.000371	93.407524	295.890869	98628.750000	0.123293	0.020516	0.002052	0.123293	0.007408	0.000741	0.000000	0.000000	0.123293	3.181595	0.000000	174.987749	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	4.190957	NaN	230.502624	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.651466	0.000000	-1.418472	0.000000	-0.059905	0.000000	-420.830654	0.000000	-78.015978	0.000000	55.000000	0.000000	55.000000	0.000000	4.166155	0.000000	4.166155	0.000000	4.565518	0.000000	0.130765	0.034234	0.003423	0.130765	0.003497	0.000350	100.878983	295.845581	98544.648437	0.130765	0.020650	0.002065	0.130765	0.007356	0.000736	0.000000	0.000000	0.130765	3.463163	0.000000	190.473946	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	5.032950	NaN	276.812250	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.606706	0.000000	-1.403894	0.000000	-0.049692	0.000000	-418.368840	0.000000	-77.214188	0.000000	55.000000	0.000000	55.000000	0.000000	4.177189	0.000000	4.177189	0.000000	4.820275	0.000000	0.138236	0.034829	0.003483	0.138236	0.003186	0.000319	108.350441	295.800293	98460.554687	0.138236	0.020663	0.002066	0.138236	0.007288	0.000729	0.000000	0.000000	0.138236	3.659384	0.000000	201.266135	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	5.646725	NaN	310.569893	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
