Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.806382	0.000000	-1.461988	0.000000	-0.086913	0.000000	-429.351004	0.000000	-80.409319	0.000000	55.000000	0.000000	55.000000	0.000000	4.141009	0.000000	4.141009	0.000000	4.072223	0.000000	0.070993	0.035490	0.003549	0.070993	0.004215	0.000422	41.107300	296.207825	99217.406250	0.070993	0.023171	0.002317	0.070993	0.007534	0.000753	0.000000	0.000000	0.070993	-0.343481	0.000000	-18.891475	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.268643	NaN	-289.775350	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.796152	0.000000	-1.459570	0.000000	-0.086174	0.000000	-428.788333	0.000000	-80.276337	0.000000	55.000000	0.000000	55.000000	0.000000	4.141859	0.000000	4.141859	0.000000	4.082146	0.000000	0.078465	0.035520	0.003552	0.078465	0.004186	0.000419	48.578762	296.162567	99133.312500	0.078465	0.022941	0.002294	0.078465	0.007525	0.000753	0.000000	0.000000	0.078465	0.133376	0.000000	7.335659	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.095667	NaN	-225.261675	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.785009	0.000000	-1.456829	0.000000	-0.085013	0.000000	-428.175484	0.000000	-80.125576	0.000000	55.000000	0.000000	55.000000	0.000000	4.142970	0.000000	4.142970	0.000000	4.099004	0.000000	0.085936	0.035846	0.003585	0.085936	0.004148	0.000415	56.050220	296.117279	99049.218750	0.085936	0.022574	0.002257	0.085936	0.007516	0.000752	0.000000	0.000000	0.085936	0.668808	0.000000	36.784463	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-2.767911	NaN	-152.235116	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.772658	0.000000	-1.453661	0.000000	-0.083373	0.000000	-427.496190	0.000000	-79.951328	0.000000	55.000000	0.000000	55.000000	0.000000	4.144427	0.000000	4.144427	0.000000	4.123965	0.000000	0.093408	0.035725	0.003572	0.093408	0.004103	0.000410	63.521683	296.071991	98965.125000	0.093408	0.022524	0.002252	0.093408	0.007503	0.000750	0.000000	0.000000	0.093408	1.239376	0.000000	68.165686	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.346970	NaN	-74.083331	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.757923	0.000000	-1.449747	0.000000	-0.080847	0.000000	-426.685747	0.000000	-79.736064	0.000000	55.000000	0.000000	55.000000	0.000000	4.146401	0.000000	4.146401	0.000000	4.164469	0.000000	0.100879	0.035665	0.003566	0.100879	0.004043	0.000404	70.993141	296.026703	98881.031250	0.100879	0.022393	0.002239	0.100879	0.007487	0.000749	0.000000	0.000000	0.100879	1.822462	0.000000	100.235418	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	0.131116	NaN	7.211374	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.740216	0.000000	-1.444728	0.000000	-0.077144	0.000000	-425.711871	0.000000	-79.460055	0.000000	55.000000	0.000000	55.000000	0.000000	4.149324	0.000000	4.149324	0.000000	4.227109	0.000000	0.108350	0.035533	0.003553	0.108350	0.003960	0.000396	78.464600	295.981415	98796.937500	0.108350	0.022431	0.002243	0.108350	0.007463	0.000746	0.000000	0.000000	0.108350	2.369506	0.000000	130.322807	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	1.560861	NaN	85.847328	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.717716	0.000000	-1.437965	0.000000	-0.071930	0.000000	-424.474394	0.000000	-79.088049	0.000000	55.000000	0.000000	55.000000	0.000000	4.153728	0.000000	4.153728	0.000000	4.321290	0.000000	0.115822	0.035599	0.003560	0.115822	0.003836	0.000384	85.936066	295.936157	98712.843750	0.115822	0.022220	0.002222	0.115822	0.007433	0.000743	0.000000	0.000000	0.115822	2.854426	0.000000	156.993435	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	2.861451	NaN	157.379819	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.689800	0.000000	-1.429287	0.000000	-0.065206	0.000000	-422.939016	0.000000	-78.610765	0.000000	55.000000	0.000000	55.000000	0.000000	4.159734	0.000000	4.159734	0.000000	4.454138	0.000000	0.123293	0.035952	0.003595	0.123293	0.003663	0.000366	93.407524	295.890869	98628.750000	0.123293	0.022361	0.002236	0.123293	0.007388	0.000739	0.000000	0.000000	0.123293	3.231935	0.000000	177.756451	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	3.970868	NaN	218.397721	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.654789	0.000000	-1.417986	0.000000	-0.056481	0.000000	-421.013411	0.000000	-77.989230	0.000000	55.000000	0.000000	55.000000	0.000000	4.168076	0.000000	4.168076	0.000000	4.649940	0.000000	0.130765	0.036242	0.003624	0.130765	0.003427	0.000343	100.878983	295.845581	98544.648437	0.130765	0.021947	0.002195	0.130765	0.007338	0.000734	0.000000	0.000000	0.130765	3.490844	0.000000	191.996428	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	4.770962	NaN	262.402920	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.608583	0.000000	-1.404054	0.000000	-0.046461	0.000000	-418.472078	0.000000	-77.222996	0.000000	55.000000	0.000000	55.000000	0.000000	4.177517	0.000000	4.177517	0.000000	4.917433	0.000000	0.138236	0.036756	0.003676	0.138236	0.003115	0.000311	108.350441	295.800293	98460.554687	0.138236	0.021622	0.002162	0.138236	0.007269	0.000727	0.000000	0.000000	0.138236	3.648782	0.000000	200.683005	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	5.325160	NaN	292.883804	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
