Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.810750	0.000000	-1.464315	0.000000	-0.087444	0.000000	-429.591277	0.000000	-80.537323	0.000000	55.000000	0.000000	55.000000	0.000000	4.138460	0.000000	4.138460	0.000000	4.065725	0.000000	0.070993	0.034944	0.003494	0.070993	0.004266	0.000427	41.107300	296.207825	99217.406250	0.070993	0.019646	0.001965	0.070993	0.007555	0.000756	0.000000	0.000000	0.070993	-0.605541	0.000000	-33.304746	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.593239	NaN	-307.628169	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.801365	0.000000	-1.462245	0.000000	-0.086946	0.000000	-429.075066	0.000000	-80.423464	0.000000	55.000000	0.000000	55.000000	0.000000	4.138985	0.000000	4.138985	0.000000	4.071926	0.000000	0.078465	0.035090	0.003509	0.078465	0.004244	0.000424	48.578762	296.162567	99133.312500	0.078465	0.019472	0.001947	0.078465	0.007550	0.000755	0.000000	0.000000	0.078465	-0.237045	0.000000	-13.037502	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.564056	NaN	-251.023078	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.791325	0.000000	-1.459912	0.000000	-0.086155	0.000000	-428.522852	0.000000	-80.295163	0.000000	55.000000	0.000000	55.000000	0.000000	4.139749	0.000000	4.139749	0.000000	4.082807	0.000000	0.085936	0.034812	0.003481	0.085936	0.004219	0.000422	56.050220	296.117279	99049.218750	0.085936	0.019453	0.001945	0.085936	0.007543	0.000754	0.000000	0.000000	0.085936	0.180474	0.000000	9.926065	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.397483	NaN	-186.861558	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.779934	0.000000	-1.457366	0.000000	-0.084966	0.000000	-427.896377	0.000000	-80.155155	0.000000	55.000000	0.000000	55.000000	0.000000	4.140446	0.000000	4.140446	0.000000	4.100334	0.000000	0.093408	0.035203	0.003520	0.093408	0.004185	0.000418	63.521683	296.071991	98965.125000	0.093408	0.019249	0.001925	0.093408	0.007535	0.000754	0.000000	0.000000	0.093408	0.625775	0.000000	34.417628	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-2.126332	NaN	-116.948268	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.766727	0.000000	-1.454149	0.000000	-0.083295	0.000000	-427.169991	0.000000	-79.978199	0.000000	55.000000	0.000000	55.000000	0.000000	4.141710	0.000000	4.141710	0.000000	4.125795	0.000000	0.100879	0.035064	0.003506	0.100879	0.004141	0.000414	70.993141	296.026703	98881.031250	0.100879	0.019144	0.001914	0.100879	0.007524	0.000752	0.000000	0.000000	0.100879	1.081031	0.000000	59.456684	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.824141	NaN	-45.327754	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.750553	0.000000	-1.450161	0.000000	-0.080766	0.000000	-426.280396	0.000000	-79.758863	0.000000	55.000000	0.000000	55.000000	0.000000	4.143345	0.000000	4.143345	0.000000	4.166316	0.000000	0.108350	0.035216	0.003522	0.108350	0.004078	0.000408	78.464600	295.981415	98796.937500	0.108350	0.019275	0.001927	0.108350	0.007507	0.000751	0.000000	0.000000	0.108350	1.518935	0.000000	83.541434	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	0.449106	NaN	24.700829	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.731435	0.000000	-1.445219	0.000000	-0.077198	0.000000	-425.228944	0.000000	-79.487062	0.000000	55.000000	0.000000	55.000000	0.000000	4.145678	0.000000	4.145678	0.000000	4.226578	0.000000	0.115822	0.035361	0.003536	0.115822	0.003994	0.000399	85.936066	295.936157	98712.843750	0.115822	0.019398	0.001940	0.115822	0.007486	0.000749	0.000000	0.000000	0.115822	1.907287	0.000000	104.900789	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	1.617606	NaN	88.968352	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.706410	0.000000	-1.438665	0.000000	-0.072353	0.000000	-423.852533	0.000000	-79.126582	0.000000	55.000000	0.000000	55.000000	0.000000	4.148900	0.000000	4.148900	0.000000	4.313542	0.000000	0.123293	0.035567	0.003557	0.123293	0.003873	0.000387	93.407524	295.890869	98628.750000	0.123293	0.019291	0.001929	0.123293	0.007457	0.000746	0.000000	0.000000	0.123293	2.220446	0.000000	122.124525	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	2.588211	NaN	142.351625	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.674897	0.000000	-1.429797	0.000000	-0.065969	0.000000	-422.119328	0.000000	-78.638822	0.000000	55.000000	0.000000	55.000000	0.000000	4.154056	0.000000	4.154056	0.000000	4.437882	0.000000	0.130765	0.036086	0.003609	0.130765	0.003693	0.000369	100.878983	295.845581	98544.648437	0.130765	0.019301	0.001930	0.130765	0.007417	0.000742	0.000000	0.000000	0.130765	2.453571	0.000000	134.946395	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	3.347603	NaN	184.118173	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.635178	0.000000	-1.417968	0.000000	-0.057752	0.000000	-419.934793	0.000000	-77.988261	0.000000	55.000000	0.000000	55.000000	0.000000	4.161766	0.000000	4.161766	0.000000	4.617820	0.000000	0.138236	0.036080	0.003608	0.138236	0.003454	0.000345	108.350441	295.800293	98460.554687	0.138236	0.019023	0.001902	0.138236	0.007370	0.000737	0.000000	0.000000	0.138236	2.609579	0.000000	143.526858	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	3.884423	NaN	213.643244	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
