Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.795682	0.000000	-1.458781	0.000000	-0.086303	0.000000	-428.762493	0.000000	-80.232970	0.000000	55.000000	0.000000	55.000000	0.000000	4.143046	0.000000	4.143046	0.000000	4.079216	0.000000	0.070993	0.028142	0.002814	0.070993	0.004207	0.000421	41.107300	296.207825	99217.406250	0.070993	0.020768	0.002077	0.070993	0.007526	0.000753	0.000000	0.000000	0.070993	-0.028032	0.000000	-1.541737	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-4.745251	NaN	-260.988824	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.784728	0.000000	-1.455969	0.000000	-0.085500	0.000000	-428.160051	0.000000	-80.078280	0.000000	55.000000	0.000000	55.000000	0.000000	4.144341	0.000000	4.144341	0.000000	4.089918	0.000000	0.078465	0.028009	0.002801	0.078465	0.004179	0.000418	48.578762	296.162567	99133.312500	0.078465	0.020718	0.002072	0.078465	0.007517	0.000752	0.000000	0.000000	0.078465	0.554557	0.000000	30.500625	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-3.386886	NaN	-186.278754	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.773497	0.000000	-1.453022	0.000000	-0.084546	0.000000	-427.542319	0.000000	-79.916205	0.000000	55.000000	0.000000	55.000000	0.000000	4.145780	0.000000	4.145780	0.000000	4.103180	0.000000	0.085936	0.028089	0.002809	0.085936	0.004147	0.000415	56.050220	296.117279	99049.218750	0.085936	0.020734	0.002073	0.085936	0.007507	0.000751	0.000000	0.000000	0.085936	1.201503	0.000000	66.082658	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-1.849310	NaN	-101.712029	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.761230	0.000000	-1.449585	0.000000	-0.083159	0.000000	-426.867653	0.000000	-79.727151	0.000000	55.000000	0.000000	55.000000	0.000000	4.147731	0.000000	4.147731	0.000000	4.123617	0.000000	0.093408	0.027724	0.002772	0.093408	0.004113	0.000411	63.521683	296.071991	98965.125000	0.093408	0.020670	0.002067	0.093408	0.007496	0.000750	0.000000	0.000000	0.093408	1.889519	0.000000	103.923564	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-0.198007	NaN	-10.890412	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.747352	0.000000	-1.445842	0.000000	-0.080959	0.000000	-426.104347	0.000000	-79.521331	0.000000	55.000000	0.000000	55.000000	0.000000	4.149697	0.000000	4.149697	0.000000	4.158574	0.000000	0.100879	0.027828	0.002783	0.100879	0.004068	0.000407	70.993141	296.026703	98881.031250	0.100879	0.020499	0.002050	0.100879	0.007483	0.000748	0.000000	0.000000	0.100879	2.585436	0.000000	142.198977	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	1.516562	NaN	83.410923	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.731027	0.000000	-1.441320	0.000000	-0.077914	0.000000	-425.206498	0.000000	-79.272588	0.000000	55.000000	0.000000	55.000000	0.000000	4.152227	0.000000	4.152227	0.000000	4.209357	0.000000	0.108350	0.028017	0.002802	0.108350	0.004008	0.000401	78.464600	295.981415	98796.937500	0.108350	0.020644	0.002064	0.108350	0.007464	0.000746	0.000000	0.000000	0.108350	3.247764	0.000000	178.627012	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	3.162194	NaN	173.920664	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.711608	0.000000	-1.435572	0.000000	-0.073449	0.000000	-424.138453	0.000000	-78.956444	0.000000	55.000000	0.000000	55.000000	0.000000	4.155888	0.000000	4.155888	0.000000	4.288745	0.000000	0.115822	0.028402	0.002840	0.115822	0.003923	0.000392	85.936066	295.936157	98712.843750	0.115822	0.020793	0.002079	0.115822	0.007438	0.000744	0.000000	0.000000	0.115822	3.835861	0.000000	210.972362	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	4.658203	NaN	256.201159	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.688452	0.000000	-1.428515	0.000000	-0.067267	0.000000	-422.864886	0.000000	-78.568345	0.000000	55.000000	0.000000	55.000000	0.000000	4.160635	0.000000	4.160635	0.000000	4.408475	0.000000	0.123293	0.029287	0.002929	0.123293	0.003801	0.000380	93.407524	295.890869	98628.750000	0.123293	0.020673	0.002067	0.123293	0.007410	0.000741	0.000000	0.000000	0.123293	4.319195	0.000000	237.555742	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	5.903892	NaN	324.714061	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.658310	0.000000	-1.418911	0.000000	-0.059086	0.000000	-421.207060	0.000000	-78.040114	0.000000	55.000000	0.000000	55.000000	0.000000	4.167601	0.000000	4.167601	0.000000	4.585833	0.000000	0.130765	0.029268	0.002927	0.130765	0.003651	0.000365	100.878983	295.845581	98544.648437	0.130765	0.020567	0.002057	0.130765	0.007369	0.000737	0.000000	0.000000	0.130765	4.686558	0.000000	257.760694	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	6.873778	NaN	378.057765	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.620460	0.000000	-1.406631	0.000000	-0.048599	0.000000	-419.125300	0.000000	-77.364704	0.000000	55.000000	0.000000	55.000000	0.000000	4.176840	0.000000	4.176840	0.000000	4.855175	0.000000	0.138236	0.029582	0.002958	0.138236	0.003439	0.000344	108.350441	295.800293	98460.554687	0.138236	0.020504	0.002050	0.138236	0.007315	0.000732	0.000000	0.000000	0.138236	4.930640	0.000000	271.185214	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	7.524961	NaN	413.872879	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
