Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.809458	0.000000	-1.463427	0.000000	-0.087268	0.000000	-429.520164	0.000000	-80.488500	0.000000	55.000000	0.000000	55.000000	0.000000	4.139550	0.000000	4.139550	0.000000	4.067748	0.000000	0.070993	0.035148	0.003515	0.070993	0.004247	0.000425	41.107300	296.207825	99217.406250	0.070993	0.022414	0.002241	0.070993	0.007543	0.000754	0.000000	0.000000	0.070993	-0.518954	0.000000	-28.542449	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.437443	NaN	-299.059390	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.800006	0.000000	-1.461447	0.000000	-0.086699	0.000000	-429.000357	0.000000	-80.379593	0.000000	55.000000	0.000000	55.000000	0.000000	4.139904	0.000000	4.139904	0.000000	4.075234	0.000000	0.078465	0.035942	0.003594	0.078465	0.004223	0.000422	48.578762	296.162567	99133.312500	0.078465	0.022344	0.002234	0.078465	0.007535	0.000754	0.000000	0.000000	0.078465	-0.135384	0.000000	-7.446116	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.374579	NaN	-240.601821	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.789687	0.000000	-1.459225	0.000000	-0.085905	0.000000	-428.432786	0.000000	-80.257367	0.000000	55.000000	0.000000	55.000000	0.000000	4.140393	0.000000	4.140393	0.000000	4.086322	0.000000	0.085936	0.036763	0.003676	0.085936	0.004192	0.000419	56.050220	296.117279	99049.218750	0.085936	0.022407	0.002241	0.085936	0.007526	0.000753	0.000000	0.000000	0.085936	0.288869	0.000000	15.887807	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.181875	NaN	-175.003115	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.778054	0.000000	-1.456742	0.000000	-0.084740	0.000000	-427.792996	0.000000	-80.120816	0.000000	55.000000	0.000000	55.000000	0.000000	4.140908	0.000000	4.140908	0.000000	4.103552	0.000000	0.093408	0.038196	0.003820	0.093408	0.004151	0.000415	63.521683	296.071991	98965.125000	0.093408	0.022427	0.002243	0.093408	0.007514	0.000751	0.000000	0.000000	0.093408	0.735771	0.000000	40.467418	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.900023	NaN	-104.501288	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.764795	0.000000	-1.453681	0.000000	-0.082974	0.000000	-427.063743	0.000000	-79.952463	0.000000	55.000000	0.000000	55.000000	0.000000	4.141890	0.000000	4.141890	0.000000	4.130916	0.000000	0.100879	0.039011	0.003901	0.100879	0.004097	0.000410	70.993141	296.026703	98881.031250	0.100879	0.022609	0.002261	0.100879	0.007498	0.000750	0.000000	0.000000	0.100879	1.188157	0.000000	65.348638	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.581063	NaN	-31.958479	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.748163	0.000000	-1.449824	0.000000	-0.080502	0.000000	-426.148969	0.000000	-79.740317	0.000000	55.000000	0.000000	55.000000	0.000000	4.143157	0.000000	4.143157	0.000000	4.170700	0.000000	0.108350	0.040059	0.004006	0.108350	0.004021	0.000402	78.464600	295.981415	98796.937500	0.108350	0.022707	0.002271	0.108350	0.007476	0.000748	0.000000	0.000000	0.108350	1.607565	0.000000	88.416065	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	0.678818	NaN	37.335014	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.728180	0.000000	-1.444821	0.000000	-0.076917	0.000000	-425.049898	0.000000	-79.465166	0.000000	55.000000	0.000000	55.000000	0.000000	4.145318	0.000000	4.145318	0.000000	4.231438	0.000000	0.115822	0.041275	0.004127	0.115822	0.003909	0.000391	85.936066	295.936157	98712.843750	0.115822	0.022629	0.002263	0.115822	0.007448	0.000745	0.000000	0.000000	0.115822	1.967594	0.000000	108.217677	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	1.825000	NaN	100.374980	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.702625	0.000000	-1.438199	0.000000	-0.072267	0.000000	-423.644378	0.000000	-79.100963	0.000000	55.000000	0.000000	55.000000	0.000000	4.148486	0.000000	4.148486	0.000000	4.314784	0.000000	0.123293	0.042676	0.004268	0.123293	0.003745	0.000375	93.407524	295.890869	98628.750000	0.123293	0.022769	0.002277	0.123293	0.007408	0.000741	0.000000	0.000000	0.123293	2.252708	0.000000	123.898954	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	2.792571	NaN	153.591416	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.669399	0.000000	-1.429365	0.000000	-0.066302	0.000000	-421.816969	0.000000	-78.615062	0.000000	55.000000	0.000000	55.000000	0.000000	4.153032	0.000000	4.153032	0.000000	4.430169	0.000000	0.130765	0.043712	0.004371	0.130765	0.003518	0.000352	100.878983	295.845581	98544.648437	0.130765	0.022680	0.002268	0.130765	0.007354	0.000735	0.000000	0.000000	0.130765	2.454433	0.000000	134.993812	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	3.513788	NaN	193.258321	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.627665	0.000000	-1.417888	0.000000	-0.059040	0.000000	-419.521595	0.000000	-77.983835	0.000000	55.000000	0.000000	55.000000	0.000000	4.159472	0.000000	4.159472	0.000000	4.585913	0.000000	0.138236	0.044706	0.004471	0.138236	0.003204	0.000320	108.350441	295.800293	98460.554687	0.138236	0.022758	0.002276	0.138236	0.007281	0.000728	0.000000	0.000000	0.138236	2.572232	0.000000	141.472746	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	4.002462	NaN	220.135387	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
