Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.808911	0.000000	-1.463178	0.000000	-0.087116	0.000000	-429.490096	0.000000	-80.474792	0.000000	55.000000	0.000000	55.000000	0.000000	4.139798	0.000000	4.139798	0.000000	4.070018	0.000000	0.070993	0.029438	0.002944	0.070993	0.004270	0.000427	41.107300	296.207825	99217.406250	0.070993	0.019530	0.001953	0.070993	0.007553	0.000755	0.000000	0.000000	0.070993	-0.501291	0.000000	-27.570981	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.445083	NaN	-299.479550	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.799206	0.000000	-1.461051	0.000000	-0.086445	0.000000	-428.956350	0.000000	-80.357813	0.000000	55.000000	0.000000	55.000000	0.000000	4.140320	0.000000	4.140320	0.000000	4.079079	0.000000	0.078465	0.029827	0.002983	0.078465	0.004250	0.000425	48.578762	296.162567	99133.312500	0.078465	0.019402	0.001940	0.078465	0.007547	0.000755	0.000000	0.000000	0.078465	-0.080804	0.000000	-4.444229	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.350875	NaN	-239.298119	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.788700	0.000000	-1.458593	0.000000	-0.085502	0.000000	-428.378497	0.000000	-80.222589	0.000000	55.000000	0.000000	55.000000	0.000000	4.141151	0.000000	4.141151	0.000000	4.092478	0.000000	0.085936	0.030067	0.003007	0.085936	0.004223	0.000422	56.050220	296.117279	99049.218750	0.085936	0.019393	0.001939	0.085936	0.007539	0.000754	0.000000	0.000000	0.085936	0.387161	0.000000	21.293870	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.100986	NaN	-170.554222	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.776960	0.000000	-1.455783	0.000000	-0.084021	0.000000	-427.732793	0.000000	-80.068076	0.000000	55.000000	0.000000	55.000000	0.000000	4.142188	0.000000	4.142188	0.000000	4.114906	0.000000	0.093408	0.030323	0.003032	0.093408	0.004190	0.000419	63.521683	296.071991	98965.125000	0.093408	0.019443	0.001944	0.093408	0.007530	0.000753	0.000000	0.000000	0.093408	0.885836	0.000000	48.721000	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.740224	NaN	-95.712325	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.762907	0.000000	-1.452224	0.000000	-0.081614	0.000000	-426.959863	0.000000	-79.872344	0.000000	55.000000	0.000000	55.000000	0.000000	4.143767	0.000000	4.143767	0.000000	4.153296	0.000000	0.100879	0.030392	0.003039	0.100879	0.004145	0.000415	70.993141	296.026703	98881.031250	0.100879	0.019231	0.001923	0.100879	0.007518	0.000752	0.000000	0.000000	0.100879	1.404458	0.000000	77.245187	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.352118	NaN	-19.366465	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.745957	0.000000	-1.447740	0.000000	-0.078106	0.000000	-426.027639	0.000000	-79.625704	0.000000	55.000000	0.000000	55.000000	0.000000	4.146009	0.000000	4.146009	0.000000	4.212233	0.000000	0.108350	0.030549	0.003055	0.108350	0.004082	0.000408	78.464600	295.981415	98796.937500	0.108350	0.019129	0.001913	0.108350	0.007502	0.000750	0.000000	0.000000	0.108350	1.904163	0.000000	104.728959	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	1.017380	NaN	55.955880	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.725790	0.000000	-1.441875	0.000000	-0.073393	0.000000	-424.918465	0.000000	-79.303132	0.000000	55.000000	0.000000	55.000000	0.000000	4.149600	0.000000	4.149600	0.000000	4.296152	0.000000	0.115822	0.030756	0.003076	0.115822	0.003992	0.000399	85.936066	295.936157	98712.843750	0.115822	0.019082	0.001908	0.115822	0.007480	0.000748	0.000000	0.000000	0.115822	2.342653	0.000000	128.845914	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	2.254299	NaN	123.986432	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.699549	0.000000	-1.433996	0.000000	-0.066719	0.000000	-423.475217	0.000000	-78.869795	0.000000	55.000000	0.000000	55.000000	0.000000	4.154734	0.000000	4.154734	0.000000	4.425798	0.000000	0.123293	0.031093	0.003109	0.123293	0.003861	0.000386	93.407524	295.890869	98628.750000	0.123293	0.018983	0.001898	0.123293	0.007451	0.000745	0.000000	0.000000	0.123293	2.717339	0.000000	149.453649	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	3.328439	NaN	183.064153	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.663931	0.000000	-1.423486	0.000000	-0.058076	0.000000	-421.516222	0.000000	-78.291756	0.000000	55.000000	0.000000	55.000000	0.000000	4.161456	0.000000	4.161456	0.000000	4.615334	0.000000	0.130765	0.030881	0.003088	0.130765	0.003689	0.000369	100.878983	295.845581	98544.648437	0.130765	0.018605	0.001860	0.130765	0.007412	0.000741	0.000000	0.000000	0.130765	2.999145	0.000000	164.952959	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	4.164827	NaN	229.065493	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.620129	0.000000	-1.410265	0.000000	-0.047367	0.000000	-419.107105	0.000000	-77.564570	0.000000	55.000000	0.000000	55.000000	0.000000	4.170355	0.000000	4.170355	0.000000	4.895936	0.000000	0.138236	0.030964	0.003096	0.138236	0.003457	0.000346	108.350441	295.800293	98460.554687	0.138236	0.018385	0.001838	0.138236	0.007361	0.000736	0.000000	0.000000	0.138236	3.184193	0.000000	175.130635	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	4.793193	NaN	263.625610	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
