Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.807589	0.000000	-1.462913	0.000000	-0.087203	0.000000	-429.417417	0.000000	-80.460233	0.000000	55.000000	0.000000	55.000000	0.000000	4.139827	0.000000	4.139827	0.000000	4.068324	0.000000	0.070993	0.024180	0.002418	0.070993	0.004294	0.000429	41.107300	296.207825	99217.406250	0.070993	0.016822	0.001682	0.070993	0.007562	0.000756	0.000000	0.000000	0.070993	-0.465546	0.000000	-25.605004	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.385668	NaN	-296.211740	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.797873	0.000000	-1.460697	0.000000	-0.086583	0.000000	-428.883007	0.000000	-80.338316	0.000000	55.000000	0.000000	55.000000	0.000000	4.140497	0.000000	4.140497	0.000000	4.076421	0.000000	0.078465	0.024179	0.002418	0.078465	0.004278	0.000428	48.578762	296.162567	99133.312500	0.078465	0.016734	0.001673	0.078465	0.007557	0.000756	0.000000	0.000000	0.078465	-0.035379	0.000000	-1.945865	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.254507	NaN	-233.997882	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.787395	0.000000	-1.458101	0.000000	-0.085542	0.000000	-428.306750	0.000000	-80.195534	0.000000	55.000000	0.000000	55.000000	0.000000	4.141571	0.000000	4.141571	0.000000	4.091316	0.000000	0.085936	0.024203	0.002420	0.085936	0.004256	0.000426	56.050220	296.117279	99049.218750	0.085936	0.016781	0.001678	0.085936	0.007551	0.000755	0.000000	0.000000	0.085936	0.449085	0.000000	24.699688	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-2.982485	NaN	-164.036661	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.774804	0.000000	-1.455195	0.000000	-0.084190	0.000000	-427.614209	0.000000	-80.035742	0.000000	55.000000	0.000000	55.000000	0.000000	4.142501	0.000000	4.142501	0.000000	4.111426	0.000000	0.093408	0.024212	0.002421	0.093408	0.004231	0.000423	63.521683	296.071991	98965.125000	0.093408	0.016442	0.001644	0.093408	0.007545	0.000754	0.000000	0.000000	0.093408	0.974011	0.000000	53.570632	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.591268	NaN	-87.519722	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.760291	0.000000	-1.451543	0.000000	-0.081934	0.000000	-426.815985	0.000000	-79.834863	0.000000	55.000000	0.000000	55.000000	0.000000	4.144094	0.000000	4.144094	0.000000	4.146974	0.000000	0.100879	0.024408	0.002441	0.100879	0.004193	0.000419	70.993141	296.026703	98881.031250	0.100879	0.016341	0.001634	0.100879	0.007535	0.000754	0.000000	0.000000	0.100879	1.507945	0.000000	82.936955	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.133033	NaN	-7.316819	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.743641	0.000000	-1.447008	0.000000	-0.078654	0.000000	-425.900260	0.000000	-79.585450	0.000000	55.000000	0.000000	55.000000	0.000000	4.146520	0.000000	4.146520	0.000000	4.201418	0.000000	0.108350	0.024511	0.002451	0.108350	0.004144	0.000414	78.464600	295.981415	98796.937500	0.108350	0.016349	0.001635	0.108350	0.007523	0.000752	0.000000	0.000000	0.108350	2.020787	0.000000	111.143270	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	1.270127	NaN	69.856975	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.722111	0.000000	-1.440919	0.000000	-0.073972	0.000000	-424.716105	0.000000	-79.250526	0.000000	55.000000	0.000000	55.000000	0.000000	4.150062	0.000000	4.150062	0.000000	4.283860	0.000000	0.115822	0.024215	0.002422	0.115822	0.004078	0.000408	85.936066	295.936157	98712.843750	0.115822	0.016347	0.001635	0.115822	0.007504	0.000750	0.000000	0.000000	0.115822	2.489635	0.000000	136.929913	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	2.572689	NaN	141.497908	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.693973	0.000000	-1.432925	0.000000	-0.067367	0.000000	-423.168505	0.000000	-78.810886	0.000000	55.000000	0.000000	55.000000	0.000000	4.154790	0.000000	4.154790	0.000000	4.410787	0.000000	0.123293	0.024568	0.002457	0.123293	0.003975	0.000397	93.407524	295.890869	98628.750000	0.123293	0.016095	0.001609	0.123293	0.007482	0.000748	0.000000	0.000000	0.123293	2.884275	0.000000	158.635098	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	3.689617	NaN	202.928926	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.658207	0.000000	-1.422135	0.000000	-0.059009	0.000000	-421.201380	0.000000	-78.217401	0.000000	55.000000	0.000000	55.000000	0.000000	4.161958	0.000000	4.161958	0.000000	4.590977	0.000000	0.130765	0.024457	0.002446	0.130765	0.003839	0.000384	100.878983	295.845581	98544.648437	0.130765	0.015934	0.001593	0.130765	0.007451	0.000745	0.000000	0.000000	0.130765	3.179742	0.000000	174.885830	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	4.581072	NaN	251.958962	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.613041	0.000000	-1.408222	0.000000	-0.048098	0.000000	-418.717243	0.000000	-77.452190	0.000000	55.000000	0.000000	55.000000	0.000000	4.171639	0.000000	4.171639	0.000000	4.871764	0.000000	0.138236	0.024661	0.002466	0.138236	0.003646	0.000365	108.350441	295.800293	98460.554687	0.138236	0.015876	0.001588	0.138236	0.007408	0.000741	0.000000	0.000000	0.138236	3.392207	0.000000	186.571360	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	5.219215	NaN	287.056819	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
