Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.808674	0.000000	-1.463582	0.000000	-0.087201	0.000000	-429.477079	0.000000	-80.496987	0.000000	55.000000	0.000000	55.000000	0.000000	4.139041	0.000000	4.139041	0.000000	4.069009	0.000000	0.070993	0.031231	0.003123	0.070993	0.004269	0.000427	41.107300	296.207825	99217.406250	0.070993	0.019635	0.001963	0.070993	0.007552	0.000755	0.000000	0.000000	0.070993	-0.547013	0.000000	-30.085700	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.495229	NaN	-302.237596	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.799298	0.000000	-1.461488	0.000000	-0.086576	0.000000	-428.961378	0.000000	-80.381831	0.000000	55.000000	0.000000	55.000000	0.000000	4.139610	0.000000	4.139610	0.000000	4.077334	0.000000	0.078465	0.031939	0.003194	0.078465	0.004246	0.000425	48.578762	296.162567	99133.312500	0.078465	0.019929	0.001993	0.078465	0.007545	0.000754	0.000000	0.000000	0.078465	-0.145458	0.000000	-8.000177	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.417649	NaN	-242.970701	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.788718	0.000000	-1.459038	0.000000	-0.085636	0.000000	-428.379509	0.000000	-80.247067	0.000000	55.000000	0.000000	55.000000	0.000000	4.140403	0.000000	4.140403	0.000000	4.090653	0.000000	0.085936	0.032037	0.003204	0.085936	0.004218	0.000422	56.050220	296.117279	99049.218750	0.085936	0.019744	0.001974	0.085936	0.007538	0.000754	0.000000	0.000000	0.085936	0.303895	0.000000	16.714227	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.189043	NaN	-175.397387	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.776482	0.000000	-1.456126	0.000000	-0.084115	0.000000	-427.706511	0.000000	-80.086937	0.000000	55.000000	0.000000	55.000000	0.000000	4.141454	0.000000	4.141454	0.000000	4.113626	0.000000	0.093408	0.031744	0.003174	0.093408	0.004186	0.000419	63.521683	296.071991	98965.125000	0.093408	0.019341	0.001934	0.093408	0.007529	0.000753	0.000000	0.000000	0.093408	0.783008	0.000000	43.065460	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.832580	NaN	-100.791908	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.762330	0.000000	-1.452516	0.000000	-0.081925	0.000000	-426.928131	0.000000	-79.888372	0.000000	55.000000	0.000000	55.000000	0.000000	4.143088	0.000000	4.143088	0.000000	4.148100	0.000000	0.100879	0.031470	0.003147	0.100879	0.004140	0.000414	70.993141	296.026703	98881.031250	0.100879	0.019272	0.001927	0.100879	0.007517	0.000752	0.000000	0.000000	0.100879	1.275673	0.000000	70.162019	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.446849	NaN	-24.576689	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.745155	0.000000	-1.448042	0.000000	-0.078521	0.000000	-425.983518	0.000000	-79.642292	0.000000	55.000000	0.000000	55.000000	0.000000	4.145238	0.000000	4.145238	0.000000	4.204881	0.000000	0.108350	0.031535	0.003154	0.108350	0.004076	0.000408	78.464600	295.981415	98796.937500	0.108350	0.019080	0.001908	0.108350	0.007501	0.000750	0.000000	0.000000	0.108350	1.756225	0.000000	96.592368	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	0.910186	NaN	50.060213	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.723448	0.000000	-1.442068	0.000000	-0.073898	0.000000	-424.789652	0.000000	-79.313756	0.000000	55.000000	0.000000	55.000000	0.000000	4.148519	0.000000	4.148519	0.000000	4.286458	0.000000	0.115822	0.031950	0.003195	0.115822	0.003978	0.000398	85.936066	295.936157	98712.843750	0.115822	0.018916	0.001892	0.115822	0.007479	0.000748	0.000000	0.000000	0.115822	2.184440	0.000000	120.144182	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	2.163484	NaN	118.991596	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.696992	0.000000	-1.434128	0.000000	-0.067132	0.000000	-423.334575	0.000000	-78.877029	0.000000	55.000000	0.000000	55.000000	0.000000	4.153686	0.000000	4.153686	0.000000	4.417038	0.000000	0.123293	0.031724	0.003172	0.123293	0.003851	0.000385	93.407524	295.890869	98628.750000	0.123293	0.018850	0.001885	0.123293	0.007448	0.000745	0.000000	0.000000	0.123293	2.549334	0.000000	140.213368	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	3.254674	NaN	179.007090	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.661850	0.000000	-1.423669	0.000000	-0.058623	0.000000	-421.401768	0.000000	-78.301789	0.000000	55.000000	0.000000	55.000000	0.000000	4.160468	0.000000	4.160468	0.000000	4.601998	0.000000	0.130765	0.031548	0.003155	0.130765	0.003675	0.000368	100.878983	295.845581	98544.648437	0.130765	0.018695	0.001869	0.130765	0.007407	0.000741	0.000000	0.000000	0.130765	2.831880	0.000000	155.753374	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	4.099727	NaN	225.484991	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.617029	0.000000	-1.410485	0.000000	-0.048090	0.000000	-418.936605	0.000000	-77.576666	0.000000	55.000000	0.000000	55.000000	0.000000	4.168964	0.000000	4.168964	0.000000	4.874320	0.000000	0.138236	0.032059	0.003206	0.138236	0.003424	0.000342	108.350441	295.800293	98460.554687	0.138236	0.018453	0.001845	0.138236	0.007355	0.000736	0.000000	0.000000	0.138236	3.022289	0.000000	166.225883	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	4.691606	NaN	258.038344	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
0.145708	-7.560954	0.000000	-1.392910	0.000000	-0.034704	0.000000	-415.852467	0.000000	-76.610055	0.000000	55.000000	0.000000	55.000000	0.000000	4.181693	0.000000	4.181693	0.000000	5.326849	0.000000	0.145708	0.031466	0.003147	0.145708	0.003120	0.000312	115.821907	295.755005	98376.460937	0.145708	0.018066	0.001807	0.145708	0.007293	0.000729	0.000000	0.000000	0.145708	3.151679	0.000000	173.342345	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.428488	0.000000	0.000000	0.145708	5.095913	NaN	280.275231	0.000000	55.000000	0.000000	0.007807	0.001465	0.000089
0.153179	-7.491286	0.000000	-1.371548	0.000000	-0.018435	0.000000	-412.020741	0.000000	-75.435150	0.000000	55.000000	0.000000	55.000000	0.000000	4.197015	0.000000	4.197015	0.000000	6.217203	0.000000	0.153179	0.031787	0.003179	0.153179	0.002691	0.000269	123.293365	295.709747	98292.367187	0.153179	0.017923	0.001792	0.153179	0.007206	0.000721	0.000000	0.000000	0.153179	3.224856	0.000000	177.367062	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.423600	0.000000	0.000000	0.153179	5.352465	NaN	294.385567	0.000000	55.000000	0.000000	0.007802	0.001464	0.000089
