Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.793370	0.000000	-1.457428	0.000000	-0.086120	0.000000	-428.635377	0.000000	-80.158525	0.000000	55.000000	0.000000	55.000000	0.000000	4.144608	0.000000	4.144608	0.000000	4.080924	0.000000	0.070993	0.027661	0.002766	0.070993	0.004189	0.000419	41.107300	296.207825	99217.406250	0.070993	0.020504	0.002050	0.070993	0.007524	0.000752	0.000000	0.000000	0.070993	0.064849	0.000000	3.566687	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-4.630064	NaN	-254.653516	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.782492	0.000000	-1.454493	0.000000	-0.085368	0.000000	-428.037080	0.000000	-79.997112	0.000000	55.000000	0.000000	55.000000	0.000000	4.146138	0.000000	4.146138	0.000000	4.090678	0.000000	0.078465	0.027346	0.002735	0.078465	0.004162	0.000416	48.578762	296.162567	99133.312500	0.078465	0.020467	0.002047	0.078465	0.007515	0.000751	0.000000	0.000000	0.078465	0.684338	0.000000	37.638597	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-3.241932	NaN	-178.306243	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.771306	0.000000	-1.451448	0.000000	-0.084301	0.000000	-427.421816	0.000000	-79.829651	0.000000	55.000000	0.000000	55.000000	0.000000	4.147762	0.000000	4.147762	0.000000	4.105798	0.000000	0.085936	0.027997	0.002800	0.085936	0.004123	0.000412	56.050220	296.117279	99049.218750	0.085936	0.020750	0.002075	0.085936	0.007503	0.000750	0.000000	0.000000	0.085936	1.371755	0.000000	75.446528	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-1.660336	NaN	-91.318484	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.758950	0.000000	-1.447849	0.000000	-0.082826	0.000000	-426.742260	0.000000	-79.631703	0.000000	55.000000	0.000000	55.000000	0.000000	4.149966	0.000000	4.149966	0.000000	4.127678	0.000000	0.093408	0.028076	0.002808	0.093408	0.004080	0.000408	63.521683	296.071991	98965.125000	0.093408	0.020777	0.002078	0.093408	0.007491	0.000749	0.000000	0.000000	0.093408	2.105703	0.000000	115.813639	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	0.057043	NaN	3.137353	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.745813	0.000000	-1.443707	0.000000	-0.080548	0.000000	-426.019704	0.000000	-79.403869	0.000000	55.000000	0.000000	55.000000	0.000000	4.152860	0.000000	4.152860	0.000000	4.163789	0.000000	0.100879	0.028330	0.002833	0.100879	0.004026	0.000403	70.993141	296.026703	98881.031250	0.100879	0.021198	0.002120	0.100879	0.007475	0.000747	0.000000	0.000000	0.100879	2.852932	0.000000	156.911236	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	1.804383	NaN	99.241053	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.729943	0.000000	-1.438723	0.000000	-0.077397	0.000000	-425.146856	0.000000	-79.129766	0.000000	55.000000	0.000000	55.000000	0.000000	4.156338	0.000000	4.156338	0.000000	4.216372	0.000000	0.108350	0.028208	0.002821	0.108350	0.003962	0.000396	78.464600	295.981415	98796.937500	0.108350	0.021322	0.002132	0.108350	0.007455	0.000745	0.000000	0.000000	0.108350	3.569078	0.000000	196.299294	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	3.493560	NaN	192.145817	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.710801	0.000000	-1.432801	0.000000	-0.072665	0.000000	-424.094030	0.000000	-78.804076	0.000000	55.000000	0.000000	55.000000	0.000000	4.160404	0.000000	4.160404	0.000000	4.301439	0.000000	0.115822	0.028513	0.002851	0.115822	0.003875	0.000387	85.936066	295.936157	98712.843750	0.115822	0.021339	0.002134	0.115822	0.007430	0.000743	0.000000	0.000000	0.115822	4.209864	0.000000	231.542500	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	5.067941	NaN	278.736737	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.686681	0.000000	-1.424967	0.000000	-0.065868	0.000000	-422.767475	0.000000	-78.373167	0.000000	55.000000	0.000000	55.000000	0.000000	4.166214	0.000000	4.166214	0.000000	4.435200	0.000000	0.123293	0.028223	0.002822	0.123293	0.003767	0.000377	93.407524	295.890869	98628.750000	0.123293	0.021367	0.002137	0.123293	0.007397	0.000740	0.000000	0.000000	0.123293	4.736815	0.000000	260.524835	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	6.397194	NaN	351.845685	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.655783	0.000000	-1.414527	0.000000	-0.057075	0.000000	-421.068089	0.000000	-77.798998	0.000000	55.000000	0.000000	55.000000	0.000000	4.174434	0.000000	4.174434	0.000000	4.631307	0.000000	0.130765	0.028517	0.002852	0.130765	0.003598	0.000360	100.878983	295.845581	98544.648437	0.130765	0.021188	0.002119	0.130765	0.007354	0.000735	0.000000	0.000000	0.130765	5.149850	0.000000	283.241777	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	7.441963	NaN	409.307950	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.617049	0.000000	-1.401250	0.000000	-0.045023	0.000000	-418.937669	0.000000	-77.068728	0.000000	55.000000	0.000000	55.000000	0.000000	4.185209	0.000000	4.185209	0.000000	4.959901	0.000000	0.138236	0.028236	0.002824	0.138236	0.003397	0.000340	108.350441	295.800293	98460.554687	0.138236	0.020992	0.002099	0.138236	0.007298	0.000730	0.000000	0.000000	0.138236	5.452579	0.000000	299.891851	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	8.195290	NaN	450.740952	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
