Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.792679	0.000000	-1.457612	0.000000	-0.085796	0.000000	-428.597356	0.000000	-80.168655	0.000000	55.000000	0.000000	55.000000	0.000000	4.144076	0.000000	4.144076	0.000000	4.086553	0.000000	0.070993	0.027525	0.002752	0.070993	0.004193	0.000419	41.107300	296.207825	99217.406250	0.070993	0.020190	0.002019	0.070993	0.007524	0.000752	0.000000	0.000000	0.070993	-0.255159	0.000000	-14.033755	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.637229	NaN	-310.047572	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.781235	0.000000	-1.454671	0.000000	-0.084890	0.000000	-427.967948	0.000000	-80.006897	0.000000	55.000000	0.000000	55.000000	0.000000	4.145436	0.000000	4.145436	0.000000	4.098954	0.000000	0.078465	0.027557	0.002756	0.078465	0.004163	0.000416	48.578762	296.162567	99133.312500	0.078465	0.020212	0.002021	0.078465	0.007514	0.000751	0.000000	0.000000	0.078465	0.295251	0.000000	16.238793	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.511191	NaN	-248.115507	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.768430	0.000000	-1.451277	0.000000	-0.083461	0.000000	-427.263650	0.000000	-79.820216	0.000000	55.000000	0.000000	55.000000	0.000000	4.147139	0.000000	4.147139	0.000000	4.120075	0.000000	0.085936	0.027250	0.002725	0.085936	0.004129	0.000413	56.050220	296.117279	99049.218750	0.085936	0.019832	0.001983	0.085936	0.007505	0.000751	0.000000	0.000000	0.085936	0.927466	0.000000	51.010632	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.153476	NaN	-173.441182	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.754255	0.000000	-1.447513	0.000000	-0.081576	0.000000	-426.484025	0.000000	-79.613230	0.000000	55.000000	0.000000	55.000000	0.000000	4.149043	0.000000	4.149043	0.000000	4.149288	0.000000	0.093408	0.027128	0.002713	0.093408	0.004088	0.000409	63.521683	296.071991	98965.125000	0.093408	0.019746	0.001975	0.093408	0.007492	0.000749	0.000000	0.000000	0.093408	1.634305	0.000000	89.886766	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.625282	NaN	-89.390492	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.737815	0.000000	-1.442875	0.000000	-0.078635	0.000000	-425.579804	0.000000	-79.358126	0.000000	55.000000	0.000000	55.000000	0.000000	4.151730	0.000000	4.151730	0.000000	4.197623	0.000000	0.100879	0.027201	0.002720	0.100879	0.004030	0.000403	70.993141	296.026703	98881.031250	0.100879	0.019640	0.001964	0.100879	0.007476	0.000748	0.000000	0.000000	0.100879	2.390911	0.000000	131.500095	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	0.044520	NaN	2.448609	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.717840	0.000000	-1.437127	0.000000	-0.074426	0.000000	-424.481186	0.000000	-79.041969	0.000000	55.000000	0.000000	55.000000	0.000000	4.155209	0.000000	4.155209	0.000000	4.271231	0.000000	0.108350	0.027336	0.002734	0.108350	0.003953	0.000395	78.464600	295.981415	98796.937500	0.108350	0.019647	0.001965	0.108350	0.007454	0.000745	0.000000	0.000000	0.108350	3.136103	0.000000	172.485671	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	1.761919	NaN	96.905560	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.692968	0.000000	-1.429936	0.000000	-0.068382	0.000000	-423.113238	0.000000	-78.646463	0.000000	55.000000	0.000000	55.000000	0.000000	4.159630	0.000000	4.159630	0.000000	4.386180	0.000000	0.115822	0.027485	0.002749	0.115822	0.003850	0.000385	85.936066	295.936157	98712.843750	0.115822	0.019465	0.001946	0.115822	0.007426	0.000743	0.000000	0.000000	0.115822	3.842502	0.000000	211.337606	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	3.418778	NaN	188.032779	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.660706	0.000000	-1.420563	0.000000	-0.060097	0.000000	-421.338840	0.000000	-78.130955	0.000000	55.000000	0.000000	55.000000	0.000000	4.165498	0.000000	4.165498	0.000000	4.563017	0.000000	0.123293	0.027640	0.002764	0.123293	0.003710	0.000371	93.407524	295.890869	98628.750000	0.123293	0.019498	0.001950	0.123293	0.007383	0.000738	0.000000	0.000000	0.123293	4.468225	0.000000	245.752399	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	4.936843	NaN	271.526340	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.621179	0.000000	-1.407614	0.000000	-0.049111	0.000000	-419.164858	0.000000	-77.418776	0.000000	55.000000	0.000000	55.000000	0.000000	4.175347	0.000000	4.175347	0.000000	4.841076	0.000000	0.130765	0.027633	0.002763	0.130765	0.003512	0.000351	100.878983	295.845581	98544.648437	0.130765	0.019601	0.001960	0.130765	0.007327	0.000733	0.000000	0.000000	0.130765	4.991058	0.000000	274.508193	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	6.225628	NaN	342.409523	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.570603	0.000000	-1.390569	0.000000	-0.034293	0.000000	-416.383171	0.000000	-76.481270	0.000000	55.000000	0.000000	55.000000	0.000000	4.189005	0.000000	4.189005	0.000000	5.341604	0.000000	0.138236	0.027762	0.002776	0.138236	0.003234	0.000323	108.350441	295.800293	98460.554687	0.138236	0.019481	0.001948	0.138236	0.007258	0.000726	0.000000	0.000000	0.138236	5.390300	0.000000	296.466523	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	7.278611	NaN	400.323591	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
0.145708	-7.503077	0.000000	-1.368697	0.000000	-0.015289	0.000000	-412.669220	0.000000	-75.278346	0.000000	55.000000	0.000000	55.000000	0.000000	4.206046	0.000000	4.206046	0.000000	6.484212	0.000000	0.145708	0.027601	0.002760	0.145708	0.002879	0.000288	115.821907	295.755005	98376.460937	0.145708	0.019228	0.001923	0.145708	0.007168	0.000717	0.000000	0.000000	0.145708	5.700366	0.000000	313.520120	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.428488	0.000000	0.000000	0.145708	8.068733	NaN	443.780303	0.000000	55.000000	0.000000	0.007807	0.001465	0.000089
0.153179	-7.419472	0.000000	-1.340228	0.000000	0.007098	0.000000	-408.070978	0.000000	-73.712541	0.000000	55.000000	0.000000	55.000000	0.000000	4.230308	0.000000	4.230308	0.000000	NaN	NaN	0.153179	0.027815	0.002781	0.153179	0.002366	0.000237	123.293365	295.709747	98292.367187	0.153179	0.019074	0.001907	0.153179	0.007049	0.000705	0.000000	0.000000	0.153179	5.939020	0.000000	326.646094	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.423600	0.000000	0.000000	0.153179	8.634472	NaN	474.895959	0.000000	55.000000	0.000000	0.007802	0.001464	0.000089
