Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.794661	0.000000	-1.458134	0.000000	-0.085974	0.000000	-428.706363	0.000000	-80.197390	0.000000	55.000000	0.000000	55.000000	0.000000	4.143819	0.000000	4.143819	0.000000	4.084072	0.000000	0.070993	0.026525	0.002652	0.070993	0.004210	0.000421	41.107300	296.207825	99217.406250	0.070993	0.020412	0.002041	0.070993	0.007526	0.000753	0.000000	0.000000	0.070993	0.035235	0.000000	1.937920	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-4.651573	NaN	-255.836496	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.784295	0.000000	-1.455224	0.000000	-0.085182	0.000000	-428.136238	0.000000	-80.037324	0.000000	55.000000	0.000000	55.000000	0.000000	4.145468	0.000000	4.145468	0.000000	4.094542	0.000000	0.078465	0.026570	0.002657	0.078465	0.004181	0.000418	48.578762	296.162567	99133.312500	0.078465	0.020550	0.002055	0.078465	0.007517	0.000752	0.000000	0.000000	0.078465	0.636335	0.000000	34.998431	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-3.261740	NaN	-179.395680	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.772614	0.000000	-1.452126	0.000000	-0.084099	0.000000	-427.493780	0.000000	-79.866906	0.000000	55.000000	0.000000	55.000000	0.000000	4.147025	0.000000	4.147025	0.000000	4.109939	0.000000	0.085936	0.026536	0.002654	0.085936	0.004150	0.000415	56.050220	296.117279	99049.218750	0.085936	0.020466	0.002047	0.085936	0.007508	0.000751	0.000000	0.000000	0.085936	1.307050	0.000000	71.887738	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-1.687695	NaN	-92.823226	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.759779	0.000000	-1.448558	0.000000	-0.082586	0.000000	-426.787849	0.000000	-79.670692	0.000000	55.000000	0.000000	55.000000	0.000000	4.149020	0.000000	4.149020	0.000000	4.132578	0.000000	0.093408	0.026431	0.002643	0.093408	0.004113	0.000411	63.521683	296.071991	98965.125000	0.093408	0.020456	0.002046	0.093408	0.007495	0.000750	0.000000	0.000000	0.093408	2.028996	0.000000	111.594804	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	0.018291	NaN	1.005989	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.745934	0.000000	-1.444479	0.000000	-0.080409	0.000000	-426.026378	0.000000	-79.446350	0.000000	55.000000	0.000000	55.000000	0.000000	4.151576	0.000000	4.151576	0.000000	4.167051	0.000000	0.100879	0.026628	0.002663	0.100879	0.004064	0.000406	70.993141	296.026703	98881.031250	0.100879	0.020484	0.002048	0.100879	0.007481	0.000748	0.000000	0.000000	0.100879	2.752326	0.000000	151.377945	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	1.751763	NaN	96.346969	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.730422	0.000000	-1.439793	0.000000	-0.077135	0.000000	-425.173196	0.000000	-79.188622	0.000000	55.000000	0.000000	55.000000	0.000000	4.154653	0.000000	4.154653	0.000000	4.222327	0.000000	0.108350	0.026941	0.002694	0.108350	0.004002	0.000400	78.464600	295.981415	98796.937500	0.108350	0.020539	0.002054	0.108350	0.007464	0.000746	0.000000	0.000000	0.108350	3.446808	0.000000	189.574447	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	3.436158	NaN	188.988683	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.711519	0.000000	-1.434050	0.000000	-0.072229	0.000000	-424.133536	0.000000	-78.872747	0.000000	55.000000	0.000000	55.000000	0.000000	4.158481	0.000000	4.158481	0.000000	4.311375	0.000000	0.115822	0.027056	0.002706	0.115822	0.003925	0.000393	85.936066	295.936157	98712.843750	0.115822	0.020656	0.002066	0.115822	0.007440	0.000744	0.000000	0.000000	0.115822	4.063600	0.000000	223.497993	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	4.991236	NaN	274.517969	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.687294	0.000000	-1.426677	0.000000	-0.065803	0.000000	-422.801177	0.000000	-78.467226	0.000000	55.000000	0.000000	55.000000	0.000000	4.163446	0.000000	4.163446	0.000000	4.438364	0.000000	0.123293	0.027420	0.002742	0.123293	0.003816	0.000382	93.407524	295.890869	98628.750000	0.123293	0.020547	0.002055	0.123293	0.007410	0.000741	0.000000	0.000000	0.123293	4.575962	0.000000	251.677896	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	6.309876	NaN	347.043190	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.657604	0.000000	-1.417077	0.000000	-0.056855	0.000000	-421.168221	0.000000	-77.939219	0.000000	55.000000	0.000000	55.000000	0.000000	4.170571	0.000000	4.170571	0.000000	4.639493	0.000000	0.130765	0.027273	0.002727	0.130765	0.003680	0.000368	100.878983	295.845581	98544.648437	0.130765	0.020540	0.002054	0.130765	0.007369	0.000737	0.000000	0.000000	0.130765	4.966801	0.000000	273.174049	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	7.320791	NaN	402.643503	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.620142	0.000000	-1.404529	0.000000	-0.045428	0.000000	-419.107809	0.000000	-77.249082	0.000000	55.000000	0.000000	55.000000	0.000000	4.180434	0.000000	4.180434	0.000000	4.950375	0.000000	0.138236	0.027324	0.002732	0.138236	0.003489	0.000349	108.350441	295.800293	98460.554687	0.138236	0.020566	0.002057	0.138236	0.007313	0.000731	0.000000	0.000000	0.138236	5.244193	0.000000	288.430621	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	8.038551	NaN	442.120307	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
