Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.792888	0.000000	-1.457205	0.000000	-0.085779	0.000000	-428.608849	0.000000	-80.146286	0.000000	55.000000	0.000000	55.000000	0.000000	4.144832	0.000000	4.144832	0.000000	4.086428	0.000000	0.070993	0.028306	0.002831	0.070993	0.004180	0.000418	41.107300	296.207825	99217.406250	0.070993	0.021034	0.002103	0.070993	0.007520	0.000752	0.000000	0.000000	0.070993	-0.277094	0.000000	-15.240195	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.646627	NaN	-310.564479	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.781349	0.000000	-1.454121	0.000000	-0.084810	0.000000	-427.974174	0.000000	-79.976663	0.000000	55.000000	0.000000	55.000000	0.000000	4.146406	0.000000	4.146406	0.000000	4.099772	0.000000	0.078465	0.028341	0.002834	0.078465	0.004146	0.000415	48.578762	296.162567	99133.312500	0.078465	0.020998	0.002100	0.078465	0.007509	0.000751	0.000000	0.000000	0.078465	0.271954	0.000000	14.957473	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.519986	NaN	-248.599252	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.768481	0.000000	-1.450651	0.000000	-0.083361	0.000000	-427.266473	0.000000	-79.785825	0.000000	55.000000	0.000000	55.000000	0.000000	4.148221	0.000000	4.148221	0.000000	4.121184	0.000000	0.085936	0.028363	0.002836	0.085936	0.004106	0.000411	56.050220	296.117279	99049.218750	0.085936	0.020937	0.002094	0.085936	0.007497	0.000750	0.000000	0.000000	0.085936	0.906768	0.000000	49.872238	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.152946	NaN	-173.412018	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.753423	0.000000	-1.446722	0.000000	-0.081298	0.000000	-426.438246	0.000000	-79.569729	0.000000	55.000000	0.000000	55.000000	0.000000	4.150129	0.000000	4.150129	0.000000	4.153423	0.000000	0.093408	0.028357	0.002836	0.093408	0.004058	0.000406	63.521683	296.071991	98965.125000	0.093408	0.020703	0.002070	0.093408	0.007483	0.000748	0.000000	0.000000	0.093408	1.608627	0.000000	88.474499	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.623819	NaN	-89.310029	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.736851	0.000000	-1.441787	0.000000	-0.078174	0.000000	-425.526782	0.000000	-79.298284	0.000000	55.000000	0.000000	55.000000	0.000000	4.153287	0.000000	4.153287	0.000000	4.205028	0.000000	0.100879	0.028097	0.002810	0.100879	0.003998	0.000400	70.993141	296.026703	98881.031250	0.100879	0.020600	0.002060	0.100879	0.007465	0.000746	0.000000	0.000000	0.100879	2.361145	0.000000	129.862953	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	0.037527	NaN	2.063997	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.716294	0.000000	-1.435828	0.000000	-0.073536	0.000000	-424.396168	0.000000	-78.970544	0.000000	55.000000	0.000000	55.000000	0.000000	4.156948	0.000000	4.156948	0.000000	4.287281	0.000000	0.108350	0.027844	0.002784	0.108350	0.003922	0.000392	78.464600	295.981415	98796.937500	0.108350	0.020385	0.002039	0.108350	0.007442	0.000744	0.000000	0.000000	0.108350	3.109625	0.000000	171.029380	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	1.742373	NaN	95.830531	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.690622	0.000000	-1.428038	0.000000	-0.067130	0.000000	-422.984195	0.000000	-78.542114	0.000000	55.000000	0.000000	55.000000	0.000000	4.162158	0.000000	4.162158	0.000000	4.410925	0.000000	0.115822	0.027633	0.002763	0.115822	0.003816	0.000382	85.936066	295.936157	98712.843750	0.115822	0.020323	0.002032	0.115822	0.007409	0.000741	0.000000	0.000000	0.115822	3.807366	0.000000	209.405108	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	3.399808	NaN	186.989431	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.659055	0.000000	-1.417985	0.000000	-0.058421	0.000000	-421.248041	0.000000	-77.989158	0.000000	55.000000	0.000000	55.000000	0.000000	4.169456	0.000000	4.169456	0.000000	4.601214	0.000000	0.123293	0.027648	0.002765	0.123293	0.003667	0.000367	93.407524	295.890869	98628.750000	0.123293	0.020118	0.002012	0.123293	0.007370	0.000737	0.000000	0.000000	0.123293	4.428364	0.000000	243.560032	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	4.917587	NaN	270.467309	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.618156	0.000000	-1.405165	0.000000	-0.046635	0.000000	-418.998570	0.000000	-77.284098	0.000000	55.000000	0.000000	55.000000	0.000000	4.178670	0.000000	4.178670	0.000000	4.913175	0.000000	0.130765	0.027530	0.002753	0.130765	0.003475	0.000347	100.878983	295.845581	98544.648437	0.130765	0.019886	0.001989	0.130765	0.007316	0.000732	0.000000	0.000000	0.130765	4.945458	0.000000	272.000211	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	6.230299	NaN	342.666435	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.565375	0.000000	-1.387743	0.000000	-0.031393	0.000000	-416.095636	0.000000	-76.325861	0.000000	55.000000	0.000000	55.000000	0.000000	4.192325	0.000000	4.192325	0.000000	5.466144	0.000000	0.138236	0.027244	0.002724	0.138236	0.003211	0.000321	108.350441	295.800293	98460.554687	0.138236	0.019627	0.001963	0.138236	0.007246	0.000725	0.000000	0.000000	0.138236	5.351079	0.000000	294.309327	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	7.279190	NaN	400.355423	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
