Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.807763	0.000000	-1.463226	0.000000	-0.086986	0.000000	-429.426978	0.000000	-80.477440	0.000000	55.000000	0.000000	55.000000	0.000000	4.139353	0.000000	4.139353	0.000000	4.072228	0.000000	0.070993	0.034757	0.003476	0.070993	0.004245	0.000424	41.107300	296.207825	99217.406250	0.070993	0.021167	0.002117	0.070993	0.007544	0.000754	0.000000	0.000000	0.070993	-0.487686	0.000000	-26.822751	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.403583	NaN	-297.197076	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.797751	0.000000	-1.460966	0.000000	-0.086310	0.000000	-428.876325	0.000000	-80.353117	0.000000	55.000000	0.000000	55.000000	0.000000	4.140003	0.000000	4.140003	0.000000	4.081250	0.000000	0.078465	0.034960	0.003496	0.078465	0.004218	0.000422	48.578762	296.162567	99133.312500	0.078465	0.021206	0.002121	0.078465	0.007536	0.000754	0.000000	0.000000	0.078465	-0.066522	0.000000	-3.658736	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.302467	NaN	-236.635696	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.787401	0.000000	-1.458530	0.000000	-0.085301	0.000000	-428.307062	0.000000	-80.219125	0.000000	55.000000	0.000000	55.000000	0.000000	4.140845	0.000000	4.140845	0.000000	4.095804	0.000000	0.085936	0.034713	0.003471	0.085936	0.004191	0.000419	56.050220	296.117279	99049.218750	0.085936	0.021371	0.002137	0.085936	0.007527	0.000753	0.000000	0.000000	0.085936	0.398731	0.000000	21.930213	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.040196	NaN	-167.210800	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.775277	0.000000	-1.455658	0.000000	-0.083695	0.000000	-427.640212	0.000000	-80.061214	0.000000	55.000000	0.000000	55.000000	0.000000	4.141865	0.000000	4.141865	0.000000	4.120383	0.000000	0.093408	0.035114	0.003511	0.093408	0.004150	0.000415	63.521683	296.071991	98965.125000	0.093408	0.021302	0.002130	0.093408	0.007516	0.000752	0.000000	0.000000	0.093408	0.896575	0.000000	49.311600	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.700063	NaN	-93.503465	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.761230	0.000000	-1.452064	0.000000	-0.081322	0.000000	-426.867664	0.000000	-79.863543	0.000000	55.000000	0.000000	55.000000	0.000000	4.143506	0.000000	4.143506	0.000000	4.158312	0.000000	0.100879	0.034949	0.003495	0.100879	0.004099	0.000410	70.993141	296.026703	98881.031250	0.100879	0.021328	0.002133	0.100879	0.007500	0.000750	0.000000	0.000000	0.100879	1.407570	0.000000	77.416358	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.310215	NaN	-17.061809	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.743767	0.000000	-1.447653	0.000000	-0.077685	0.000000	-425.907176	0.000000	-79.620904	0.000000	55.000000	0.000000	55.000000	0.000000	4.145459	0.000000	4.145459	0.000000	4.219941	0.000000	0.108350	0.034936	0.003494	0.108350	0.004029	0.000403	78.464600	295.981415	98796.937500	0.108350	0.021159	0.002116	0.108350	0.007481	0.000748	0.000000	0.000000	0.108350	1.897020	0.000000	104.336073	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	1.056725	NaN	58.119865	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.722756	0.000000	-1.441794	0.000000	-0.072723	0.000000	-424.751570	0.000000	-79.298696	0.000000	55.000000	0.000000	55.000000	0.000000	4.148767	0.000000	4.148767	0.000000	4.309310	0.000000	0.115822	0.035065	0.003507	0.115822	0.003926	0.000393	85.936066	295.936157	98712.843750	0.115822	0.021013	0.002101	0.115822	0.007455	0.000746	0.000000	0.000000	0.115822	2.338725	0.000000	128.629864	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	2.321764	NaN	127.697032	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.695971	0.000000	-1.434034	0.000000	-0.065868	0.000000	-423.278379	0.000000	-78.871854	0.000000	55.000000	0.000000	55.000000	0.000000	4.153520	0.000000	4.153520	0.000000	4.444366	0.000000	0.123293	0.035242	0.003524	0.123293	0.003780	0.000378	93.407524	295.890869	98628.750000	0.123293	0.020856	0.002086	0.123293	0.007420	0.000742	0.000000	0.000000	0.123293	2.701119	0.000000	148.561528	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	3.402324	NaN	187.127829	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.661868	0.000000	-1.423615	0.000000	-0.057067	0.000000	-421.402760	0.000000	-78.298837	0.000000	55.000000	0.000000	55.000000	0.000000	4.160567	0.000000	4.160567	0.000000	4.640770	0.000000	0.130765	0.035712	0.003571	0.130765	0.003567	0.000357	100.878983	295.845581	98544.648437	0.130765	0.020778	0.002078	0.130765	0.007372	0.000737	0.000000	0.000000	0.130765	2.978947	0.000000	163.842105	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	4.248669	NaN	233.676804	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.617722	0.000000	-1.409820	0.000000	-0.045761	0.000000	-418.974702	0.000000	-77.540094	0.000000	55.000000	0.000000	55.000000	0.000000	4.170354	0.000000	4.170354	0.000000	4.945256	0.000000	0.138236	0.036206	0.003621	0.138236	0.003267	0.000327	108.350441	295.800293	98460.554687	0.138236	0.020573	0.002057	0.138236	0.007309	0.000731	0.000000	0.000000	0.138236	3.158026	0.000000	173.691439	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	4.797501	NaN	263.862550	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
