Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.809617	0.000000	-1.463611	0.000000	-0.087274	0.000000	-429.528927	0.000000	-80.498612	0.000000	55.000000	0.000000	55.000000	0.000000	4.139290	0.000000	4.139290	0.000000	4.067829	0.000000	0.070993	0.035704	0.003570	0.070993	0.004248	0.000425	41.107300	296.207825	99217.406250	0.070993	0.021888	0.002189	0.070993	0.007545	0.000754	0.000000	0.000000	0.070993	-0.536916	0.000000	-29.530367	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.503164	NaN	-302.674044	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.799978	0.000000	-1.461427	0.000000	-0.086714	0.000000	-428.998807	0.000000	-80.378503	0.000000	55.000000	0.000000	55.000000	0.000000	4.139928	0.000000	4.139928	0.000000	4.074969	0.000000	0.078465	0.035572	0.003557	0.078465	0.004224	0.000422	48.578762	296.162567	99133.312500	0.078465	0.021762	0.002176	0.078465	0.007538	0.000754	0.000000	0.000000	0.078465	-0.140266	0.000000	-7.714609	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.443087	NaN	-244.369787	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.789480	0.000000	-1.458980	0.000000	-0.085811	0.000000	-428.421396	0.000000	-80.243873	0.000000	55.000000	0.000000	55.000000	0.000000	4.140743	0.000000	4.140743	0.000000	4.087645	0.000000	0.085936	0.035733	0.003573	0.085936	0.004194	0.000419	56.050220	296.117279	99049.218750	0.085936	0.021616	0.002162	0.085936	0.007530	0.000753	0.000000	0.000000	0.085936	0.307067	0.000000	16.888670	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.231281	NaN	-177.720453	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.777909	0.000000	-1.456291	0.000000	-0.084372	0.000000	-427.784994	0.000000	-80.096025	0.000000	55.000000	0.000000	55.000000	0.000000	4.141627	0.000000	4.141627	0.000000	4.109394	0.000000	0.093408	0.036341	0.003634	0.093408	0.004154	0.000415	63.521683	296.071991	98965.125000	0.093408	0.021595	0.002159	0.093408	0.007519	0.000752	0.000000	0.000000	0.093408	0.788848	0.000000	43.386657	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.927140	NaN	-105.992709	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.763696	0.000000	-1.453017	0.000000	-0.082345	0.000000	-427.003296	0.000000	-79.915913	0.000000	55.000000	0.000000	55.000000	0.000000	4.142671	0.000000	4.142671	0.000000	4.141224	0.000000	0.100879	0.036362	0.003636	0.100879	0.004106	0.000411	70.993141	296.026703	98881.031250	0.100879	0.021279	0.002128	0.100879	0.007505	0.000751	0.000000	0.000000	0.100879	1.285427	0.000000	70.698470	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.587137	NaN	-32.292508	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.747437	0.000000	-1.448851	0.000000	-0.078988	0.000000	-426.109062	0.000000	-79.686781	0.000000	55.000000	0.000000	55.000000	0.000000	4.144586	0.000000	4.144586	0.000000	4.197127	0.000000	0.108350	0.036141	0.003614	0.108350	0.004040	0.000404	78.464600	295.981415	98796.937500	0.108350	0.021220	0.002122	0.108350	0.007487	0.000749	0.000000	0.000000	0.108350	1.758393	0.000000	96.711620	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	0.725550	NaN	39.905277	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.726967	0.000000	-1.443183	0.000000	-0.074446	0.000000	-424.983170	0.000000	-79.375038	0.000000	55.000000	0.000000	55.000000	0.000000	4.147736	0.000000	4.147736	0.000000	4.276918	0.000000	0.115822	0.036353	0.003635	0.115822	0.003937	0.000394	85.936066	295.936157	98712.843750	0.115822	0.021015	0.002102	0.115822	0.007462	0.000746	0.000000	0.000000	0.115822	2.190780	0.000000	120.492926	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	1.945445	NaN	106.999453	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.700395	0.000000	-1.435769	0.000000	-0.068359	0.000000	-423.521711	0.000000	-78.967308	0.000000	55.000000	0.000000	55.000000	0.000000	4.151951	0.000000	4.151951	0.000000	4.392558	0.000000	0.123293	0.036974	0.003697	0.123293	0.003786	0.000379	93.407524	295.890869	98628.750000	0.123293	0.020737	0.002074	0.123293	0.007429	0.000743	0.000000	0.000000	0.123293	2.538717	0.000000	139.629451	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	2.997666	NaN	164.871646	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.665525	0.000000	-1.425676	0.000000	-0.060620	0.000000	-421.603872	0.000000	-78.412164	0.000000	55.000000	0.000000	55.000000	0.000000	4.158171	0.000000	4.158171	0.000000	4.555719	0.000000	0.130765	0.037382	0.003738	0.130765	0.003571	0.000357	100.878983	295.845581	98544.648437	0.130765	0.020275	0.002028	0.130765	0.007386	0.000739	0.000000	0.000000	0.130765	2.799245	0.000000	153.958453	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	3.804791	NaN	209.263526	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.623324	0.000000	-1.412433	0.000000	-0.050803	0.000000	-419.282811	0.000000	-77.683793	0.000000	55.000000	0.000000	55.000000	0.000000	4.167594	0.000000	4.167594	0.000000	4.797136	0.000000	0.138236	0.037456	0.003746	0.138236	0.003285	0.000329	108.350441	295.800293	98460.554687	0.138236	0.020258	0.002026	0.138236	0.007325	0.000733	0.000000	0.000000	0.138236	2.978643	0.000000	163.825389	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	4.394272	NaN	241.684934	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
