Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.790901	0.000000	-1.456716	0.000000	-0.085659	0.000000	-428.499535	0.000000	-80.119355	0.000000	55.000000	0.000000	55.000000	0.000000	4.145033	0.000000	4.145033	0.000000	4.087971	0.000000	0.070993	0.026940	0.002694	0.070993	0.004185	0.000418	41.107300	296.207825	99217.406250	0.070993	0.021425	0.002143	0.070993	0.007514	0.000751	0.000000	0.000000	0.070993	-0.136035	0.000000	-7.481913	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-4.982587	NaN	-274.042282	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.780057	0.000000	-1.453705	0.000000	-0.084764	0.000000	-427.903159	0.000000	-79.953761	0.000000	55.000000	0.000000	55.000000	0.000000	4.146704	0.000000	4.146704	0.000000	4.100145	0.000000	0.078465	0.026706	0.002671	0.078465	0.004157	0.000416	48.578762	296.162567	99133.312500	0.078465	0.021603	0.002160	0.078465	0.007503	0.000750	0.000000	0.000000	0.078465	0.438855	0.000000	24.137019	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-3.669192	NaN	-201.805571	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.768238	0.000000	-1.450228	0.000000	-0.083598	0.000000	-427.253078	0.000000	-79.762513	0.000000	55.000000	0.000000	55.000000	0.000000	4.148866	0.000000	4.148866	0.000000	4.116675	0.000000	0.085936	0.026713	0.002671	0.085936	0.004119	0.000412	56.050220	296.117279	99049.218750	0.085936	0.021737	0.002174	0.085936	0.007491	0.000749	0.000000	0.000000	0.085936	1.087918	0.000000	59.835510	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-2.122549	NaN	-116.740177	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.754717	0.000000	-1.446266	0.000000	-0.081828	0.000000	-426.509452	0.000000	-79.544633	0.000000	55.000000	0.000000	55.000000	0.000000	4.151322	0.000000	4.151322	0.000000	4.143603	0.000000	0.093408	0.026579	0.002658	0.093408	0.004076	0.000408	63.521683	296.071991	98965.125000	0.093408	0.021702	0.002170	0.093408	0.007476	0.000748	0.000000	0.000000	0.093408	1.790894	0.000000	98.499154	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-0.417106	NaN	-22.940829	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.740335	0.000000	-1.441705	0.000000	-0.079329	0.000000	-425.718405	0.000000	-79.293755	0.000000	55.000000	0.000000	55.000000	0.000000	4.154541	0.000000	4.154541	0.000000	4.183789	0.000000	0.100879	0.026788	0.002679	0.100879	0.004018	0.000402	70.993141	296.026703	98881.031250	0.100879	0.021560	0.002156	0.100879	0.007461	0.000746	0.000000	0.000000	0.100879	2.523771	0.000000	138.807429	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	1.385565	NaN	76.206093	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.722483	0.000000	-1.436576	0.000000	-0.075664	0.000000	-424.736578	0.000000	-79.011679	0.000000	55.000000	0.000000	55.000000	0.000000	4.157643	0.000000	4.157643	0.000000	4.246884	0.000000	0.108350	0.027384	0.002738	0.108350	0.003943	0.000394	78.464600	295.981415	98796.937500	0.108350	0.021498	0.002150	0.108350	0.007440	0.000744	0.000000	0.000000	0.108350	3.239193	0.000000	178.155610	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	3.162771	NaN	173.952397	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.700922	0.000000	-1.430009	0.000000	-0.070218	0.000000	-423.550727	0.000000	-78.650500	0.000000	55.000000	0.000000	55.000000	0.000000	4.162058	0.000000	4.162058	0.000000	4.348031	0.000000	0.115822	0.027601	0.002760	0.115822	0.003849	0.000385	85.936066	295.936157	98712.843750	0.115822	0.021438	0.002144	0.115822	0.007411	0.000741	0.000000	0.000000	0.115822	3.908122	0.000000	214.946709	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	4.871972	NaN	267.958480	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.673997	0.000000	-1.421462	0.000000	-0.062621	0.000000	-422.069819	0.000000	-78.180424	0.000000	55.000000	0.000000	55.000000	0.000000	4.168218	0.000000	4.168218	0.000000	4.504577	0.000000	0.123293	0.027820	0.002782	0.123293	0.003720	0.000372	93.407524	295.890869	98628.750000	0.123293	0.021343	0.002134	0.123293	0.007374	0.000737	0.000000	0.000000	0.123293	4.484762	0.000000	246.661919	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	6.384706	NaN	351.158856	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.639838	0.000000	-1.410042	0.000000	-0.052118	0.000000	-420.191097	0.000000	-77.552286	0.000000	55.000000	0.000000	55.000000	0.000000	4.177132	0.000000	4.177132	0.000000	4.757820	0.000000	0.130765	0.027853	0.002785	0.130765	0.003545	0.000354	100.878983	295.845581	98544.648437	0.130765	0.021102	0.002110	0.130765	0.007327	0.000733	0.000000	0.000000	0.130765	4.942615	0.000000	271.843830	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	7.600736	NaN	418.040493	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.598017	0.000000	-1.395419	0.000000	-0.038498	0.000000	-417.890909	0.000000	-76.748067	0.000000	55.000000	0.000000	55.000000	0.000000	4.189331	0.000000	4.189331	0.000000	5.179755	0.000000	0.138236	0.028165	0.002816	0.138236	0.003299	0.000330	108.350441	295.800293	98460.554687	0.138236	0.021095	0.002109	0.138236	0.007262	0.000726	0.000000	0.000000	0.138236	5.298966	0.000000	291.443116	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	8.536838	NaN	469.526088	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
