Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.804181	0.000000	-1.461643	0.000000	-0.086863	0.000000	-429.229958	0.000000	-80.390384	0.000000	55.000000	0.000000	55.000000	0.000000	4.140894	0.000000	4.140894	0.000000	4.072707	0.000000	0.070993	0.023314	0.002331	0.070993	0.004282	0.000428	41.107300	296.207825	99217.406250	0.070993	0.016830	0.001683	0.070993	0.007558	0.000756	0.000000	0.000000	0.070993	-0.324935	0.000000	-17.871438	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.244558	NaN	-288.450706	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.794026	0.000000	-1.459141	0.000000	-0.086126	0.000000	-428.671434	0.000000	-80.252769	0.000000	55.000000	0.000000	55.000000	0.000000	4.141911	0.000000	4.141911	0.000000	4.082528	0.000000	0.078465	0.023146	0.002315	0.078465	0.004264	0.000426	48.578762	296.162567	99133.312500	0.078465	0.016716	0.001672	0.078465	0.007553	0.000755	0.000000	0.000000	0.078465	0.165369	0.000000	9.095304	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.051377	NaN	-222.825719	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.783063	0.000000	-1.456278	0.000000	-0.084960	0.000000	-428.068443	0.000000	-80.095271	0.000000	55.000000	0.000000	55.000000	0.000000	4.143288	0.000000	4.143288	0.000000	4.099352	0.000000	0.085936	0.023054	0.002305	0.085936	0.004241	0.000424	56.050220	296.117279	99049.218750	0.085936	0.016753	0.001675	0.085936	0.007546	0.000755	0.000000	0.000000	0.085936	0.720803	0.000000	39.644152	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-2.701994	NaN	-148.609656	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.770569	0.000000	-1.452962	0.000000	-0.083325	0.000000	-427.381288	0.000000	-79.912920	0.000000	55.000000	0.000000	55.000000	0.000000	4.144951	0.000000	4.144951	0.000000	4.124097	0.000000	0.093408	0.023108	0.002311	0.093408	0.004212	0.000421	63.521683	296.071991	98965.125000	0.093408	0.017034	0.001703	0.093408	0.007536	0.000754	0.000000	0.000000	0.093408	1.323533	0.000000	72.794313	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.218291	NaN	-67.006024	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.755812	0.000000	-1.448739	0.000000	-0.080689	0.000000	-426.569686	0.000000	-79.680626	0.000000	55.000000	0.000000	55.000000	0.000000	4.147448	0.000000	4.147448	0.000000	4.166274	0.000000	0.100879	0.023236	0.002324	0.100879	0.004169	0.000417	70.993141	296.026703	98881.031250	0.100879	0.017159	0.001716	0.100879	0.007524	0.000752	0.000000	0.000000	0.100879	1.936794	0.000000	106.523691	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	0.316584	NaN	17.412137	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.737022	0.000000	-1.443277	0.000000	-0.076622	0.000000	-425.536203	0.000000	-79.380225	0.000000	55.000000	0.000000	55.000000	0.000000	4.150789	0.000000	4.150789	0.000000	4.235449	0.000000	0.108350	0.023014	0.002301	0.108350	0.004115	0.000411	78.464600	295.981415	98796.937500	0.108350	0.016961	0.001696	0.108350	0.007509	0.000751	0.000000	0.000000	0.108350	2.544540	0.000000	139.949694	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	1.832323	NaN	100.777760	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.713404	0.000000	-1.435972	0.000000	-0.070786	0.000000	-424.237202	0.000000	-78.978442	0.000000	55.000000	0.000000	55.000000	0.000000	4.155775	0.000000	4.155775	0.000000	4.342421	0.000000	0.115822	0.023076	0.002308	0.115822	0.004032	0.000403	85.936066	295.936157	98712.843750	0.115822	0.016874	0.001687	0.115822	0.007488	0.000749	0.000000	0.000000	0.115822	3.094280	0.000000	170.185396	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	3.221801	NaN	177.199073	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.683105	0.000000	-1.426145	0.000000	-0.062893	0.000000	-422.570750	0.000000	-78.438000	0.000000	55.000000	0.000000	55.000000	0.000000	4.163020	0.000000	4.163020	0.000000	4.503067	0.000000	0.123293	0.023280	0.002328	0.123293	0.003912	0.000391	93.407524	295.890869	98628.750000	0.123293	0.016628	0.001663	0.123293	0.007462	0.000746	0.000000	0.000000	0.123293	3.557689	0.000000	195.672904	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	4.423551	NaN	243.295291	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.644266	0.000000	-1.412991	0.000000	-0.052646	0.000000	-420.434613	0.000000	-77.714509	0.000000	55.000000	0.000000	55.000000	0.000000	4.173399	0.000000	4.173399	0.000000	4.746291	0.000000	0.130765	0.023072	0.002307	0.130765	0.003755	0.000376	100.878983	295.845581	98544.648437	0.130765	0.016711	0.001671	0.130765	0.007420	0.000742	0.000000	0.000000	0.130765	3.923042	0.000000	215.767311	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	5.386988	NaN	296.284354	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.594639	0.000000	-1.395838	0.000000	-0.039212	0.000000	-417.705155	0.000000	-76.771110	0.000000	55.000000	0.000000	55.000000	0.000000	4.187490	0.000000	4.187490	0.000000	5.153692	0.000000	0.138236	0.023186	0.002319	0.138236	0.003531	0.000353	108.350441	295.800293	98460.554687	0.138236	0.016491	0.001649	0.138236	0.007372	0.000737	0.000000	0.000000	0.138236	4.188830	0.000000	230.385662	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	6.086299	NaN	334.746443	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
0.145708	-7.531473	0.000000	-1.373380	0.000000	-0.023344	0.000000	-414.231023	0.000000	-75.535897	0.000000	55.000000	0.000000	55.000000	0.000000	4.206941	0.000000	4.206941	0.000000	5.878563	0.000000	0.145708	0.023145	0.002314	0.145708	0.003232	0.000323	115.821907	295.755005	98376.460937	0.145708	0.016354	0.001635	0.145708	0.007308	0.000731	0.000000	0.000000	0.145708	4.379919	0.000000	240.895537	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.428488	0.000000	0.000000	0.145708	6.538105	NaN	359.595786	0.000000	55.000000	0.000000	0.007807	0.001465	0.000089
0.153179	-7.454127	0.000000	-1.345491	0.000000	-0.003232	0.000000	-409.976967	0.000000	-74.002020	0.000000	55.000000	0.000000	55.000000	0.000000	4.232138	0.000000	4.232138	0.000000	8.701281	0.000000	0.153179	0.023015	0.002301	0.153179	0.002852	0.000285	123.293365	295.709747	98292.367187	0.153179	0.016237	0.001624	0.153179	0.007226	0.000723	0.000000	0.000000	0.153179	4.516872	0.000000	248.427966	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.423600	0.000000	0.000000	0.153179	6.865735	NaN	377.615405	0.000000	55.000000	0.000000	0.007802	0.001464	0.000089
0.160651	-7.357894	0.000000	-1.311198	0.000000	0.021132	0.000000	-404.684167	0.000000	-72.115880	0.000000	55.000000	0.000000	55.000000	0.000000	4.263839	0.000000	4.263839	0.000000	NaN	NaN	0.160651	0.022950	0.002295	0.160651	0.002357	0.000236	130.764832	295.664459	98208.273437	0.160651	0.015866	0.001587	0.160651	0.007136	0.000714	0.000000	0.000000	0.160651	4.600795	0.000000	253.043701	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.418609	0.000000	0.000000	0.160651	7.046325	NaN	387.547898	0.000000	55.000000	0.000000	0.007796	0.001463	0.000089
0.168122	-7.238386	0.000000	-1.269882	0.000000	0.049984	0.000000	-398.111213	0.000000	-69.843521	0.000000	55.000000	0.000000	55.000000	0.000000	4.302506	0.000000	4.302506	0.000000	NaN	NaN	0.168122	0.022838	0.002284	0.168122	0.001731	0.000173	138.236282	295.619171	98124.179687	0.168122	0.015545	0.001555	0.168122	0.007023	0.000702	0.000000	0.000000	0.168122	4.659356	0.000000	256.264562	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.413934	0.000000	0.000000	0.168122	7.166845	NaN	394.176494	0.000000	55.000000	0.000000	0.007791	0.001462	0.000088
0.175594	-7.100547	0.000000	-1.221601	0.000000	0.082634	0.000000	-390.530098	0.000000	-67.188057	0.000000	55.000000	0.000000	55.000000	0.000000	4.350798	0.000000	4.350798	0.000000	NaN	NaN	0.175594	0.022871	0.002287	0.175594	0.000924	0.000092	145.707748	295.573883	98040.085937	0.175594	0.015415	0.001541	0.175594	0.006877	0.000688	0.000000	0.000000	0.175594	4.704500	0.000000	258.747490	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.409097	0.000000	0.000000	0.175594	7.227212	NaN	397.496652	0.000000	55.000000	0.000000	0.007785	0.001461	0.000088
0.183065	-6.936394	0.000000	-1.166033	0.000000	0.119182	0.000000	-381.501669	0.000000	-64.131833	0.000000	55.000000	0.000000	55.000000	0.000000	4.408062	0.000000	4.408062	0.000000	NaN	NaN	0.183065	0.022944	0.002294	0.183065	-0.000100	-0.000010	153.179199	295.528625	97955.992187	0.183065	0.015253	0.001525	0.183065	0.006701	0.000670	0.000000	0.000000	0.183065	4.731229	0.000000	260.217603	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.404340	0.000000	0.000000	0.183065	7.265059	NaN	399.578240	0.000000	55.000000	0.000000	0.007780	0.001460	0.000088
