Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.809715	0.000000	-1.463630	0.000000	-0.087386	0.000000	-429.534344	0.000000	-80.499663	0.000000	55.000000	0.000000	55.000000	0.000000	4.139289	0.000000	4.139289	0.000000	4.065999	0.000000	0.070993	0.033589	0.003359	0.070993	0.004258	0.000426	41.107300	296.207825	99217.406250	0.070993	0.020728	0.002073	0.070993	0.007550	0.000755	0.000000	0.000000	0.070993	-0.567919	0.000000	-31.235556	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.459672	NaN	-300.281936	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.800705	0.000000	-1.461471	0.000000	-0.086820	0.000000	-429.038749	0.000000	-80.380903	0.000000	55.000000	0.000000	55.000000	0.000000	4.140085	0.000000	4.140085	0.000000	4.073249	0.000000	0.078465	0.033778	0.003378	0.078465	0.004235	0.000424	48.578762	296.162567	99133.312500	0.078465	0.020878	0.002088	0.078465	0.007543	0.000754	0.000000	0.000000	0.078465	-0.181245	0.000000	-9.968474	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.382259	NaN	-241.024262	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.790474	0.000000	-1.459007	0.000000	-0.085901	0.000000	-428.476087	0.000000	-80.245363	0.000000	55.000000	0.000000	55.000000	0.000000	4.141012	0.000000	4.141012	0.000000	4.086161	0.000000	0.085936	0.033831	0.003383	0.085936	0.004206	0.000421	56.050220	296.117279	99049.218750	0.085936	0.020991	0.002099	0.085936	0.007534	0.000753	0.000000	0.000000	0.085936	0.252341	0.000000	13.878781	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.151670	NaN	-173.341832	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.778297	0.000000	-1.456128	0.000000	-0.084615	0.000000	-427.806334	0.000000	-80.087017	0.000000	55.000000	0.000000	55.000000	0.000000	4.142028	0.000000	4.142028	0.000000	4.105076	0.000000	0.093408	0.033438	0.003344	0.093408	0.004173	0.000417	63.521683	296.071991	98965.125000	0.093408	0.020873	0.002087	0.093408	0.007523	0.000752	0.000000	0.000000	0.093408	0.718984	0.000000	39.544107	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.822734	NaN	-100.250350	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.764499	0.000000	-1.452774	0.000000	-0.082716	0.000000	-427.047470	0.000000	-79.902568	0.000000	55.000000	0.000000	55.000000	0.000000	4.143339	0.000000	4.143339	0.000000	4.134508	0.000000	0.100879	0.033700	0.003370	0.100879	0.004125	0.000412	70.993141	296.026703	98881.031250	0.100879	0.021017	0.002102	0.100879	0.007508	0.000751	0.000000	0.000000	0.100879	1.191051	0.000000	65.507803	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.449866	NaN	-24.742625	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.747380	0.000000	-1.448444	0.000000	-0.079804	0.000000	-426.105907	0.000000	-79.664446	0.000000	55.000000	0.000000	55.000000	0.000000	4.145261	0.000000	4.145261	0.000000	4.181901	0.000000	0.108350	0.033577	0.003358	0.108350	0.004060	0.000406	78.464600	295.981415	98796.937500	0.108350	0.020615	0.002061	0.108350	0.007492	0.000749	0.000000	0.000000	0.108350	1.646432	0.000000	90.553772	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	0.898780	NaN	49.432902	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.726420	0.000000	-1.442813	0.000000	-0.075692	0.000000	-424.953099	0.000000	-79.354720	0.000000	55.000000	0.000000	55.000000	0.000000	4.148194	0.000000	4.148194	0.000000	4.252598	0.000000	0.115822	0.033516	0.003352	0.115822	0.003969	0.000397	85.936066	295.936157	98712.843750	0.115822	0.020477	0.002048	0.115822	0.007467	0.000747	0.000000	0.000000	0.115822	2.055724	0.000000	113.064824	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	2.139599	NaN	117.677944	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.700353	0.000000	-1.435452	0.000000	-0.070234	0.000000	-423.519432	0.000000	-78.949873	0.000000	55.000000	0.000000	55.000000	0.000000	4.152483	0.000000	4.152483	0.000000	4.353183	0.000000	0.123293	0.033812	0.003381	0.123293	0.003837	0.000384	93.407524	295.890869	98628.750000	0.123293	0.020362	0.002036	0.123293	0.007434	0.000743	0.000000	0.000000	0.123293	2.389920	0.000000	131.445600	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	3.187911	NaN	175.335084	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.665445	0.000000	-1.425499	0.000000	-0.062854	0.000000	-421.599450	0.000000	-78.402430	0.000000	55.000000	0.000000	55.000000	0.000000	4.158452	0.000000	4.158452	0.000000	4.503318	0.000000	0.130765	0.034180	0.003418	0.130765	0.003645	0.000365	100.878983	295.845581	98544.648437	0.130765	0.020127	0.002013	0.130765	0.007389	0.000739	0.000000	0.000000	0.130765	2.637487	0.000000	145.061791	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	4.013896	NaN	220.764278	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.622474	0.000000	-1.412341	0.000000	-0.053618	0.000000	-419.236063	0.000000	-77.678744	0.000000	55.000000	0.000000	55.000000	0.000000	4.167479	0.000000	4.167479	0.000000	4.719231	0.000000	0.138236	0.034506	0.003451	0.138236	0.003380	0.000338	108.350441	295.800293	98460.554687	0.138236	0.020055	0.002006	0.138236	0.007328	0.000733	0.000000	0.000000	0.138236	2.807842	0.000000	154.431291	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	4.592531	NaN	252.589189	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
