Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.807140	0.000000	-1.462113	0.000000	-0.086655	0.000000	-429.392699	0.000000	-80.416224	0.000000	55.000000	0.000000	55.000000	0.000000	4.141037	0.000000	4.141037	0.000000	4.076633	0.000000	0.070993	0.032652	0.003265	0.070993	0.004234	0.000423	41.107300	296.207825	99217.406250	0.070993	0.021264	0.002126	0.070993	0.007543	0.000754	0.000000	0.000000	0.070993	-0.415062	0.000000	-22.828403	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.329029	NaN	-293.096606	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.797046	0.000000	-1.459645	0.000000	-0.085848	0.000000	-428.837508	0.000000	-80.280469	0.000000	55.000000	0.000000	55.000000	0.000000	4.142015	0.000000	4.142015	0.000000	4.087696	0.000000	0.078465	0.032302	0.003230	0.078465	0.004209	0.000421	48.578762	296.162567	99133.312500	0.078465	0.021221	0.002122	0.078465	0.007535	0.000754	0.000000	0.000000	0.078465	0.045444	0.000000	2.499394	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.183201	NaN	-230.076059	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.786090	0.000000	-1.456823	0.000000	-0.084510	0.000000	-428.234944	0.000000	-80.125261	0.000000	55.000000	0.000000	55.000000	0.000000	4.143323	0.000000	4.143323	0.000000	4.107563	0.000000	0.085936	0.032297	0.003230	0.085936	0.004175	0.000418	56.050220	296.117279	99049.218750	0.085936	0.021341	0.002134	0.085936	0.007525	0.000752	0.000000	0.000000	0.085936	0.564402	0.000000	31.042094	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-2.853685	NaN	-156.952689	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.773413	0.000000	-1.453701	0.000000	-0.082647	0.000000	-427.537740	0.000000	-79.953582	0.000000	55.000000	0.000000	55.000000	0.000000	4.144598	0.000000	4.144598	0.000000	4.136628	0.000000	0.093408	0.032808	0.003281	0.093408	0.004131	0.000413	63.521683	296.071991	98965.125000	0.093408	0.021203	0.002120	0.093408	0.007513	0.000751	0.000000	0.000000	0.093408	1.122548	0.000000	61.740115	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.415719	NaN	-77.864525	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.759182	0.000000	-1.449633	0.000000	-0.079804	0.000000	-426.754990	0.000000	-79.729827	0.000000	55.000000	0.000000	55.000000	0.000000	4.146996	0.000000	4.146996	0.000000	4.183084	0.000000	0.100879	0.033042	0.003304	0.100879	0.004070	0.000407	70.993141	296.026703	98881.031250	0.100879	0.021663	0.002166	0.100879	0.007494	0.000749	0.000000	0.000000	0.100879	1.687924	0.000000	92.835837	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	0.064200	NaN	3.531022	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.741041	0.000000	-1.444429	0.000000	-0.075559	0.000000	-425.757228	0.000000	-79.443613	0.000000	55.000000	0.000000	55.000000	0.000000	4.150099	0.000000	4.150099	0.000000	4.256746	0.000000	0.108350	0.033202	0.003320	0.108350	0.003986	0.000399	78.464600	295.981415	98796.937500	0.108350	0.021599	0.002160	0.108350	0.007472	0.000747	0.000000	0.000000	0.108350	2.234920	0.000000	122.920619	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	1.525903	NaN	83.924688	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.718270	0.000000	-1.437475	0.000000	-0.069422	0.000000	-424.504848	0.000000	-79.061114	0.000000	55.000000	0.000000	55.000000	0.000000	4.154748	0.000000	4.154748	0.000000	4.371998	0.000000	0.115822	0.033338	0.003334	0.115822	0.003866	0.000387	85.936066	295.936157	98712.843750	0.115822	0.021544	0.002154	0.115822	0.007441	0.000744	0.000000	0.000000	0.115822	2.729081	0.000000	150.099458	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	2.862937	NaN	157.461517	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.689390	0.000000	-1.428030	0.000000	-0.061310	0.000000	-422.916432	0.000000	-78.541670	0.000000	55.000000	0.000000	55.000000	0.000000	4.161776	0.000000	4.161776	0.000000	4.541771	0.000000	0.123293	0.033227	0.003323	0.123293	0.003700	0.000370	93.407524	295.890869	98628.750000	0.123293	0.021496	0.002150	0.123293	0.007400	0.000740	0.000000	0.000000	0.123293	3.130625	0.000000	172.184397	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	4.005729	NaN	220.315082	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.651268	0.000000	-1.416056	0.000000	-0.050878	0.000000	-420.819739	0.000000	-77.883092	0.000000	55.000000	0.000000	55.000000	0.000000	4.170305	0.000000	4.170305	0.000000	4.798697	0.000000	0.130765	0.033502	0.003350	0.130765	0.003469	0.000347	100.878983	295.845581	98544.648437	0.130765	0.021004	0.002100	0.130765	0.007349	0.000735	0.000000	0.000000	0.130765	3.424316	0.000000	188.337377	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	4.898683	NaN	269.427590	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.602899	0.000000	-1.400608	0.000000	-0.037363	0.000000	-418.159465	0.000000	-77.033454	0.000000	55.000000	0.000000	55.000000	0.000000	4.181744	0.000000	4.181744	0.000000	5.228306	0.000000	0.138236	0.033851	0.003385	0.138236	0.003154	0.000315	108.350441	295.800293	98460.554687	0.138236	0.020563	0.002056	0.138236	0.007284	0.000728	0.000000	0.000000	0.138236	3.612192	0.000000	198.670571	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	5.480107	NaN	301.405912	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
