Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.811639	0.000000	-1.464310	0.000000	-0.087480	0.000000	-429.640170	0.000000	-80.537052	0.000000	55.000000	0.000000	55.000000	0.000000	4.138750	0.000000	4.138750	0.000000	4.065121	0.000000	0.070993	0.034955	0.003495	0.070993	0.004266	0.000427	41.107300	296.207825	99217.406250	0.070993	0.020336	0.002034	0.070993	0.007554	0.000755	0.000000	0.000000	0.070993	-0.608427	0.000000	-33.463478	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.590606	NaN	-307.483308	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.802336	0.000000	-1.462259	0.000000	-0.086879	0.000000	-429.128498	0.000000	-80.424224	0.000000	55.000000	0.000000	55.000000	0.000000	4.139270	0.000000	4.139270	0.000000	4.073050	0.000000	0.078465	0.034896	0.003490	0.078465	0.004245	0.000425	48.578762	296.162567	99133.312500	0.078465	0.020319	0.002032	0.078465	0.007548	0.000755	0.000000	0.000000	0.078465	-0.236072	0.000000	-12.983984	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.561689	NaN	-250.892914	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.792262	0.000000	-1.460049	0.000000	-0.086032	0.000000	-428.574407	0.000000	-80.302720	0.000000	55.000000	0.000000	55.000000	0.000000	4.139813	0.000000	4.139813	0.000000	4.085001	0.000000	0.085936	0.034920	0.003492	0.085936	0.004221	0.000422	56.050220	296.117279	99049.218750	0.085936	0.020172	0.002017	0.085936	0.007541	0.000754	0.000000	0.000000	0.085936	0.179651	0.000000	9.880784	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.398859	NaN	-186.937250	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.781397	0.000000	-1.457414	0.000000	-0.084787	0.000000	-427.976831	0.000000	-80.157797	0.000000	55.000000	0.000000	55.000000	0.000000	4.140829	0.000000	4.140829	0.000000	4.103428	0.000000	0.093408	0.034985	0.003499	0.093408	0.004187	0.000419	63.521683	296.071991	98965.125000	0.093408	0.020060	0.002006	0.093408	0.007533	0.000753	0.000000	0.000000	0.093408	0.627240	0.000000	34.498176	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-2.145123	NaN	-117.981760	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.768227	0.000000	-1.454360	0.000000	-0.082883	0.000000	-427.252470	0.000000	-79.989801	0.000000	55.000000	0.000000	55.000000	0.000000	4.141828	0.000000	4.141828	0.000000	4.133159	0.000000	0.100879	0.035214	0.003521	0.100879	0.004144	0.000414	70.993141	296.026703	98881.031250	0.100879	0.019912	0.001991	0.100879	0.007522	0.000752	0.000000	0.000000	0.100879	1.085955	0.000000	59.727513	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.860293	NaN	-47.316126	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.752399	0.000000	-1.450627	0.000000	-0.080075	0.000000	-426.381939	0.000000	-79.784511	0.000000	55.000000	0.000000	55.000000	0.000000	4.143139	0.000000	4.143139	0.000000	4.179189	0.000000	0.108350	0.035650	0.003565	0.108350	0.004083	0.000408	78.464600	295.981415	98796.937500	0.108350	0.019921	0.001992	0.108350	0.007505	0.000751	0.000000	0.000000	0.108350	1.524107	0.000000	83.825907	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	0.412117	NaN	22.666439	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.733509	0.000000	-1.445527	0.000000	-0.076082	0.000000	-425.342998	0.000000	-79.503981	0.000000	55.000000	0.000000	55.000000	0.000000	4.145815	0.000000	4.145815	0.000000	4.247896	0.000000	0.115822	0.035918	0.003592	0.115822	0.003993	0.000399	85.936066	295.936157	98712.843750	0.115822	0.019828	0.001983	0.115822	0.007485	0.000748	0.000000	0.000000	0.115822	1.920585	0.000000	105.632159	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	1.568652	NaN	86.275855	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.709611	0.000000	-1.438567	0.000000	-0.071020	0.000000	-424.028598	0.000000	-79.121186	0.000000	55.000000	0.000000	55.000000	0.000000	4.150095	0.000000	4.150095	0.000000	4.340263	0.000000	0.123293	0.035543	0.003554	0.123293	0.003872	0.000387	93.407524	295.890869	98628.750000	0.123293	0.019966	0.001997	0.123293	0.007454	0.000745	0.000000	0.000000	0.123293	2.250832	0.000000	123.795758	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	2.572484	NaN	141.486594	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.678522	0.000000	-1.429614	0.000000	-0.064060	0.000000	-422.318713	0.000000	-78.628786	0.000000	55.000000	0.000000	55.000000	0.000000	4.155539	0.000000	4.155539	0.000000	4.480068	0.000000	0.130765	0.035552	0.003555	0.130765	0.003701	0.000370	100.878983	295.845581	98544.648437	0.130765	0.019940	0.001994	0.130765	0.007413	0.000741	0.000000	0.000000	0.130765	2.485945	0.000000	136.726951	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	3.318384	NaN	182.511147	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.637875	0.000000	-1.418155	0.000000	-0.054586	0.000000	-420.083150	0.000000	-77.998527	0.000000	55.000000	0.000000	55.000000	0.000000	4.162313	0.000000	4.162313	0.000000	4.699333	0.000000	0.138236	0.035557	0.003556	0.138236	0.003473	0.000347	108.350441	295.800293	98460.554687	0.138236	0.019634	0.001963	0.138236	0.007362	0.000736	0.000000	0.000000	0.138236	2.654900	0.000000	146.019521	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	3.844775	NaN	211.462625	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
