Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.810544	0.000000	-1.463833	0.000000	-0.087318	0.000000	-429.579925	0.000000	-80.510801	0.000000	55.000000	0.000000	55.000000	0.000000	4.139209	0.000000	4.139209	0.000000	4.067334	0.000000	0.070993	0.037830	0.003783	0.070993	0.004243	0.000424	41.107300	296.207825	99217.406250	0.070993	0.023004	0.002300	0.070993	0.007542	0.000754	0.000000	0.000000	0.070993	-0.600096	0.000000	-33.005292	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.499143	NaN	-302.452867	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.801385	0.000000	-1.461822	0.000000	-0.086770	0.000000	-429.076165	0.000000	-80.400235	0.000000	55.000000	0.000000	55.000000	0.000000	4.139706	0.000000	4.139706	0.000000	4.074424	0.000000	0.078465	0.038410	0.003841	0.078465	0.004218	0.000422	48.578762	296.162567	99133.312500	0.078465	0.023306	0.002331	0.078465	0.007534	0.000753	0.000000	0.000000	0.078465	-0.244392	0.000000	-13.441562	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.476653	NaN	-246.215894	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.791714	0.000000	-1.459581	0.000000	-0.086080	0.000000	-428.544259	0.000000	-80.276939	0.000000	55.000000	0.000000	55.000000	0.000000	4.140433	0.000000	4.140433	0.000000	4.083735	0.000000	0.085936	0.039411	0.003941	0.085936	0.004184	0.000418	56.050220	296.117279	99049.218750	0.085936	0.023768	0.002377	0.085936	0.007523	0.000752	0.000000	0.000000	0.085936	0.151732	0.000000	8.345281	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.316061	NaN	-182.383328	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.780533	0.000000	-1.456909	0.000000	-0.084989	0.000000	-427.929305	0.000000	-80.129972	0.000000	55.000000	0.000000	55.000000	0.000000	4.141413	0.000000	4.141413	0.000000	4.099485	0.000000	0.093408	0.039446	0.003945	0.093408	0.004146	0.000415	63.521683	296.071991	98965.125000	0.093408	0.023988	0.002399	0.093408	0.007510	0.000751	0.000000	0.000000	0.093408	0.572870	0.000000	31.507844	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-2.064574	NaN	-113.551565	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.767736	0.000000	-1.453773	0.000000	-0.083338	0.000000	-427.225476	0.000000	-79.957489	0.000000	55.000000	0.000000	55.000000	0.000000	4.142671	0.000000	4.142671	0.000000	4.124687	0.000000	0.100879	0.040581	0.004058	0.100879	0.004086	0.000409	70.993141	296.026703	98881.031250	0.100879	0.024323	0.002432	0.100879	0.007493	0.000749	0.000000	0.000000	0.100879	0.989248	0.000000	54.408625	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.792318	NaN	-43.577515	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.751820	0.000000	-1.449904	0.000000	-0.080890	0.000000	-426.350091	0.000000	-79.744733	0.000000	55.000000	0.000000	55.000000	0.000000	4.144187	0.000000	4.144187	0.000000	4.163857	0.000000	0.108350	0.041810	0.004181	0.108350	0.004005	0.000400	78.464600	295.981415	98796.937500	0.108350	0.024864	0.002486	0.108350	0.007467	0.000747	0.000000	0.000000	0.108350	1.383285	0.000000	76.080670	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	0.433494	NaN	23.842161	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.731146	0.000000	-1.444851	0.000000	-0.077368	0.000000	-425.213021	0.000000	-79.466810	0.000000	55.000000	0.000000	55.000000	0.000000	4.146216	0.000000	4.146216	0.000000	4.223047	0.000000	0.115822	0.042829	0.004283	0.115822	0.003890	0.000389	85.936066	295.936157	98712.843750	0.115822	0.024734	0.002473	0.115822	0.007434	0.000743	0.000000	0.000000	0.115822	1.732562	0.000000	95.290906	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	1.549048	NaN	85.197665	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.704887	0.000000	-1.438036	0.000000	-0.072640	0.000000	-423.768796	0.000000	-79.091987	0.000000	55.000000	0.000000	55.000000	0.000000	4.149493	0.000000	4.149493	0.000000	4.307199	0.000000	0.123293	0.043884	0.004388	0.123293	0.003721	0.000372	93.407524	295.890869	98628.750000	0.123293	0.024721	0.002472	0.123293	0.007388	0.000739	0.000000	0.000000	0.123293	2.012118	0.000000	110.666483	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	2.490349	NaN	136.969213	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.672299	0.000000	-1.428826	0.000000	-0.066649	0.000000	-421.976467	0.000000	-78.585409	0.000000	55.000000	0.000000	55.000000	0.000000	4.154899	0.000000	4.154899	0.000000	4.422107	0.000000	0.130765	0.043963	0.004396	0.130765	0.003498	0.000350	100.878983	295.845581	98544.648437	0.130765	0.024674	0.002467	0.130765	0.007329	0.000733	0.000000	0.000000	0.130765	2.218921	0.000000	122.040650	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	3.231345	NaN	177.723985	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.629592	0.000000	-1.416886	0.000000	-0.058734	0.000000	-419.627573	0.000000	-77.928725	0.000000	55.000000	0.000000	55.000000	0.000000	4.161844	0.000000	4.161844	0.000000	4.592385	0.000000	0.138236	0.044487	0.004449	0.138236	0.003182	0.000318	108.350441	295.800293	98460.554687	0.138236	0.024627	0.002463	0.138236	0.007246	0.000725	0.000000	0.000000	0.138236	2.361142	0.000000	129.862816	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	3.740227	NaN	205.712504	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
