Height(km):	Beta355 (Mm^-1 sr^-1):	error beta355 (Mm^-1 sr^-1)	Beta532 (Mm^-1 sr^-1):	error beta532 (Mm^-1 sr^-1)	Beta1064 (Mm^-1 sr^-1):	error beta1064 (Mm^-1 sr^-1)	alpha355 (Mm^-1 sr^-1):	error alpha355 (Mm^-1)	alpha532 (Mm^-1 sr^-1):	error alpha532 (Mm^-1)	S355 (sr^-1)	errorS355	S532 (sr^-1)	error S532	Angstrom ext	error Angstrom ext	Angstrom b355/532	error Angstrom b355/532	Angstrom b532/1064	error Angstrom b532/1064 	voldepol höhe	vol.depol 532	error vol.depol 	partdepolhöhe	part. depol 532	error part. depol	sounding height (km)	Temperature (K)	Pressure (Pa)	voltdepol height	vol. depol 355	error	partdepol height	part. depol 355	error	Mixing ratio height (km)	Water vapour mixing ratio (g/kg)	Height NF (km):	Beta532 NF (Mm^-1 sr^-1):	error beta532 NF (Mm^-1 sr^-1)	alpha 532 NF (Mm^-1 sr^-1):	error alpha532 NF (Mm^-1)	Spar 532 NF (sr):	error Spar532 NF (sr)	Height HSRL (km):	BetaHSRL (Mm^-1 sr^-1):	error betaHSRL (Mm^-1 sr^-1)	alpha HSRL (Mm^-1 sr^-1):	error alphaHSRL (Mm^-1)	Spar HSRL (sr)	error Spar HSRL (sr)	vol. depol 1064	error	part. depol 1064	error	water_vapour_error	Sounding height	water_vapor_mix_sonde	Height NF 355 (km):	Beta355 NF (Mm^-1 sr^-1):	error beta355 NF (Mm^-1 sr^-1)	alpha 355 NF (Mm^-1 sr^-1):	error alpha355 NF (Mm^-1)	Spar 355 NF (sr):	error Spar 355 NF (sr)	BetaMOL 355 (m^-1 sr^-1)	BetaMOL 532 (m^-1 sr^-1)	BetaMOL 1064 (m^-1 sr^-1)
0.070993	-7.793629	0.000000	-1.457312	0.000000	-0.085991	0.000000	-428.649621	0.000000	-80.152136	0.000000	55.000000	0.000000	55.000000	0.000000	4.144887	0.000000	4.144887	0.000000	4.082982	0.000000	0.070993	0.036285	0.003628	0.070993	0.004111	0.000411	41.107300	296.207825	99217.406250	0.070993	0.025676	0.002568	0.070993	0.007494	0.000749	0.000000	0.000000	0.070993	-0.414273	0.000000	-22.785024	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.465454	0.000000	0.000000	0.070993	-5.768032	NaN	-317.241742	0.000000	55.000000	0.000000	0.007862	0.001475	0.000089
0.078465	-7.782023	0.000000	-1.454094	0.000000	-0.085194	0.000000	-428.011250	0.000000	-79.975161	0.000000	55.000000	0.000000	55.000000	0.000000	4.146667	0.000000	4.146667	0.000000	4.093230	0.000000	0.078465	0.036223	0.003622	0.078465	0.004065	0.000406	48.578762	296.162567	99133.312500	0.078465	0.025471	0.002547	0.078465	0.007481	0.000748	0.000000	0.000000	0.078465	0.082488	0.000000	4.536841	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462808	0.000000	0.000000	0.078465	-4.681693	NaN	-257.493110	0.000000	55.000000	0.000000	0.007857	0.001474	0.000089
0.085936	-7.769959	0.000000	-1.450574	0.000000	-0.083936	0.000000	-427.347762	0.000000	-79.781570	0.000000	55.000000	0.000000	55.000000	0.000000	4.148823	0.000000	4.148823	0.000000	4.111198	0.000000	0.085936	0.035920	0.003592	0.085936	0.004014	0.000401	56.050220	296.117279	99049.218750	0.085936	0.025791	0.002579	0.085936	0.007464	0.000746	0.000000	0.000000	0.085936	0.669790	0.000000	36.838468	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.460969	0.000000	0.000000	0.085936	-3.362861	NaN	-184.957353	0.000000	55.000000	0.000000	0.007851	0.001473	0.000089
0.093408	-7.755971	0.000000	-1.446449	0.000000	-0.081997	0.000000	-426.578399	0.000000	-79.554683	0.000000	55.000000	0.000000	55.000000	0.000000	4.151409	0.000000	4.151409	0.000000	4.140795	0.000000	0.093408	0.035391	0.003539	0.093408	0.003955	0.000396	63.521683	296.071991	98965.125000	0.093408	0.025634	0.002563	0.093408	0.007445	0.000745	0.000000	0.000000	0.093408	1.321730	0.000000	72.695152	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.458833	0.000000	0.000000	0.093408	-1.861984	NaN	-102.409144	0.000000	55.000000	0.000000	0.007846	0.001472	0.000089
0.100879	-7.739926	0.000000	-1.441790	0.000000	-0.079396	0.000000	-425.695904	0.000000	-79.298477	0.000000	55.000000	0.000000	55.000000	0.000000	4.154263	0.000000	4.154263	0.000000	4.182654	0.000000	0.100879	0.035256	0.003526	0.100879	0.003880	0.000388	70.993141	296.026703	98881.031250	0.100879	0.025314	0.002531	0.100879	0.007424	0.000742	0.000000	0.000000	0.100879	2.018893	0.000000	111.039088	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.455690	0.000000	0.000000	0.100879	-0.230012	NaN	-12.650675	0.000000	55.000000	0.000000	0.007840	0.001471	0.000089
0.108350	-7.721514	0.000000	-1.436174	0.000000	-0.075472	0.000000	-424.683292	0.000000	-78.989547	0.000000	55.000000	0.000000	55.000000	0.000000	4.158025	0.000000	4.158025	0.000000	4.250149	0.000000	0.108350	0.035492	0.003549	0.108350	0.003778	0.000378	78.464600	295.981415	98796.937500	0.108350	0.025761	0.002576	0.108350	0.007389	0.000739	0.000000	0.000000	0.108350	2.718879	0.000000	149.538352	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.452354	0.000000	0.000000	0.108350	1.440770	NaN	79.242370	0.000000	55.000000	0.000000	0.007835	0.001470	0.000089
0.115822	-7.698274	0.000000	-1.428969	0.000000	-0.069805	0.000000	-423.405051	0.000000	-78.593317	0.000000	55.000000	0.000000	55.000000	0.000000	4.163005	0.000000	4.163005	0.000000	4.355501	0.000000	0.115822	0.035214	0.003521	0.115822	0.003651	0.000365	85.936066	295.936157	98712.843750	0.115822	0.025830	0.002583	0.115822	0.007346	0.000735	0.000000	0.000000	0.115822	3.385265	0.000000	186.189550	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.447885	0.000000	0.000000	0.115822	3.059863	NaN	168.292457	0.000000	55.000000	0.000000	0.007829	0.001469	0.000089
0.123293	-7.669744	0.000000	-1.419584	0.000000	-0.061820	0.000000	-421.835927	0.000000	-78.077102	0.000000	55.000000	0.000000	55.000000	0.000000	4.170117	0.000000	4.170117	0.000000	4.521248	0.000000	0.123293	0.035617	0.003562	0.123293	0.003459	0.000346	93.407524	295.890869	98628.750000	0.123293	0.025843	0.002584	0.123293	0.007292	0.000729	0.000000	0.000000	0.123293	3.980293	0.000000	218.916138	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.443468	0.000000	0.000000	0.123293	4.556586	NaN	250.612255	0.000000	55.000000	0.000000	0.007824	0.001468	0.000089
0.130765	-7.631441	0.000000	-1.406869	0.000000	-0.051320	0.000000	-419.729232	0.000000	-77.377768	0.000000	55.000000	0.000000	55.000000	0.000000	4.179982	0.000000	4.179982	0.000000	4.776836	0.000000	0.130765	0.036080	0.003608	0.130765	0.003182	0.000318	100.878983	295.845581	98544.648437	0.130765	0.025560	0.002556	0.130765	0.007219	0.000722	0.000000	0.000000	0.130765	4.488092	0.000000	246.845074	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.438552	0.000000	0.000000	0.130765	5.869409	NaN	322.817504	0.000000	55.000000	0.000000	0.007818	0.001467	0.000089
0.138236	-7.583412	0.000000	-1.390248	0.000000	-0.037620	0.000000	-417.087640	0.000000	-76.463659	0.000000	55.000000	0.000000	55.000000	0.000000	4.193753	0.000000	4.193753	0.000000	5.207681	0.000000	0.138236	0.036033	0.003603	0.138236	0.002826	0.000283	108.350441	295.800293	98460.554687	0.138236	0.025169	0.002517	0.138236	0.007128	0.000713	0.000000	0.000000	0.138236	4.884024	0.000000	268.621316	0.000000	55.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.433769	0.000000	0.000000	0.138236	6.963561	NaN	382.995876	0.000000	55.000000	0.000000	0.007813	0.001466	0.000089
