,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1006.0,35.0,31.8,21.8,55.0,16.65,275.0,9.0,304.4,354.3,307.5
1,1000.0,88.0,29.6,22.6,66.0,17.61,290.0,6.0,302.8,355.2,305.9
2,999.0,97.0,29.2,22.2,66.0,17.19,289.0,6.0,302.4,353.5,305.5
3,967.0,386.0,25.5,21.7,80.0,17.26,265.0,10.0,301.5,352.6,304.6
4,958.0,469.0,24.4,21.6,84.0,17.28,277.0,8.0,301.2,352.3,304.3
5,936.0,673.0,22.8,21.3,91.0,17.37,305.0,3.0,301.6,353.0,304.7
6,925.0,776.0,22.4,18.9,81.0,15.09,320.0,1.0,302.2,347.0,304.9
7,922.0,804.0,22.2,18.2,78.0,14.48,319.0,1.0,302.3,345.3,304.9
8,918.0,842.0,23.8,8.8,38.0,7.8,318.0,1.0,304.3,328.0,305.7
9,909.0,928.0,23.8,8.8,38.0,7.88,316.0,1.0,305.2,329.2,306.6
10,889.0,1122.0,22.8,5.8,33.0,6.54,311.0,1.0,306.1,326.3,307.3
11,885.0,1162.0,23.1,5.8,33.0,6.56,310.0,1.0,306.7,327.0,307.9
12,861.0,1401.0,24.6,5.6,29.0,6.66,198.0,4.0,310.8,331.7,312.0
13,850.0,1514.0,24.4,7.4,34.0,7.65,145.0,6.0,311.7,335.7,313.1
14,845.0,1566.0,24.3,7.3,34.0,7.64,170.0,10.0,312.1,336.1,313.5
15,833.0,1691.0,24.0,7.0,34.0,7.6,177.0,16.0,313.1,337.1,314.5
16,819.0,1839.0,24.0,-3.1,16.0,3.72,185.0,22.0,314.6,326.8,315.3
17,811.0,1924.0,24.0,-9.0,10.0,2.4,187.0,23.0,315.5,323.6,315.9
18,735.0,2772.0,18.1,-9.7,14.0,2.5,210.0,32.0,318.0,326.5,318.5
19,724.0,2902.0,17.2,-9.8,15.0,2.52,208.0,32.0,318.4,327.0,318.9
20,700.0,3188.0,14.6,-12.4,14.0,2.12,205.0,32.0,318.6,325.9,319.0
21,650.0,3797.0,9.2,-12.6,20.0,2.24,200.0,30.0,319.3,327.0,319.7
22,577.0,4775.0,0.4,-13.0,36.0,2.44,195.0,50.0,320.1,328.5,320.6
23,565.0,4948.0,-1.1,-13.1,40.0,2.48,195.0,46.0,320.2,328.7,320.7
24,530.0,5455.0,-5.3,-18.3,35.0,1.72,195.0,33.0,321.1,327.1,321.5
25,511.0,5740.0,-7.0,-27.6,18.0,0.78,195.0,25.0,322.4,325.2,322.5
26,500.0,5910.0,-8.1,-33.1,11.0,0.47,205.0,18.0,323.1,324.9,323.2
27,499.0,5925.0,-8.3,-34.3,10.0,0.42,206.0,17.0,323.0,324.6,323.1
28,493.0,6019.0,-7.9,-46.9,3.0,0.11,215.0,13.0,324.6,325.1,324.7
29,479.0,6240.0,-8.6,-49.2,2.0,0.09,205.0,6.0,326.5,326.9,326.5
30,454.0,6651.0,-9.8,-53.4,1.0,0.06,175.0,12.0,330.0,330.2,330.0
31,412.0,7395.0,-12.1,-61.1,1.0,0.02,215.0,10.0,336.3,336.4,336.3
