,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
44,227.0,11293.0,-51.9,-68.3,12.0,0.02,245.0,109.0,338.0,338.1,338.0
45,225.0,11351.0,-52.3,-68.3,13.0,0.02,245.0,106.0,338.2,338.3,338.2
46,210.0,11801.0,-49.7,-74.7,4.0,0.01,242.0,86.0,349.0,349.0,349.0
47,203.0,12023.0,-51.0,-75.3,4.0,0.01,240.0,76.0,350.4,350.5,350.4
48,200.0,12120.0,-51.5,-75.5,4.0,0.01,240.0,78.0,351.1,351.1,351.1
49,183.0,12685.0,-54.4,-77.5,4.0,0.01,235.0,85.0,355.4,355.4,355.4
50,167.0,13267.0,-57.4,-79.5,4.0,0.0,230.0,72.0,359.8,359.8,359.8
51,160.0,13539.0,-58.8,-80.5,5.0,0.0,220.0,76.0,361.9,361.9,361.9
52,150.0,13950.0,-60.9,-81.9,5.0,0.0,220.0,84.0,365.0,365.0,365.0
53,141.0,14334.0,-62.8,-83.8,4.0,0.0,230.0,92.0,368.1,368.1,368.1
54,138.0,14467.0,-63.5,-84.5,4.0,0.0,230.0,89.0,369.2,369.2,369.2
55,125.0,15075.0,-64.1,-86.1,4.0,0.0,250.0,81.0,378.7,378.7,378.7
56,113.0,15695.0,-64.7,-87.7,3.0,0.0,245.0,75.0,388.6,388.6,388.6
57,112.0,15751.0,-64.0,-87.7,3.0,0.0,245.0,74.0,390.9,390.9,390.9
58,102.0,16334.0,-57.1,-87.1,1.0,0.0,216.0,49.0,414.8,414.8,414.8
59,100.0,16460.0,-57.9,-86.9,1.0,0.0,210.0,44.0,415.6,415.6,415.6
60,85.0,17432.0,-63.5,-88.6,2.0,0.0,215.0,19.0,424.1,424.1,424.1
61,82.0,17648.0,-64.7,-89.0,2.0,0.0,205.0,17.0,425.9,425.9,425.9
62,80.0,17795.0,-65.5,-89.2,2.0,0.0,195.0,21.0,427.2,427.2,427.2
63,77.8,17962.0,-66.5,-89.5,3.0,0.0,215.0,21.0,428.6,428.7,428.6
64,77.0,18023.0,-66.6,-89.6,3.0,0.0,225.0,24.0,429.7,429.7,429.7
65,72.0,18415.0,-67.3,-90.3,3.0,0.0,230.0,35.0,436.6,436.6,436.6
66,71.8,18432.0,-67.3,-90.3,3.0,0.0,230.0,35.0,436.9,436.9,436.9
67,70.0,18580.0,-67.1,-91.1,2.0,0.0,235.0,35.0,440.5,440.5,440.5
68,54.0,20199.0,-64.4,-91.6,1.0,0.0,235.0,36.0,480.7,480.7,480.7
69,51.0,20556.0,-63.8,-91.7,1.0,0.0,235.0,33.0,490.0,490.0,490.0
70,50.6,20605.0,-63.7,-91.7,1.0,0.0,189.0,25.0,491.3,491.3,491.3
71,50.0,20680.0,-62.9,-89.9,2.0,0.0,120.0,13.0,494.8,494.9,494.8
72,47.0,21068.0,-60.9,-89.3,1.0,0.0,175.0,13.0,508.5,508.5,508.5
73,44.0,21481.0,-58.7,-88.6,1.0,0.0,135.0,11.0,523.4,523.5,523.4
74,43.0,21625.0,-58.0,-88.4,1.0,0.0,155.0,15.0,528.7,528.8,528.7
75,41.0,21923.0,-56.4,-87.9,1.0,0.0,210.0,10.0,539.8,539.9,539.8
76,40.1,22062.0,-55.7,-87.7,1.0,0.0,165.0,10.0,545.1,545.1,545.1
77,38.0,22404.0,-56.1,-87.8,1.0,0.0,55.0,10.0,552.5,552.5,552.5
78,36.0,22748.0,-56.5,-87.8,1.0,0.0,100.0,10.0,560.0,560.1,560.0
79,34.2,23073.0,-56.9,-87.9,1.0,0.01,122.0,3.0,567.3,567.3,567.3
80,34.0,23111.0,-56.8,-87.8,1.0,0.01,125.0,2.0,568.6,568.7,568.6
81,33.0,23301.0,-56.0,-87.5,1.0,0.01,90.0,10.0,575.6,575.6,575.6
82,32.0,23498.0,-55.2,-87.2,1.0,0.01,110.0,12.0,582.8,582.8,582.8
83,30.0,23910.0,-53.5,-86.5,1.0,0.01,80.0,11.0,598.2,598.3,598.2
84,29.0,24128.0,-53.5,-86.5,1.0,0.01,130.0,11.0,604.0,604.1,604.0
