,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
37,281.0,9739.0,-47.1,-57.1,31.0,0.06,265.0,83.0,324.9,325.1,324.9
38,251.0,10484.0,-51.1,-70.1,9.0,0.01,265.0,87.0,329.6,329.6,329.6
39,250.0,10510.0,-51.1,-70.1,9.0,0.01,265.0,87.0,330.0,330.0,330.0
40,245.0,10641.0,-51.7,-70.7,8.0,0.01,265.0,88.0,331.0,331.0,331.0
41,213.0,11556.0,-47.5,-79.7,1.0,0.0,265.0,101.0,351.1,351.1,351.1
42,209.0,11680.0,-46.9,-80.9,1.0,0.0,267.0,97.0,353.9,353.9,353.9
43,200.0,11970.0,-47.7,-81.7,1.0,0.0,270.0,88.0,357.1,357.1,357.1
44,195.0,12135.0,-48.5,-82.0,1.0,0.0,265.0,83.0,358.4,358.4,358.4
45,166.0,13181.0,-53.5,-83.6,1.0,0.0,255.0,84.0,366.9,366.9,366.9
46,150.0,13840.0,-56.7,-84.7,2.0,0.0,260.0,80.0,372.2,372.2,372.2
47,130.0,14731.0,-63.3,-87.3,3.0,0.0,264.0,76.0,375.9,375.9,375.9
48,115.0,15481.0,-64.7,-88.7,2.0,0.0,267.0,73.0,386.7,386.7,386.7
49,114.0,15534.0,-64.7,-88.7,2.0,0.0,267.0,73.0,387.7,387.7,387.7
50,100.0,16320.0,-71.1,-90.1,5.0,0.0,270.0,70.0,390.1,390.1,390.1
51,98.7,16397.0,-71.3,-90.3,5.0,0.0,270.0,67.0,391.2,391.2,391.2
52,92.8,16763.0,-69.7,-91.7,3.0,0.0,273.0,71.0,401.3,401.3,401.3
53,89.0,17011.0,-70.9,-91.5,3.0,0.0,275.0,73.0,403.6,403.6,403.6
54,82.7,17444.0,-73.1,-91.1,5.0,0.0,278.0,61.0,407.8,407.8,407.8
55,79.0,17717.0,-68.9,-91.2,3.0,0.0,280.0,53.0,421.8,421.8,421.8
56,77.6,17823.0,-67.3,-91.3,2.0,0.0,278.0,51.0,427.3,427.3,427.3
57,70.4,18415.0,-63.9,-89.9,2.0,0.0,266.0,38.0,446.6,446.6,446.6
58,70.0,18450.0,-63.9,-89.9,2.0,0.0,265.0,37.0,447.3,447.4,447.3
59,67.0,18717.0,-64.0,-90.0,2.0,0.0,270.0,31.0,452.8,452.8,452.8
60,63.2,19072.0,-64.1,-90.1,2.0,0.0,256.0,22.0,460.1,460.2,460.1
61,63.0,19091.0,-64.3,-90.1,2.0,0.0,255.0,21.0,460.2,460.2,460.2
62,58.0,19585.0,-68.6,-90.7,3.0,0.0,220.0,22.0,461.5,461.5,461.5
63,55.0,19902.0,-71.3,-91.0,4.0,0.0,230.0,23.0,462.2,462.2,462.2
64,54.2,19989.0,-72.1,-91.1,4.0,0.0,240.0,25.0,462.4,462.4,462.4
65,53.0,20123.0,-70.0,-91.5,3.0,0.0,265.0,29.0,470.2,470.3,470.2
66,51.0,20352.0,-66.4,-92.2,2.0,0.0,250.0,26.0,483.9,483.9,483.9
67,50.0,20470.0,-64.5,-92.5,1.0,0.0,255.0,24.0,491.1,491.1,491.1
68,48.4,20669.0,-62.7,-90.7,1.0,0.0,265.0,21.0,499.9,499.9,499.9
69,43.0,21403.0,-61.6,-89.9,1.0,0.0,300.0,12.0,519.8,519.8,519.8
70,42.0,21549.0,-61.4,-89.8,1.0,0.0,290.0,10.0,523.8,523.9,523.9
71,41.0,21699.0,-61.2,-89.6,1.0,0.0,215.0,2.0,528.0,528.0,528.0
72,37.0,22335.0,-60.2,-89.0,1.0,0.0,180.0,10.0,546.2,546.2,546.2
73,36.0,22505.0,-60.0,-88.8,1.0,0.0,195.0,14.0,551.1,551.1,551.1
74,35.0,22680.0,-59.7,-88.6,1.0,0.0,240.0,10.0,556.2,556.3,556.2
75,33.5,22952.0,-59.3,-88.3,1.0,0.0,225.0,8.0,564.3,564.4,564.3
76,33.0,23046.0,-59.5,-88.3,1.0,0.0,220.0,7.0,566.3,566.4,566.3
77,30.0,23640.0,-60.5,-88.5,1.0,0.01,245.0,23.0,579.1,579.2,579.1
78,29.0,23851.0,-61.0,-89.0,1.0,0.0,275.0,26.0,583.4,583.5,583.4
79,28.0,24068.0,-61.5,-89.5,1.0,0.0,265.0,28.0,587.9,587.9,587.9
80,27.0,24296.0,-57.7,-88.4,1.0,0.01,255.0,31.0,604.7,604.8,604.7
81,26.9,24319.0,-57.3,-88.3,1.0,0.01,255.0,31.0,606.5,606.5,606.5
82,26.0,24535.0,-57.0,-88.0,1.0,0.01,260.0,35.0,613.1,613.2,613.1
83,24.0,25042.0,-56.4,-87.4,1.0,0.01,285.0,23.0,629.1,629.2,629.2
