,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
44,150.0,13830.0,-56.5,-85.5,1.0,0.0,255.0,89.0,372.5,372.5,372.5
45,135.0,14481.0,-59.7,-86.7,2.0,0.0,260.0,92.0,378.2,378.3,378.2
46,127.0,14858.0,-61.5,-87.5,2.0,0.0,270.0,72.0,381.6,381.6,381.6
47,119.0,15260.0,-63.5,-88.2,2.0,0.0,260.0,56.0,385.1,385.1,385.1
48,108.0,15859.0,-66.5,-89.3,3.0,0.0,260.0,71.0,390.4,390.4,390.4
49,103.0,16152.0,-67.9,-89.9,3.0,0.0,263.0,65.0,392.9,392.9,392.9
50,100.0,16330.0,-67.7,-90.7,3.0,0.0,265.0,61.0,396.7,396.7,396.7
51,96.0,16573.0,-68.7,-90.9,3.0,0.0,260.0,63.0,399.3,399.4,399.3
52,82.4,17481.0,-72.5,-91.5,4.0,0.0,265.0,46.0,409.4,409.4,409.4
53,75.0,18033.0,-72.8,-91.8,4.0,0.0,260.0,37.0,419.8,419.9,419.8
54,74.1,18104.0,-72.9,-91.9,4.0,0.0,263.0,37.0,421.2,421.2,421.2
55,72.0,18273.0,-71.2,-91.7,3.0,0.0,270.0,36.0,428.3,428.3,428.3
56,70.0,18440.0,-69.5,-91.5,3.0,0.0,280.0,27.0,435.4,435.4,435.4
57,69.2,18509.0,-68.3,-91.3,2.0,0.0,270.0,24.0,439.4,439.4,439.4
58,66.0,18791.0,-69.3,-91.0,3.0,0.0,230.0,12.0,443.2,443.2,443.2
59,64.1,18966.0,-69.9,-90.9,3.0,0.0,237.0,21.0,445.6,445.6,445.6
60,61.0,19263.0,-68.3,-90.8,3.0,0.0,250.0,35.0,455.6,455.6,455.6
61,59.0,19463.0,-67.2,-90.8,2.0,0.0,255.0,28.0,462.4,462.4,462.4
62,57.0,19671.0,-66.0,-90.7,2.0,0.0,290.0,19.0,469.5,469.5,469.5
63,56.4,19734.0,-65.7,-90.7,2.0,0.0,291.0,17.0,471.7,471.7,471.7
64,53.0,20109.0,-67.4,-91.1,2.0,0.0,295.0,6.0,476.3,476.3,476.3
65,51.2,20317.0,-68.3,-91.3,2.0,0.0,268.0,19.0,478.9,478.9,478.9
66,51.0,20341.0,-68.0,-91.4,2.0,0.0,265.0,20.0,480.0,480.0,480.0
67,50.0,20460.0,-66.7,-91.7,2.0,0.0,270.0,25.0,485.9,485.9,485.9
68,49.0,20584.0,-65.5,-91.4,2.0,0.0,285.0,32.0,491.4,491.4,491.4
69,48.0,20711.0,-64.4,-91.2,1.0,0.0,290.0,29.0,497.1,497.1,497.1
70,46.0,20973.0,-62.0,-90.6,1.0,0.0,280.0,21.0,509.1,509.1,509.1
71,44.0,21247.0,-59.4,-90.0,1.0,0.0,330.0,10.0,521.7,521.8,521.7
72,43.6,21303.0,-58.9,-89.9,1.0,0.0,334.0,9.0,524.4,524.4,524.4
73,41.0,21685.0,-61.9,-89.9,1.0,0.0,0.0,0.0,526.1,526.1,526.1
74,40.2,21808.0,-62.9,-89.9,2.0,0.0,272.0,8.0,526.7,526.7,526.7
75,40.0,21838.0,-62.6,-89.8,1.0,0.0,250.0,10.0,528.2,528.3,528.2
76,39.0,21996.0,-60.9,-89.0,1.0,0.0,260.0,13.0,536.4,536.4,536.4
77,38.1,22141.0,-59.3,-88.3,1.0,0.0,318.0,9.0,544.0,544.0,544.0
78,37.0,22322.0,-60.2,-88.7,1.0,0.0,30.0,3.0,546.1,546.2,546.1
79,34.0,22847.0,-62.9,-90.0,1.0,0.0,225.0,10.0,552.4,552.5,552.4
80,33.8,22883.0,-63.1,-90.1,2.0,0.0,224.0,11.0,552.9,552.9,552.9
81,33.0,23031.0,-62.7,-89.9,1.0,0.0,220.0,13.0,557.7,557.8,557.7
82,30.0,23620.0,-61.1,-89.1,1.0,0.0,260.0,21.0,577.5,577.5,577.5
83,29.0,23835.0,-60.5,-88.8,1.0,0.01,285.0,25.0,584.8,584.8,584.8
84,28.0,24057.0,-59.9,-88.6,1.0,0.01,275.0,27.0,592.4,592.4,592.4
85,26.0,24527.0,-58.6,-88.0,1.0,0.01,260.0,21.0,608.8,608.9,608.8
86,24.0,25034.0,-57.1,-87.3,1.0,0.01,250.0,31.0,627.0,627.1,627.0
87,23.0,25304.0,-56.4,-87.0,1.0,0.01,260.0,40.0,636.9,637.0,636.9
88,22.0,25586.0,-55.6,-86.7,1.0,0.01,275.0,37.0,647.4,647.5,647.4
89,20.0,26190.0,-53.9,-85.9,1.0,0.01,270.0,26.0,670.4,670.6,670.4
90,19.0,26523.0,-53.0,-85.7,1.0,0.01,280.0,36.0,683.2,683.4,683.2
91,16.0,27639.0,-49.9,-85.0,1.0,0.02,280.0,25.0,727.7,727.9,727.7
