,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1009.0,35.0,30.6,14.6,38.0,10.45,330.0,8.0,303.0,334.3,304.9
1,1005.0,68.0,28.0,14.0,42.0,10.09,328.0,9.0,300.7,330.7,302.6
2,1000.0,110.0,27.4,14.4,45.0,10.41,325.0,11.0,300.6,331.4,302.4
3,997.0,137.0,27.2,14.2,45.0,10.32,330.0,12.0,300.6,331.3,302.5
4,968.0,397.0,25.4,12.4,44.0,9.43,3.0,10.0,301.3,329.5,303.1
5,966.0,415.0,26.0,9.7,36.0,7.86,5.0,10.0,302.1,325.8,303.6
6,962.0,452.0,27.2,4.2,23.0,5.4,11.0,10.0,303.7,320.4,304.7
7,925.0,797.0,25.0,2.0,22.0,4.8,65.0,5.0,304.9,319.8,305.8
8,873.0,1299.0,21.3,-0.3,24.0,4.3,115.0,10.0,306.1,319.6,306.9
9,854.0,1490.0,19.9,-1.2,24.0,4.12,110.0,11.0,306.6,319.6,307.3
10,850.0,1531.0,19.6,-1.4,24.0,4.08,110.0,10.0,306.7,319.6,307.4
11,790.0,2155.0,14.4,-3.6,29.0,3.73,167.0,6.0,307.6,319.5,308.3
12,777.0,2294.0,13.2,-2.3,34.0,4.17,180.0,5.0,307.8,321.0,308.6
13,748.0,2613.0,10.6,0.6,50.0,5.37,200.0,9.0,308.3,325.1,309.3
14,741.0,2691.0,10.0,-0.6,48.0,4.98,205.0,10.0,308.5,324.2,309.4
15,700.0,3162.0,6.4,-7.6,36.0,3.1,195.0,18.0,309.5,319.6,310.1
16,666.0,3568.0,2.8,-13.2,30.0,2.09,227.0,16.0,309.9,316.9,310.3
17,663.0,3605.0,2.6,-14.2,28.0,1.94,230.0,16.0,310.2,316.6,310.5
18,650.0,3764.0,2.0,-18.3,21.0,1.39,215.0,15.0,311.1,315.9,311.4
19,630.0,4016.0,0.9,-24.9,12.0,0.81,220.0,18.0,312.7,315.6,312.9
20,609.0,4289.0,-0.3,-32.1,7.0,0.43,190.0,18.0,314.4,316.0,314.5
21,605.0,4342.0,-0.5,-33.5,6.0,0.38,191.0,19.0,314.8,316.1,314.8
22,565.0,4876.0,-5.2,-33.5,9.0,0.4,205.0,26.0,315.5,317.0,315.5
23,524.0,5464.0,-10.3,-33.5,13.0,0.43,195.0,23.0,316.1,317.8,316.2
24,500.0,5830.0,-13.5,-33.5,17.0,0.46,200.0,26.0,316.5,318.2,316.6
25,498.0,5860.0,-13.7,-33.7,17.0,0.45,200.0,26.0,316.6,318.3,316.7
26,479.0,6150.0,-15.7,-35.2,17.0,0.4,205.0,27.0,317.7,319.2,317.7
27,429.0,6971.0,-21.5,-39.3,18.0,0.3,185.0,31.0,320.5,321.6,320.6
28,405.0,7400.0,-24.5,-41.5,19.0,0.25,193.0,34.0,321.9,322.9,322.0
29,400.0,7490.0,-25.3,-36.3,35.0,0.43,195.0,35.0,322.0,323.7,322.1
30,398.0,7526.0,-25.5,-35.5,39.0,0.47,195.0,35.0,322.2,324.0,322.3
31,355.0,8344.0,-32.7,-42.7,36.0,0.25,200.0,43.0,323.2,324.2,323.3
32,312.0,9238.0,-38.7,-59.4,9.0,0.04,205.0,51.0,327.1,327.2,327.1
33,300.0,9510.0,-40.5,-64.5,6.0,0.02,215.0,50.0,328.2,328.3,328.2
34,293.0,9671.0,-41.5,-65.5,6.0,0.02,218.0,47.0,329.0,329.1,329.0
35,250.0,10740.0,-45.7,-69.7,5.0,0.01,235.0,28.0,338.0,338.1,338.0
36,229.0,11314.0,-49.0,-71.4,6.0,0.01,260.0,26.0,341.5,341.6,341.5
37,213.0,11788.0,-51.7,-72.9,6.0,0.01,255.0,24.0,344.4,344.5,344.4
38,200.0,12200.0,-54.1,-74.1,7.0,0.01,255.0,34.0,346.9,347.0,346.9
39,194.0,12395.0,-55.1,-76.1,6.0,0.01,258.0,35.0,348.4,348.4,348.4
40,163.0,13496.0,-57.7,-80.9,4.0,0.0,275.0,42.0,361.8,361.9,361.8
41,154.0,13855.0,-58.5,-82.5,3.0,0.0,280.0,34.0,366.3,366.3,366.3
42,150.0,14020.0,-59.7,-83.7,3.0,0.0,270.0,34.0,367.0,367.0,367.0
43,144.0,14270.0,-60.9,-84.1,3.0,0.0,260.0,36.0,369.3,369.3,369.3
44,132.0,14802.0,-63.3,-85.0,4.0,0.0,260.0,54.0,374.2,374.2,374.2
45,125.0,15136.0,-64.8,-85.6,4.0,0.0,275.0,42.0,377.3,377.3,377.3
46,120.0,15385.0,-66.0,-86.1,5.0,0.0,255.0,45.0,379.6,379.6,379.6
47,113.0,15753.0,-67.7,-86.7,5.0,0.0,270.0,44.0,383.1,383.1,383.1
48,110.0,15915.0,-67.3,-87.0,5.0,0.0,280.0,40.0,386.8,386.8,386.8
49,100.0,16490.0,-65.9,-87.9,3.0,0.0,265.0,27.0,400.1,400.1,400.1
50,96.0,16736.0,-67.2,-88.3,4.0,0.0,250.0,31.0,402.3,402.3,402.3
51,87.0,17330.0,-70.3,-89.3,5.0,0.0,275.0,31.0,407.5,407.6,407.5
52,84.0,17542.0,-69.7,-89.5,4.0,0.0,260.0,34.0,412.9,412.9,412.9
53,79.0,17911.0,-68.6,-89.8,3.0,0.0,270.0,40.0,422.4,422.4,422.4
54,73.0,18387.0,-67.2,-90.3,3.0,0.0,290.0,36.0,435.0,435.0,435.0
55,70.0,18640.0,-66.5,-90.5,2.0,0.0,315.0,37.0,441.8,441.8,441.8
56,69.0,18727.0,-66.3,-90.6,2.0,0.0,320.0,37.0,444.1,444.1,444.1
57,65.0,19090.0,-65.3,-91.0,2.0,0.0,355.0,10.0,453.8,453.8,453.8
58,64.1,19174.0,-65.1,-91.1,2.0,0.0,37.0,6.0,456.1,456.1,456.1
59,63.0,19279.0,-65.9,-91.9,2.0,0.0,90.0,2.0,456.5,456.5,456.5
60,61.0,19474.0,-67.5,-93.5,1.0,0.0,170.0,10.0,457.3,457.3,457.3
61,58.0,19783.0,-65.9,-92.7,1.0,0.0,205.0,19.0,467.6,467.6,467.6
62,56.0,19997.0,-64.8,-92.1,1.0,0.0,250.0,17.0,474.9,474.9,474.9
63,54.0,20219.0,-63.6,-91.5,1.0,0.0,275.0,15.0,482.5,482.5,482.5
64,52.0,20450.0,-62.4,-90.8,1.0,0.0,330.0,18.0,490.6,490.6,490.6
65,50.3,20653.0,-61.3,-90.3,1.0,0.0,360.0,11.0,497.8,497.8,497.8
66,50.0,20690.0,-61.3,-90.3,1.0,0.0,5.0,10.0,498.6,498.6,498.6
67,47.0,21074.0,-61.1,-90.4,1.0,0.0,25.0,10.0,507.9,508.0,507.9
68,45.0,21343.0,-61.0,-90.5,1.0,0.0,0.0,0.0,514.6,514.6,514.6
69,41.2,21890.0,-60.7,-90.7,1.0,0.0,303.0,4.0,528.5,528.5,528.5
70,39.2,22203.0,-56.1,-87.1,1.0,0.01,270.0,6.0,547.6,547.7,547.6
71,36.0,22741.0,-57.8,-87.9,1.0,0.0,215.0,10.0,556.6,556.6,556.6
72,35.9,22758.0,-57.9,-87.9,1.0,0.0,217.0,10.0,556.9,556.9,556.9
73,30.6,23773.0,-53.7,-85.7,1.0,0.01,304.0,3.0,594.3,594.4,594.3
74,30.0,23900.0,-54.5,-85.5,1.0,0.01,315.0,2.0,595.5,595.5,595.5
75,29.0,24118.0,-54.3,-85.4,1.0,0.01,0.0,0.0,601.9,602.0,601.9
76,25.0,25071.0,-53.2,-85.1,1.0,0.01,270.0,10.0,631.1,631.2,631.1
77,24.7,25148.0,-53.1,-85.1,1.0,0.01,277.0,10.0,633.5,633.6,633.5
78,24.4,25227.0,-53.3,-84.3,1.0,0.01,285.0,11.0,635.1,635.3,635.1
79,24.0,295.0,11.0,,,,,,,,
