,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1011.0,35.0,27.4,18.4,58.0,13.35,315.0,8.0,299.6,338.9,302.0
1,1009.0,53.0,25.6,16.6,58.0,11.91,314.0,8.0,298.0,332.8,300.1
2,1000.0,134.0,24.4,17.4,65.0,12.66,310.0,9.0,297.6,334.5,299.8
3,953.0,553.0,20.4,16.9,80.0,12.83,310.0,11.0,297.6,335.0,299.9
4,940.0,672.0,19.2,16.7,85.0,12.88,322.0,9.0,297.6,335.1,299.9
5,931.0,755.0,19.8,7.8,46.0,7.18,330.0,7.0,299.0,320.4,300.3
6,925.0,811.0,19.4,7.4,46.0,7.03,335.0,6.0,299.1,320.1,300.4
7,890.0,1142.0,18.4,5.4,42.0,6.36,337.0,5.0,301.4,320.7,302.6
8,850.0,1534.0,15.6,2.6,42.0,5.46,340.0,4.0,302.5,319.2,303.5
9,735.0,2743.0,7.5,-7.0,35.0,3.1,0.0,0.0,306.5,316.4,307.1
10,700.0,3149.0,4.8,-10.2,33.0,2.53,245.0,3.0,307.8,316.0,308.2
11,669.0,3516.0,2.0,-13.0,32.0,2.11,254.0,9.0,308.6,315.6,309.0
12,664.0,3577.0,2.6,-22.4,14.0,0.96,255.0,10.0,310.0,313.4,310.2
13,661.0,3613.0,3.0,-28.0,8.0,0.58,257.0,11.0,310.8,312.9,310.9
14,654.0,3700.0,4.0,-30.0,6.0,0.49,262.0,13.0,312.9,314.7,313.0
15,642.0,3848.0,2.8,-31.1,6.0,0.45,270.0,16.0,313.2,314.8,313.3
16,602.0,4363.0,-1.4,-34.7,6.0,0.34,245.0,18.0,314.1,315.4,314.2
17,587.0,4565.0,-3.1,-36.1,6.0,0.3,256.0,20.0,314.4,315.6,314.5
18,582.0,4633.0,-2.7,-45.7,2.0,0.11,260.0,21.0,315.7,316.1,315.7
19,568.0,4826.0,-2.9,-29.1,11.0,0.61,270.0,23.0,317.7,319.9,317.8
20,567.0,4840.0,-2.9,-27.9,13.0,0.68,270.0,23.0,317.8,320.3,317.9
21,500.0,5820.0,-11.1,-30.1,19.0,0.63,270.0,26.0,319.4,321.8,319.6
22,471.0,6275.0,-14.7,-30.7,24.0,0.63,264.0,30.0,320.5,322.8,320.6
23,460.0,6453.0,-15.5,-41.5,9.0,0.22,262.0,32.0,321.6,322.5,321.7
24,428.0,6988.0,-19.6,-45.6,8.0,0.15,255.0,37.0,323.1,323.7,323.1
25,400.0,7490.0,-23.5,-49.5,7.0,0.1,255.0,36.0,324.4,324.8,324.4
26,366.0,8134.0,-29.0,-43.1,24.0,0.23,265.0,33.0,325.4,326.3,325.4
27,363.0,8193.0,-29.5,-42.5,27.0,0.25,265.0,34.0,325.5,326.5,325.5
28,351.0,8433.0,-30.9,-56.9,6.0,0.05,264.0,36.0,326.7,326.9,326.7
29,300.0,9530.0,-39.9,-58.9,11.0,0.05,260.0,49.0,329.0,329.2,329.0
30,273.0,10165.0,-44.9,-61.0,15.0,0.04,255.0,53.0,330.7,330.9,330.7
31,263.0,10416.0,-46.9,-61.9,16.0,0.04,259.0,54.0,331.4,331.5,331.4
32,250.0,10750.0,-49.3,-63.3,18.0,0.03,265.0,56.0,332.6,332.8,332.6
33,235.0,11152.0,-52.9,-63.9,25.0,0.03,264.0,60.0,333.1,333.3,333.1
34,231.0,11262.0,-52.5,-68.5,13.0,0.02,263.0,62.0,335.4,335.4,335.4
35,200.0,12180.0,-58.3,-70.3,20.0,0.01,260.0,72.0,340.3,340.4,340.3
36,195.0,12339.0,-59.7,-70.7,23.0,0.01,260.0,73.0,340.5,340.6,340.5
37,160.0,13564.0,-62.9,-81.9,6.0,0.0,260.0,77.0,354.9,354.9,354.9
38,158.0,13641.0,-63.1,-82.1,6.0,0.0,260.0,77.0,355.9,355.9,355.9
39,150.0,13960.0,-63.9,-82.9,6.0,0.0,260.0,75.0,359.8,359.8,359.8
40,145.0,14169.0,-62.3,-83.3,4.0,0.0,260.0,74.0,366.1,366.1,366.1
41,123.0,15174.0,-67.5,-86.5,5.0,0.0,260.0,72.0,374.2,374.3,374.2
42,118.0,15424.0,-67.7,-87.3,5.0,0.0,260.0,71.0,378.4,378.4,378.4
43,115.0,15579.0,-67.8,-87.7,4.0,0.0,265.0,72.0,381.0,381.0,381.0
44,100.0,16420.0,-68.3,-90.3,3.0,0.0,265.0,57.0,395.5,395.5,395.5
45,90.0,17046.0,-69.8,-91.0,3.0,0.0,260.0,61.0,404.6,404.6,404.6
46,77.7,17919.0,-71.9,-91.9,4.0,0.0,265.0,56.0,417.6,417.6,417.6
47,73.5,18248.0,-68.7,-92.7,2.0,0.0,274.0,45.0,431.0,431.0,431.0
48,73.0,18289.0,-68.8,-92.9,2.0,0.0,275.0,44.0,431.8,431.8,431.8
49,70.0,18540.0,-69.1,-94.1,2.0,0.0,265.0,42.0,436.2,436.2,436.2
50,66.7,18828.0,-70.5,-94.5,2.0,0.0,275.0,42.0,439.2,439.2,439.2
51,62.0,19263.0,-69.4,-97.0,1.0,0.0,290.0,41.0,450.9,450.9,450.9
52,61.5,19311.0,-69.3,-97.3,1.0,0.0,288.0,41.0,452.2,452.2,452.2
53,59.6,19500.0,-65.9,-95.9,1.0,0.0,281.0,39.0,463.9,463.9,463.9
54,57.0,19770.0,-66.9,-96.9,1.0,0.0,270.0,36.0,467.5,467.5,467.5
55,54.0,20096.0,-68.2,-98.2,1.0,0.0,280.0,31.0,471.9,471.9,471.9
56,53.7,20130.0,-68.3,-98.3,1.0,0.0,276.0,31.0,472.4,472.4,472.4
57,52.0,20324.0,-67.8,-98.7,1.0,0.0,255.0,29.0,478.0,478.0,478.0
58,50.0,20560.0,-67.1,-99.1,0.0,0.0,280.0,25.0,484.9,484.9,484.9
59,48.0,20808.0,-66.2,-98.7,0.0,0.0,260.0,24.0,492.8,492.8,492.8
60,45.0,21201.0,-64.8,-98.2,0.0,0.0,255.0,19.0,505.4,505.4,505.4
61,42.8,21506.0,-63.7,-97.7,0.0,0.0,248.0,25.0,515.3,515.4,515.3
62,42.0,21621.0,-64.1,-97.9,0.0,0.0,245.0,27.0,517.1,517.1,517.1
63,39.1,22058.0,-65.7,-98.7,0.0,0.0,269.0,24.0,523.8,523.8,523.8
64,39.0,22074.0,-65.6,-98.6,0.0,0.0,270.0,24.0,524.5,524.5,524.5
65,35.0,22740.0,-60.1,-95.1,0.0,0.0,555.2,555.2,555.2,,
66,30.0,23710.0,-56.3,-92.3,0.0,0.0,590.6,590.6,590.6,,
67,28.7,23991.0,-55.9,-91.9,0.0,0.0,599.2,599.2,599.2,,
68,26.3,24547.0,-55.9,-91.9,0.0,0.0,614.3,614.4,614.3,,
