,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1011.0,35.0,28.4,18.4,55.0,13.35,285.0,7.0,300.6,340.0,303.0
1,1010.0,44.0,26.2,16.2,54.0,11.6,289.0,7.0,298.5,332.5,300.6
2,1000.0,132.0,25.2,17.2,61.0,12.5,330.0,8.0,298.4,334.9,300.6
3,978.0,326.0,23.4,16.7,66.0,12.34,310.0,10.0,298.4,334.6,300.6
4,968.0,415.0,22.5,16.4,68.0,12.27,295.0,10.0,298.4,334.4,300.6
5,925.0,811.0,18.8,15.3,80.0,11.95,245.0,1.0,298.5,333.6,300.7
6,924.0,820.0,18.8,15.2,80.0,11.88,0.0,0.0,298.6,333.4,300.7
7,905.0,999.0,17.8,13.1,74.0,10.57,349.0,1.0,299.4,330.5,301.3
8,887.0,1171.0,19.2,-4.8,19.0,3.03,338.0,3.0,302.5,312.1,303.1
9,850.0,1535.0,18.2,-19.8,6.0,0.94,315.0,6.0,305.2,308.4,305.4
10,791.0,2147.0,16.4,-28.6,3.0,0.46,331.0,9.0,309.6,311.3,309.7
11,761.0,2470.0,13.9,-25.1,5.0,0.66,340.0,10.0,310.4,312.7,310.5
12,700.0,3169.0,8.6,-17.4,14.0,1.4,260.0,8.0,312.0,316.8,312.2
13,620.0,4149.0,-0.1,-23.1,16.0,0.97,255.0,10.0,313.0,316.4,313.2
14,596.0,4468.0,-2.9,-24.9,17.0,0.86,269.0,11.0,313.3,316.3,313.5
15,594.0,4494.0,-3.0,-25.3,16.0,0.83,270.0,11.0,313.4,316.4,313.6
16,584.0,4627.0,-3.8,-27.5,14.0,0.69,255.0,14.0,314.1,316.6,314.2
17,559.0,4970.0,-5.7,-33.1,9.0,0.42,265.0,16.0,315.8,317.3,315.8
18,550.0,5098.0,-6.5,-35.2,8.0,0.35,285.0,17.0,316.4,317.7,316.4
19,542.0,5213.0,-7.1,-37.1,7.0,0.29,284.0,19.0,316.9,318.1,317.0
20,536.0,5299.0,-6.5,-38.5,6.0,0.26,284.0,20.0,318.7,319.6,318.7
21,505.0,5763.0,-7.5,-51.5,2.0,0.07,281.0,26.0,322.9,323.2,322.9
22,500.0,5840.0,-8.1,-50.1,2.0,0.08,280.0,27.0,323.1,323.4,323.1
23,452.0,6604.0,-14.3,-50.9,3.0,0.08,260.0,28.0,324.7,325.1,324.7
24,430.0,6982.0,-17.4,-51.3,3.0,0.08,275.0,30.0,325.5,325.8,325.5
25,402.0,7492.0,-21.6,-51.9,5.0,0.08,260.0,27.0,326.4,326.7,326.4
26,400.0,7530.0,-21.9,-51.9,5.0,0.08,265.0,27.0,326.4,326.8,326.5
27,376.0,7984.0,-24.9,-43.9,15.0,0.21,269.0,30.0,328.3,329.1,328.3
28,323.0,9068.0,-35.1,-48.2,25.0,0.15,280.0,39.0,328.8,329.4,328.8
29,322.0,9090.0,-35.3,-48.3,25.0,0.15,280.0,39.0,328.8,329.4,328.8
30,308.0,9399.0,-37.9,-42.2,64.0,0.3,274.0,42.0,329.4,330.6,329.4
