,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1011.0,35.0,28.0,15.0,45.0,10.71,285.0,7.0,300.2,331.9,302.1
1,1009.0,52.0,25.2,13.2,47.0,9.53,290.0,8.0,297.6,325.6,299.3
2,1001.0,120.0,24.5,14.3,53.0,10.31,310.0,10.0,297.6,327.8,299.4
3,1000.0,129.0,24.4,14.4,54.0,10.41,305.0,10.0,297.6,328.1,299.4
4,982.0,287.0,22.9,14.1,57.0,10.38,275.0,11.0,297.6,328.0,299.5
5,956.0,520.0,20.7,13.6,64.0,10.33,275.0,10.0,297.7,327.9,299.5
6,925.0,806.0,18.0,13.0,73.0,10.27,220.0,4.0,297.7,327.8,299.6
7,907.0,974.0,16.5,12.5,77.0,10.14,190.0,1.0,297.8,327.6,299.6
8,885.0,1183.0,14.6,11.9,84.0,9.98,205.0,5.0,298.0,327.3,299.8
9,860.0,1425.0,13.8,6.8,63.0,7.26,222.0,9.0,299.6,321.3,300.9
10,856.0,1465.0,14.2,2.8,46.0,5.5,225.0,10.0,300.4,317.1,301.4
11,850.0,1524.0,14.8,-3.2,29.0,3.57,235.0,14.0,301.6,312.8,302.3
12,848.0,1544.0,15.2,-7.5,20.0,2.59,235.0,16.0,302.3,310.5,302.7
13,841.0,1614.0,16.6,-22.4,5.0,0.76,234.0,18.0,304.4,307.1,304.6
14,837.0,1655.0,16.6,-20.4,6.0,0.91,233.0,19.0,304.9,308.0,305.0
15,814.0,1890.0,14.4,-11.2,16.0,2.01,230.0,25.0,305.0,311.6,305.4
16,797.0,2068.0,12.8,-4.2,30.0,3.53,235.0,19.0,305.1,316.3,305.8
17,782.0,2227.0,13.2,-30.8,3.0,0.38,240.0,14.0,307.2,308.6,307.3
18,746.0,2619.0,11.1,-33.4,3.0,0.31,250.0,16.0,309.0,310.2,309.1
19,724.0,2868.0,9.7,-35.0,3.0,0.27,220.0,20.0,310.2,311.2,310.3
20,705.0,3089.0,8.5,-36.4,2.0,0.24,215.0,18.0,311.3,312.2,311.3
21,700.0,3148.0,8.2,-36.8,2.0,0.23,220.0,19.0,311.5,312.4,311.6
22,648.0,3781.0,5.4,-36.8,3.0,0.25,255.0,17.0,315.3,316.2,315.3
23,645.0,3819.0,5.2,-36.8,3.0,0.25,254.0,17.0,315.5,316.5,315.6
24,611.0,4258.0,1.4,-26.6,10.0,0.72,245.0,22.0,316.1,318.6,316.2
25,599.0,4416.0,0.5,-27.7,10.0,0.66,230.0,24.0,316.8,319.2,316.9
26,562.0,4925.0,-2.5,-31.4,9.0,0.5,230.0,13.0,319.1,320.9,319.2
27,555.0,5025.0,-3.1,-32.1,9.0,0.47,232.0,14.0,319.5,321.3,319.6
28,532.0,5357.0,-6.2,-34.3,9.0,0.4,240.0,18.0,319.8,321.2,319.8
29,528.0,5417.0,-6.7,-34.7,9.0,0.38,239.0,18.0,319.8,321.2,319.9
30,500.0,5840.0,-9.3,-39.3,7.0,0.25,235.0,18.0,321.6,322.6,321.7
31,467.0,6362.0,-13.2,-48.5,3.0,0.1,225.0,18.0,323.1,323.5,323.1
32,463.0,6428.0,-13.7,-49.7,3.0,0.09,226.0,19.0,323.3,323.7,323.3
33,400.0,7520.0,-22.1,-48.1,8.0,0.12,245.0,31.0,326.2,326.7,326.2
34,392.0,7666.0,-23.3,-48.1,8.0,0.13,250.0,34.0,326.4,327.0,326.5
35,329.0,8928.0,-34.1,-48.1,23.0,0.15,253.0,39.0,328.4,329.0,328.4
36,324.0,9035.0,-34.9,-53.9,13.0,0.08,254.0,39.0,328.8,329.1,328.8
37,315.0,9232.0,-36.3,-47.3,31.0,0.17,254.0,40.0,329.5,330.2,329.5
38,307.0,9410.0,-37.3,-67.3,3.0,0.01,255.0,40.0,330.5,330.6,330.5
39,302.0,9524.0,-38.1,-54.1,17.0,0.08,255.0,41.0,330.9,331.3,330.9
40,300.0,9570.0,-38.5,-53.5,19.0,0.09,255.0,41.0,331.0,331.4,331.0
41,285.0,9919.0,-41.9,-47.9,52.0,0.18,252.0,42.0,331.0,331.7,331.0
42,280.0,10038.0,-42.7,-51.7,37.0,0.12,251.0,43.0,331.5,332.0,331.6
43,250.0,10790.0,-49.5,-52.6,70.0,0.12,245.0,46.0,332.3,332.8,332.4
