,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
27,401.0,7472.0,-24.9,-55.9,4.0,0.05,260.0,32.0,322.3,322.5,322.3
28,400.0,7490.0,-24.9,-56.9,3.0,0.04,260.0,32.0,322.5,322.7,322.6
29,359.0,8270.0,-27.7,-66.7,1.0,0.01,260.0,48.0,328.9,329.0,328.9
30,346.0,8529.0,-29.8,-65.5,2.0,0.02,260.0,53.0,329.5,329.6,329.5
31,300.0,9530.0,-38.1,-61.1,7.0,0.03,260.0,54.0,331.6,331.7,331.6
32,254.0,10655.0,-47.3,-60.3,21.0,0.04,255.0,64.0,334.1,334.3,334.1
33,253.0,10681.0,-47.5,-57.5,31.0,0.06,255.0,64.0,334.2,334.4,334.2
34,250.0,10760.0,-47.5,-63.5,14.0,0.03,255.0,65.0,335.3,335.4,335.3
35,249.0,10786.0,-47.7,-64.7,12.0,0.03,255.0,65.0,335.4,335.5,335.4
36,226.0,11412.0,-52.0,-65.8,17.0,0.02,255.0,65.0,338.3,338.4,338.3
37,205.0,12041.0,-56.2,-66.9,25.0,0.02,260.0,60.0,341.1,341.2,341.1
38,201.0,12168.0,-57.1,-67.1,27.0,0.02,255.0,62.0,341.7,341.8,341.7
39,200.0,12200.0,-56.7,-69.7,18.0,0.02,255.0,63.0,342.8,342.9,342.8
40,189.0,12560.0,-56.4,-78.0,5.0,0.0,255.0,74.0,348.9,348.9,348.9
41,186.0,12662.0,-56.3,-80.3,3.0,0.0,255.0,71.0,350.6,350.7,350.6
42,176.0,13011.0,-57.2,-82.7,3.0,0.0,255.0,62.0,354.8,354.8,354.8
43,150.0,14020.0,-59.7,-89.7,1.0,0.0,260.0,68.0,367.0,367.0,367.0
44,147.0,14144.0,-60.0,-90.0,1.0,0.0,260.0,69.0,368.6,368.6,368.6
45,133.0,14759.0,-61.8,-91.8,1.0,0.0,260.0,52.0,376.2,376.2,376.2
46,118.0,15494.0,-63.8,-93.8,1.0,0.0,255.0,62.0,385.4,385.4,385.4
47,109.0,15981.0,-65.2,-95.2,1.0,0.0,265.0,64.0,391.7,391.7,391.7
48,106.0,16152.0,-65.7,-95.7,1.0,0.0,275.0,58.0,393.9,393.9,393.9
49,100.0,16510.0,-66.7,-96.7,1.0,0.0,255.0,44.0,398.6,398.6,398.6
50,95.0,16819.0,-68.1,-95.8,1.0,0.0,245.0,51.0,401.7,401.7,401.7
51,89.7,17165.0,-69.7,-94.7,2.0,0.0,260.0,43.0,405.2,405.2,405.2
52,89.0,17212.0,-69.7,-94.9,2.0,0.0,265.0,40.0,406.1,406.1,406.1
53,85.0,17487.0,-69.8,-96.2,1.0,0.0,240.0,36.0,411.2,411.2,411.2
54,80.0,17849.0,-70.0,-97.8,1.0,0.0,255.0,27.0,418.1,418.1,418.1
55,77.0,18077.0,-70.1,-98.8,1.0,0.0,260.0,33.0,422.5,422.5,422.5
56,76.3,18132.0,-70.1,-99.1,1.0,0.0,265.0,35.0,423.5,423.5,423.5
57,75.0,18235.0,-69.5,-99.1,1.0,0.0,275.0,38.0,426.8,426.8,426.8
58,70.0,18650.0,-67.3,-99.3,0.0,0.0,315.0,20.0,440.1,440.1,440.1
59,68.0,18827.0,-66.7,-99.0,0.0,0.0,320.0,10.0,445.0,445.0,445.0
60,65.0,19102.0,-65.8,-98.4,0.0,0.0,290.0,7.0,452.9,452.9,452.9
61,60.0,19589.0,-64.1,-97.5,0.0,0.0,245.0,11.0,467.1,467.1,467.1
62,54.0,20231.0,-61.9,-96.2,0.0,0.0,265.0,10.0,486.4,486.4,486.4
63,52.0,20461.0,-61.1,-95.8,0.0,0.0,315.0,12.0,493.5,493.5,493.5
64,50.0,20700.0,-60.3,-95.3,0.0,0.0,280.0,5.0,500.9,501.0,500.9
65,45.4,21303.0,-59.1,-94.1,0.0,0.0,353.0,9.0,517.9,517.9,517.9
66,45.0,0.0,9.0,,,,,,,,
