,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
51,219.0,11564.0,-55.8,-66.7,25.0,0.02,270.0,37.0,335.4,335.5,335.4
52,200.0,12140.0,-58.5,-68.5,26.0,0.02,260.0,39.0,340.0,340.1,340.0
53,196.0,12266.0,-58.9,-69.4,25.0,0.02,250.0,41.0,341.3,341.3,341.3
54,185.0,12625.0,-60.1,-72.0,20.0,0.01,260.0,57.0,345.0,345.0,345.0
55,170.0,13151.0,-61.9,-75.9,14.0,0.01,271.0,55.0,350.5,350.5,350.5
56,165.0,13335.0,-62.4,-77.1,12.0,0.01,275.0,54.0,352.7,352.7,352.7
57,150.0,13920.0,-63.9,-80.9,8.0,0.0,260.0,47.0,359.8,359.8,359.8
58,145.0,14127.0,-64.7,-81.7,8.0,0.0,260.0,53.0,361.9,361.9,361.9
59,137.0,14476.0,-63.3,-83.2,5.0,0.0,265.0,57.0,370.2,370.2,370.2
60,130.0,14799.0,-62.1,-84.7,3.0,0.0,275.0,43.0,378.1,378.1,378.1
61,129.0,14846.0,-61.9,-84.9,3.0,0.0,273.0,44.0,379.2,379.2,379.2
62,124.0,15088.0,-62.9,-85.2,4.0,0.0,260.0,48.0,381.8,381.8,381.8
63,103.0,16222.0,-67.3,-86.3,5.0,0.0,260.0,44.0,394.1,394.1,394.1
64,100.0,16400.0,-67.1,-87.1,4.0,0.0,260.0,43.0,397.8,397.8,397.8
65,96.0,16646.0,-66.7,-87.3,4.0,0.0,285.0,32.0,403.3,403.3,403.3
66,88.0,17172.0,-65.8,-87.6,3.0,0.0,265.0,35.0,415.3,415.3,415.3
67,84.0,17452.0,-65.3,-87.8,3.0,0.0,270.0,30.0,421.9,421.9,421.9
68,82.0,17598.0,-65.0,-87.9,3.0,0.0,280.0,32.0,425.3,425.3,425.3
69,81.1,17664.0,-64.9,-87.9,3.0,0.0,276.0,33.0,426.9,426.9,426.9
70,77.0,17977.0,-66.2,-88.8,3.0,0.0,260.0,40.0,430.5,430.5,430.5
71,71.4,18432.0,-68.1,-90.1,3.0,0.0,264.0,36.0,435.9,435.9,435.9
72,70.0,18550.0,-67.5,-90.5,3.0,0.0,265.0,35.0,439.6,439.6,439.6
73,68.0,18726.0,-66.6,-90.4,2.0,0.0,285.0,35.0,445.2,445.3,445.2
74,60.4,19446.0,-62.9,-89.9,2.0,0.0,277.0,27.0,468.8,468.8,468.8
75,59.0,19589.0,-63.2,-90.1,2.0,0.0,275.0,26.0,471.2,471.3,471.2
76,55.0,20018.0,-64.2,-90.7,2.0,0.0,300.0,28.0,478.6,478.6,478.6
77,53.0,20244.0,-64.7,-91.0,2.0,0.0,295.0,20.0,482.5,482.5,482.5
78,50.0,20600.0,-65.5,-91.5,2.0,0.0,325.0,20.0,488.7,488.7,488.7
79,49.9,20612.0,-65.5,-91.5,2.0,0.0,326.0,19.0,489.0,489.0,489.0
80,49.0,20723.0,-65.5,-91.6,2.0,0.0,330.0,13.0,491.5,491.6,491.5
81,45.0,21241.0,-65.5,-92.2,1.0,0.0,225.0,3.0,503.6,503.7,503.6
82,42.8,21546.0,-65.5,-92.5,1.0,0.0,232.0,8.0,510.9,510.9,510.9
83,42.0,21662.0,-63.2,-90.9,1.0,0.0,235.0,10.0,519.3,519.3,519.3
84,41.6,21720.0,-62.1,-90.1,1.0,0.0,247.0,10.0,523.5,523.5,523.5
85,41.0,21810.0,-62.5,-90.3,1.0,0.0,265.0,10.0,524.7,524.8,524.7
86,39.0,22117.0,-63.8,-91.1,1.0,0.0,270.0,11.0,528.9,529.0,528.9
87,38.0,22277.0,-64.5,-91.5,1.0,0.0,245.0,18.0,531.1,531.1,531.1
88,37.0,22442.0,-63.2,-90.7,1.0,0.0,250.0,20.0,538.5,538.6,538.5
89,36.0,22612.0,-61.9,-89.8,1.0,0.0,275.0,18.0,546.2,546.3,546.2
90,33.9,22984.0,-58.9,-87.9,1.0,0.01,277.0,20.0,563.5,563.5,563.5
91,30.0,23750.0,-59.7,-88.7,1.0,0.01,280.0,25.0,581.3,581.4,581.3
92,29.0,23963.0,-59.4,-88.5,1.0,0.01,285.0,29.0,587.8,587.8,587.8
93,28.0,24184.0,-59.1,-88.3,1.0,0.01,310.0,34.0,594.5,594.6,594.5
94,26.0,24650.0,-58.5,-87.9,1.0,0.01,315.0,34.0,609.1,609.1,609.1
95,24.0,25153.0,-57.8,-87.5,1.0,0.01,310.0,26.0,625.2,625.2,625.2
96,23.0,25421.0,-57.4,-87.2,1.0,0.01,275.0,24.0,633.9,634.0,633.9
97,22.0,25701.0,-57.0,-87.0,1.0,0.01,285.0,23.0,643.1,643.2,643.1
98,21.7,25787.0,-56.9,-86.9,1.0,0.01,646.0,646.1,646.0,,
