,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
20,671.0,3495.0,4.6,-25.4,9.0,0.73,220.0,9.0,311.3,313.9,311.4
21,661.0,3614.0,3.8,-25.9,9.0,0.7,235.0,11.0,311.7,314.2,311.8
22,647.0,3784.0,2.5,-26.7,9.0,0.67,225.0,11.0,312.2,314.6,312.4
23,635.0,3933.0,1.5,-27.4,10.0,0.64,240.0,15.0,312.7,315.0,312.8
24,572.0,4763.0,-4.4,-31.1,10.0,0.5,245.0,14.0,315.3,317.1,315.4
25,563.0,4889.0,-5.3,-31.7,10.0,0.48,270.0,12.0,315.7,317.4,315.8
26,524.0,5459.0,-9.3,-34.3,11.0,0.4,239.0,13.0,317.4,318.9,317.4
27,513.0,5623.0,-10.8,-34.8,12.0,0.39,230.0,13.0,317.5,319.0,317.6
28,500.0,5820.0,-12.5,-35.5,13.0,0.37,245.0,17.0,317.7,319.1,317.8
29,474.0,6215.0,-15.9,-36.7,15.0,0.35,250.0,14.0,318.4,319.7,318.5
30,434.0,6867.0,-21.5,-38.8,19.0,0.31,235.0,18.0,319.4,320.6,319.5
31,400.0,7470.0,-26.7,-40.7,25.0,0.27,260.0,16.0,320.2,321.3,320.3
32,388.0,7690.0,-28.9,-40.9,31.0,0.28,266.0,18.0,320.1,321.2,320.2
33,386.0,7727.0,-29.1,-41.1,30.0,0.27,267.0,19.0,320.3,321.4,320.4
34,379.0,7857.0,-29.9,-43.3,26.0,0.22,270.0,20.0,320.9,321.8,321.0
35,347.0,8483.0,-33.9,-53.9,11.0,0.07,276.0,25.0,323.7,324.0,323.8
36,307.0,9330.0,-40.5,-58.8,12.0,0.04,285.0,32.0,326.1,326.3,326.1
37,300.0,9490.0,-41.7,-59.7,12.0,0.04,280.0,31.0,326.5,326.6,326.5
38,266.0,10293.0,-47.9,-63.0,16.0,0.03,270.0,38.0,328.8,329.0,328.8
39,265.0,10318.0,-48.1,-63.1,16.0,0.03,271.0,38.0,328.9,329.0,328.9
40,250.0,10700.0,-50.3,-65.3,15.0,0.02,290.0,35.0,331.1,331.3,331.2
41,235.0,11100.0,-52.3,-68.1,13.0,0.02,295.0,34.0,334.1,334.1,334.1
42,232.0,11183.0,-52.7,-68.7,13.0,0.02,295.0,36.0,334.7,334.7,334.7
43,228.0,11295.0,-52.6,-69.9,11.0,0.01,285.0,35.0,336.5,336.6,336.5
44,224.0,11409.0,-52.4,-71.1,9.0,0.01,275.0,39.0,338.4,338.5,338.4
45,210.0,11825.0,-51.9,-75.6,4.0,0.01,275.0,57.0,345.5,345.5,345.5
46,209.0,11856.0,-51.9,-75.9,4.0,0.01,275.0,57.0,346.0,346.1,346.0
47,200.0,12140.0,-52.1,-77.1,3.0,0.01,275.0,55.0,350.1,350.1,350.1
48,161.0,13527.0,-56.9,-81.2,3.0,0.0,270.0,60.0,364.4,364.4,364.4
49,150.0,13980.0,-58.5,-82.5,3.0,0.0,280.0,65.0,369.1,369.1,369.1
50,146.0,14146.0,-59.1,-82.8,3.0,0.0,280.0,66.0,370.9,370.9,370.9
51,127.0,15002.0,-62.3,-84.2,4.0,0.0,260.0,53.0,380.3,380.3,380.3
52,117.0,15506.0,-64.1,-85.1,4.0,0.0,260.0,62.0,385.8,385.9,385.8
53,103.0,16288.0,-67.0,-86.4,5.0,0.0,270.0,46.0,394.6,394.6,394.6
54,100.0,16470.0,-67.7,-86.7,5.0,0.0,270.0,50.0,396.7,396.7,396.7
55,99.3,16512.0,-68.1,-88.1,4.0,0.0,270.0,51.0,396.7,396.7,396.7
56,89.0,17175.0,-66.0,-87.8,3.0,0.0,275.0,38.0,413.4,413.4,413.4
57,87.5,17278.0,-65.7,-87.7,3.0,0.0,271.0,37.0,416.1,416.1,416.1
58,87.0,17312.0,-65.8,-87.8,3.0,0.0,270.0,36.0,416.5,416.5,416.5
59,84.0,17524.0,-66.6,-88.2,3.0,0.0,250.0,42.0,419.2,419.2,419.2
60,73.0,18369.0,-69.7,-89.9,4.0,0.0,270.0,44.0,429.8,429.8,429.8
61,71.6,18485.0,-70.1,-90.1,4.0,0.0,275.0,41.0,431.3,431.3,431.3
62,70.0,18620.0,-69.5,-90.5,3.0,0.0,280.0,38.0,435.4,435.4,435.4
63,69.0,18706.0,-68.5,-90.3,3.0,0.0,290.0,34.0,439.2,439.2,439.2
64,67.0,18882.0,-66.6,-90.0,2.0,0.0,275.0,19.0,447.1,447.1,447.1
65,66.3,18945.0,-65.9,-89.9,2.0,0.0,275.0,19.0,450.0,450.0,450.0
66,64.0,19159.0,-65.7,-90.3,2.0,0.0,275.0,21.0,454.9,454.9,454.9
67,61.0,19449.0,-65.5,-90.8,2.0,0.0,290.0,10.0,461.7,461.8,461.7
68,59.0,19651.0,-65.3,-91.2,2.0,0.0,285.0,10.0,466.5,466.5,466.5
69,58.6,19692.0,-65.3,-91.3,2.0,0.0,290.0,11.0,467.5,467.5,467.5
70,57.0,19859.0,-65.6,-91.6,2.0,0.0,310.0,13.0,470.6,470.6,470.6
71,56.0,19966.0,-65.8,-91.8,2.0,0.0,320.0,10.0,472.6,472.6,472.6
72,54.0,20185.0,-66.1,-92.1,2.0,0.0,305.0,3.0,476.7,476.7,476.7
73,52.0,20413.0,-66.5,-92.5,2.0,0.0,250.0,10.0,481.0,481.0,481.0
74,51.0,20531.0,-66.7,-92.7,2.0,0.0,265.0,16.0,483.2,483.2,483.2
75,50.9,20542.0,-66.7,-92.7,2.0,0.0,266.0,16.0,483.4,483.4,483.4
76,50.0,20650.0,-65.5,-91.5,2.0,0.0,275.0,14.0,488.7,488.7,488.7
77,48.0,20899.0,-64.8,-91.2,2.0,0.0,250.0,4.0,496.1,496.1,496.1
78,46.0,21159.0,-64.1,-90.9,1.0,0.0,250.0,10.0,503.9,503.9,503.9
79,45.0,21293.0,-63.7,-90.7,1.0,0.0,270.0,11.0,507.9,507.9,507.9
80,44.9,21307.0,-63.7,-90.7,1.0,0.0,508.3,508.4,508.3,,
