,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1010.0,35.0,28.0,19.0,58.0,13.89,315.0,10.0,300.3,341.2,302.8
1,1000.0,122.0,26.2,18.2,61.0,13.33,325.0,10.0,299.4,338.5,301.7
2,950.0,571.0,21.2,16.8,76.0,12.83,322.0,11.0,298.7,336.3,301.0
3,941.0,654.0,21.4,14.4,64.0,11.07,321.0,11.0,299.7,332.4,301.7
4,932.0,738.0,22.4,4.4,31.0,5.66,320.0,11.0,301.6,318.8,302.6
5,925.0,803.0,22.2,1.2,25.0,4.53,320.0,11.0,302.0,316.0,302.8
6,917.0,878.0,22.6,-2.4,19.0,3.51,317.0,11.0,303.2,314.2,303.8
7,912.0,926.0,22.2,-2.3,19.0,3.55,315.0,11.0,303.3,314.4,303.9
8,850.0,1532.0,17.8,-1.2,27.0,4.14,50.0,3.0,304.8,317.8,305.5
9,825.0,1785.0,16.1,-1.0,31.0,4.33,0.0,0.0,305.6,319.2,306.4
10,772.0,2347.0,12.4,-0.6,41.0,4.77,252.0,8.0,307.5,322.5,308.4
11,757.0,2509.0,10.9,-1.2,43.0,4.66,220.0,10.0,307.6,322.3,308.4
12,739.0,2709.0,9.1,-1.9,46.0,4.54,215.0,13.0,307.7,322.0,308.5
13,727.0,2845.0,7.8,-2.3,49.0,4.46,230.0,15.0,307.8,321.8,308.6
14,711.0,3029.0,6.1,-3.0,52.0,4.35,195.0,12.0,307.8,321.6,308.6
15,710.0,3041.0,6.0,-3.0,52.0,4.34,198.0,12.0,307.9,321.6,308.7
16,700.0,3157.0,5.4,-10.6,31.0,2.45,225.0,14.0,308.4,316.4,308.9
17,699.0,3169.0,5.4,-11.8,28.0,2.22,225.0,14.0,308.5,315.8,308.9
18,695.0,3216.0,5.2,-16.8,19.0,1.48,223.0,13.0,308.8,313.9,309.1
19,689.0,3286.0,4.8,-18.5,17.0,1.3,220.0,12.0,309.1,313.6,309.4
20,667.0,3550.0,3.2,-24.8,11.0,0.77,259.0,13.0,310.2,313.0,310.4
21,661.0,3623.0,2.6,-25.3,11.0,0.75,270.0,13.0,310.4,313.1,310.6
22,629.0,4020.0,-0.4,-28.0,10.0,0.61,255.0,16.0,311.4,313.5,311.5
23,614.0,4213.0,-1.9,-29.3,10.0,0.56,250.0,14.0,311.8,313.8,311.9
24,589.0,4545.0,-4.5,-31.5,10.0,0.47,255.0,10.0,312.5,314.2,312.6
25,587.0,4572.0,-4.4,-32.7,9.0,0.42,255.0,10.0,312.9,314.5,313.0
26,577.0,4708.0,-3.9,-38.9,5.0,0.23,258.0,12.0,315.1,315.9,315.1
27,569.0,4818.0,-4.2,-39.6,4.0,0.22,260.0,14.0,315.9,316.8,316.0
28,552.0,5056.0,-4.9,-41.1,4.0,0.19,245.0,20.0,317.9,318.6,317.9
29,534.0,5317.0,-5.7,-42.7,4.0,0.17,248.0,24.0,319.9,320.6,320.0
30,500.0,5830.0,-9.5,-44.5,4.0,0.15,255.0,31.0,321.4,322.0,321.4
31,401.0,7492.0,-22.1,-42.1,15.0,0.24,255.0,46.0,325.9,326.9,326.0
32,400.0,7510.0,-22.1,-42.1,15.0,0.24,255.0,46.0,326.2,327.1,326.2
33,385.0,7789.0,-23.9,-38.9,24.0,0.34,258.0,50.0,327.4,328.8,327.5
34,377.0,7940.0,-24.9,-41.8,19.0,0.26,260.0,52.0,328.0,329.1,328.1
35,334.0,8810.0,-30.7,-58.7,5.0,0.04,260.0,56.0,331.7,331.9,331.7
36,300.0,9560.0,-36.9,-59.9,7.0,0.04,260.0,59.0,333.2,333.4,333.2
37,258.0,10581.0,-46.1,-61.1,17.0,0.04,256.0,60.0,334.4,334.6,334.4
38,250.0,10790.0,-47.3,-64.3,12.0,0.03,255.0,60.0,335.6,335.7,335.6
39,242.0,11002.0,-48.8,-64.5,14.0,0.03,255.0,62.0,336.6,336.7,336.6
40,209.0,11958.0,-55.3,-65.3,28.0,0.03,255.0,62.0,340.7,340.9,340.7
41,200.0,12240.0,-55.5,-68.5,18.0,0.02,255.0,62.0,344.7,344.8,344.7
42,179.0,12936.0,-60.5,-71.5,22.0,0.01,253.0,65.0,347.6,347.7,347.6
43,154.0,13867.0,-61.5,-81.0,6.0,0.0,250.0,70.0,361.2,361.2,361.2
44,150.0,14030.0,-61.7,-82.7,5.0,0.0,255.0,65.0,363.6,363.6,363.6
45,142.0,14368.0,-62.2,-83.6,4.0,0.0,265.0,51.0,368.4,368.4,368.4
46,139.0,14499.0,-62.5,-84.0,4.0,0.0,255.0,47.0,370.3,370.3,370.3
47,130.0,14912.0,-63.1,-85.1,4.0,0.0,250.0,54.0,376.2,376.3,376.3
48,121.0,15346.0,-64.8,-85.9,4.0,0.0,245.0,62.0,381.0,381.0,381.0
49,107.0,16091.0,-67.6,-87.3,5.0,0.0,260.0,50.0,389.3,389.3,389.3
50,101.0,16441.0,-68.9,-87.9,5.0,0.0,250.0,49.0,393.2,393.2,393.2
51,100.0,16500.0,-68.9,-87.9,5.0,0.0,250.0,49.0,394.4,394.4,394.4
52,95.0,16809.0,-68.7,-88.5,4.0,0.0,240.0,54.0,400.6,400.6,400.6
53,92.0,17002.0,-68.6,-89.0,4.0,0.0,250.0,60.0,404.5,404.5,404.5
54,86.0,17407.0,-68.3,-89.8,3.0,0.0,265.0,37.0,412.9,412.9,412.9
55,81.0,17768.0,-68.1,-90.5,3.0,0.0,270.0,36.0,420.5,420.5,420.5
56,77.0,18072.0,-67.9,-91.2,2.0,0.0,255.0,28.0,427.1,427.1,427.1
57,73.9,18320.0,-67.7,-91.7,2.0,0.0,255.0,24.0,432.5,432.5,432.5
58,72.0,18478.0,-65.7,-91.6,2.0,0.0,255.0,21.0,440.0,440.0,440.0
59,70.0,18650.0,-63.5,-91.5,1.0,0.0,275.0,18.0,448.2,448.2,448.2
60,69.7,18677.0,-62.9,-90.9,1.0,0.0,278.0,19.0,450.0,450.0,450.0
