,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1011.0,35.0,28.6,16.6,48.0,11.89,315.0,8.0,300.8,336.0,303.0
1,1007.0,68.0,26.4,14.4,48.0,10.34,311.0,9.0,298.9,329.4,300.8
2,1000.0,127.0,25.8,15.8,54.0,11.41,305.0,10.0,298.9,332.5,301.0
3,990.0,215.0,24.9,15.6,56.0,11.37,300.0,10.0,298.9,332.3,300.9
4,978.0,321.0,23.8,15.3,59.0,11.32,300.0,10.0,298.8,332.1,300.8
5,945.0,621.0,20.6,14.6,68.0,11.17,339.0,10.0,298.5,331.3,300.5
6,944.0,630.0,20.5,14.5,68.0,11.11,340.0,10.0,298.6,331.2,300.6
7,925.0,806.0,19.4,12.4,64.0,9.87,5.0,5.0,299.1,328.3,300.9
8,915.0,900.0,18.6,12.6,68.0,10.11,3.0,3.0,299.2,329.1,301.1
9,899.0,1051.0,18.2,11.4,64.0,9.47,0.0,0.0,300.4,328.5,302.1
10,897.0,1070.0,18.2,11.2,64.0,9.39,7.0,0.0,300.5,328.5,302.2
11,884.0,1195.0,19.0,4.0,37.0,5.8,53.0,3.0,302.6,320.4,303.7
12,867.0,1362.0,18.6,8.6,52.0,8.15,113.0,6.0,303.9,328.6,305.4
13,854.0,1492.0,19.4,-1.6,24.0,4.0,160.0,9.0,306.0,318.7,306.8
14,850.0,1532.0,19.4,-2.6,22.0,3.73,175.0,10.0,306.4,318.3,307.1
15,837.0,1664.0,18.8,-3.0,23.0,3.68,160.0,14.0,307.1,318.9,307.8
16,828.0,1756.0,18.3,-3.3,23.0,3.65,185.0,14.0,307.6,319.3,308.3
17,800.0,2050.0,16.9,-4.1,23.0,3.53,210.0,12.0,309.1,320.5,309.8
18,798.0,2072.0,16.8,-4.2,23.0,3.53,211.0,12.0,309.3,320.6,309.9
19,749.0,2605.0,11.6,-5.3,30.0,3.45,225.0,12.0,309.3,320.4,309.9
20,738.0,2729.0,10.4,-5.6,32.0,3.43,213.0,12.0,309.3,320.3,309.9
21,722.0,2911.0,9.9,-14.0,17.0,1.81,195.0,11.0,310.7,316.7,311.0
22,710.0,3050.0,9.5,-20.4,10.0,1.07,215.0,10.0,311.7,315.4,311.9
23,700.0,3168.0,9.2,-25.8,6.0,0.67,225.0,6.0,312.6,315.1,312.8
24,698.0,3192.0,9.1,-28.5,5.0,0.52,225.0,6.0,312.8,314.7,312.9
25,694.0,3239.0,9.0,-34.0,3.0,0.31,224.0,6.0,313.2,314.4,313.2
26,635.0,3965.0,3.4,-27.6,8.0,0.63,211.0,10.0,314.9,317.1,315.0
27,632.0,4004.0,3.3,-28.7,7.0,0.57,210.0,10.0,315.2,317.3,315.3
28,611.0,4277.0,2.8,-36.6,4.0,0.27,230.0,15.0,317.7,318.8,317.8
29,593.0,4518.0,2.4,-43.6,2.0,0.14,220.0,17.0,319.9,320.5,319.9
30,583.0,4653.0,1.5,-43.7,2.0,0.14,215.0,18.0,320.4,320.9,320.4
31,572.0,4804.0,0.4,-43.9,2.0,0.14,230.0,22.0,320.9,321.5,320.9
32,546.0,5172.0,-2.1,-44.2,2.0,0.14,230.0,23.0,322.2,322.8,322.2
33,530.0,5408.0,-3.7,-44.5,3.0,0.14,245.0,23.0,323.0,323.6,323.0
34,500.0,5870.0,-6.9,-44.9,3.0,0.14,240.0,25.0,324.6,325.1,324.6
35,468.0,6383.0,-9.7,-42.7,5.0,0.19,241.0,28.0,327.3,328.1,327.3
36,400.0,7570.0,-20.9,-42.9,12.0,0.22,245.0,34.0,327.7,328.6,327.8
37,368.0,8180.0,-26.9,-43.9,18.0,0.21,248.0,39.0,327.7,328.5,327.7
38,313.0,9333.0,-33.5,-56.5,8.0,0.06,254.0,48.0,334.0,334.2,334.0
39,300.0,9630.0,-36.1,-54.1,14.0,0.08,255.0,51.0,334.4,334.7,334.4
40,277.0,10177.0,-41.1,-57.1,16.0,0.06,255.0,57.0,334.9,335.1,334.9
41,259.0,10631.0,-41.9,-68.9,4.0,0.01,255.0,62.0,340.2,340.2,340.2
42,250.0,10870.0,-42.5,-67.5,5.0,0.02,255.0,65.0,342.7,342.8,342.8
43,245.0,11004.0,-43.3,-68.6,4.0,0.02,250.0,68.0,343.6,343.7,343.6
44,204.0,12219.0,-50.1,-78.8,2.0,0.0,260.0,60.0,351.2,351.2,351.2
45,200.0,12350.0,-50.9,-79.9,2.0,0.0,255.0,57.0,352.0,352.0,352.0
46,173.0,13284.0,-58.1,-81.1,4.0,0.0,255.0,61.0,355.0,355.0,355.0
47,171.0,13357.0,-58.4,-81.9,3.0,0.0,255.0,61.0,355.7,355.8,355.7
48,150.0,14180.0,-61.5,-90.5,1.0,0.0,240.0,49.0,363.9,363.9,363.9
49,131.0,15009.0,-64.6,-93.6,1.0,0.0,230.0,38.0,372.8,372.8,372.8
50,127.0,15198.0,-65.3,-94.3,1.0,0.0,239.0,36.0,374.8,374.8,374.8
51,123.0,15393.0,-64.3,-93.3,1.0,0.0,248.0,33.0,380.1,380.1,380.1
52,118.0,15641.0,-65.9,-93.1,1.0,0.0,260.0,30.0,381.6,381.6,381.6
53,109.0,16115.0,-69.0,-92.7,2.0,0.0,230.0,28.0,384.6,384.6,384.6
54,100.0,16630.0,-72.3,-92.3,4.0,0.0,255.0,18.0,387.8,387.8,387.8
55,96.0,16871.0,-73.3,-91.9,4.0,0.0,260.0,14.0,390.5,390.5,390.5
