,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1008.0,35.0,33.8,14.8,32.0,10.6,300.0,6.0,306.2,338.5,308.2
1,1006.0,52.0,31.6,13.6,33.0,9.82,296.0,6.0,304.2,333.9,306.0
2,1000.0,102.0,30.6,13.6,35.0,9.88,285.0,6.0,303.8,333.5,305.6
3,994.0,156.0,30.4,15.4,40.0,11.19,288.0,6.0,304.1,337.7,306.1
4,985.0,237.0,31.2,-1.8,12.0,3.42,292.0,6.0,305.7,316.5,306.3
5,925.0,796.0,27.6,-2.4,14.0,3.48,320.0,7.0,307.5,318.7,308.2
6,885.0,1183.0,24.8,-3.1,16.0,3.44,0.0,0.0,308.5,319.6,309.1
7,850.0,1536.0,22.2,-3.8,17.0,3.41,155.0,7.0,309.4,320.4,310.0
8,814.0,1909.0,19.6,-4.8,19.0,3.31,205.0,10.0,310.5,321.2,311.1
9,806.0,1994.0,19.0,-5.0,19.0,3.29,216.0,11.0,310.7,321.4,311.3
10,803.0,2025.0,18.7,-5.1,19.0,3.28,220.0,12.0,310.7,321.4,311.4
11,793.0,2131.0,17.7,-5.3,20.0,3.27,200.0,11.0,310.8,321.4,311.4
12,778.0,2292.0,16.2,-5.6,22.0,3.25,220.0,10.0,310.8,321.4,311.4
13,748.0,2623.0,13.0,-6.3,25.0,3.2,220.0,11.0,310.9,321.4,311.6
14,740.0,2714.0,12.2,-6.5,27.0,3.19,235.0,10.0,311.0,321.4,311.6
15,722.0,2922.0,10.2,-7.0,29.0,3.16,225.0,14.0,311.0,321.3,311.6
16,720.0,2945.0,10.0,-7.0,30.0,3.16,226.0,14.0,311.0,321.3,311.6
17,701.0,3166.0,8.1,-12.7,21.0,2.07,240.0,10.0,311.3,318.2,311.7
18,700.0,3178.0,8.0,-13.0,21.0,2.02,235.0,10.0,311.3,318.1,311.7
19,699.0,3190.0,7.8,-14.2,19.0,1.83,233.0,10.0,311.2,317.4,311.6
20,688.0,3321.0,8.6,-27.4,6.0,0.59,216.0,11.0,313.5,315.7,313.6
21,678.0,3442.0,8.3,-29.6,5.0,0.49,200.0,11.0,314.5,316.3,314.6
22,662.0,3639.0,7.8,-33.2,4.0,0.35,224.0,10.0,316.1,317.4,316.2
