,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1012.0,35.0,28.6,16.6,48.0,11.88,300.0,8.0,300.7,335.9,302.9
1,1010.0,52.0,25.4,14.4,51.0,10.31,302.0,8.0,297.7,327.9,299.6
2,1000.0,136.0,24.6,16.6,61.0,12.02,315.0,9.0,297.8,332.9,299.9
3,989.0,232.0,23.7,16.2,63.0,11.85,325.0,10.0,297.8,332.4,299.9
4,966.0,437.0,21.9,15.4,67.0,11.48,315.0,12.0,297.9,331.5,300.0
5,925.0,814.0,18.4,13.8,75.0,10.83,335.0,11.0,298.1,329.9,300.1
6,894.0,1105.0,15.6,13.4,87.0,10.95,350.0,10.0,298.1,330.2,300.1
7,890.0,1143.0,15.2,13.4,89.0,10.97,336.0,9.0,298.1,330.2,300.1
8,886.0,1182.0,16.2,8.2,59.0,7.76,322.0,9.0,299.5,322.6,300.9
9,885.0,1191.0,16.0,9.0,63.0,8.2,318.0,9.0,299.4,323.8,300.9
10,881.0,1230.0,17.2,0.2,32.0,4.43,304.0,8.0,301.1,314.7,301.9
11,854.0,1494.0,16.0,-7.0,20.0,2.66,205.0,4.0,302.5,310.9,303.0
12,850.0,1534.0,17.4,-11.6,13.0,1.86,190.0,3.0,304.4,310.4,304.7
13,848.0,1554.0,18.8,-16.2,8.0,1.28,188.0,3.0,306.0,310.3,306.3
14,843.0,1605.0,19.0,-19.0,6.0,1.02,183.0,3.0,306.8,310.2,306.9
15,836.0,1676.0,18.5,-17.3,7.0,1.19,175.0,2.0,306.9,311.0,307.2
16,780.0,2265.0,14.2,-2.8,31.0,4.01,241.0,6.0,308.5,321.3,309.2
17,735.0,2763.0,11.0,-25.0,6.0,0.69,297.0,10.0,310.3,312.7,310.4
18,725.0,2876.0,10.2,-22.5,8.0,0.87,310.0,11.0,310.6,313.6,310.7
19,717.0,2968.0,9.5,-20.4,10.0,1.06,320.0,10.0,310.8,314.5,311.0
20,700.0,3167.0,8.0,-16.0,16.0,1.58,310.0,9.0,311.3,316.7,311.6
21,676.0,3453.0,5.8,-17.2,17.0,1.48,307.0,10.0,312.0,317.0,312.2
22,665.0,3585.0,5.0,-18.8,16.0,1.31,305.0,10.0,312.5,317.0,312.7
23,655.0,3706.0,4.2,-20.3,15.0,1.17,335.0,10.0,313.0,317.0,313.2
24,605.0,4343.0,0.1,-28.1,10.0,0.63,305.0,10.0,315.5,317.8,315.6
25,564.0,4905.0,-3.4,-34.9,7.0,0.35,315.0,13.0,317.6,319.0,317.7
26,546.0,5165.0,-5.1,-38.1,6.0,0.26,299.0,11.0,318.6,319.7,318.7
