,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
29,400.0,7420.0,-27.5,-55.5,5.0,0.05,245.0,4.0,319.2,319.4,319.2
30,353.0,8299.0,-34.5,-57.1,8.0,0.05,270.0,1.0,321.4,321.6,321.4
31,332.0,8730.0,-37.9,-57.9,10.0,0.05,256.0,12.0,322.4,322.6,322.4
32,331.0,8751.0,-38.0,-58.5,10.0,0.04,255.0,13.0,322.5,322.7,322.5
33,323.0,8918.0,-39.0,-62.9,6.0,0.03,240.0,19.0,323.3,323.4,323.3
34,318.0,9025.0,-39.7,-65.7,5.0,0.02,248.0,22.0,323.9,323.9,323.9
35,317.0,9046.0,-39.9,-65.8,5.0,0.02,250.0,22.0,323.9,324.0,323.9
36,300.0,9420.0,-42.9,-66.9,5.0,0.02,240.0,20.0,324.8,324.9,324.8
37,286.0,9741.0,-45.8,-65.2,9.0,0.02,225.0,21.0,325.1,325.1,325.1
38,282.0,9836.0,-46.7,-64.7,11.0,0.02,227.0,23.0,325.1,325.2,325.1
39,257.0,10448.0,-50.1,-68.9,9.0,0.01,240.0,33.0,328.9,328.9,328.9
40,251.0,10604.0,-51.0,-69.9,9.0,0.01,225.0,38.0,329.8,329.9,329.8
41,250.0,10630.0,-51.1,-70.1,9.0,0.01,225.0,38.0,330.0,330.0,330.0
42,230.0,11161.0,-53.9,-72.1,9.0,0.01,230.0,41.0,333.7,333.8,333.7
43,208.0,11800.0,-57.2,-74.5,9.0,0.01,250.0,32.0,338.2,338.2,338.2
44,200.0,12050.0,-58.5,-75.5,10.0,0.01,240.0,34.0,340.0,340.0,340.0
45,195.0,12208.0,-59.7,-76.7,9.0,0.01,240.0,35.0,340.5,340.6,340.5
46,173.0,12957.0,-58.4,-79.5,5.0,0.0,230.0,55.0,354.6,354.6,354.6
47,169.0,13103.0,-58.1,-80.1,4.0,0.0,236.0,54.0,357.4,357.4,357.4
48,156.0,13604.0,-58.6,-82.7,3.0,0.0,255.0,51.0,364.8,364.8,364.8
49,150.0,13850.0,-58.9,-83.9,3.0,0.0,245.0,40.0,368.4,368.4,368.4
50,125.0,14972.0,-65.1,-85.6,4.0,0.0,245.0,27.0,376.9,376.9,376.9
51,122.0,15121.0,-65.9,-85.8,5.0,0.0,235.0,32.0,378.0,378.0,378.0
52,113.0,15593.0,-68.5,-86.5,6.0,0.0,240.0,46.0,381.6,381.6,381.6
53,112.0,15646.0,-68.4,-86.6,6.0,0.0,245.0,46.0,382.8,382.8,382.8
54,109.0,15810.0,-68.0,-86.9,5.0,0.0,250.0,41.0,386.4,386.4,386.4
55,103.0,16152.0,-67.3,-87.6,4.0,0.0,230.0,23.0,394.1,394.1,394.1
56,100.0,16330.0,-66.9,-87.9,4.0,0.0,235.0,26.0,398.2,398.2,398.2
57,89.0,17036.0,-66.5,-88.5,3.0,0.0,220.0,34.0,412.5,412.5,412.5
58,85.0,17314.0,-66.3,-88.7,3.0,0.0,240.0,30.0,418.2,418.2,418.2
59,81.0,17606.0,-66.2,-89.0,3.0,0.0,225.0,29.0,424.4,424.4,424.4
60,75.0,18072.0,-65.9,-89.3,3.0,0.0,255.0,34.0,434.4,434.4,434.4
61,70.0,18490.0,-65.7,-89.7,2.0,0.0,255.0,24.0,443.5,443.5,443.5
62,69.0,18577.0,-65.8,-89.8,2.0,0.0,250.0,24.0,445.1,445.1,445.1
63,67.0,18755.0,-66.1,-90.1,2.0,0.0,265.0,25.0,448.3,448.3,448.3
64,62.0,19224.0,-66.7,-90.7,2.0,0.0,235.0,22.0,456.9,456.9,456.9
65,59.0,19524.0,-67.1,-91.1,2.0,0.0,239.0,23.0,462.6,462.6,462.6
66,52.0,20292.0,-64.3,-90.6,2.0,0.0,250.0,26.0,485.9,485.9,485.9
67,51.0,20410.0,-63.9,-90.6,2.0,0.0,275.0,23.0,489.6,489.6,489.6
68,50.0,20530.0,-63.5,-90.5,1.0,0.0,270.0,20.0,493.4,493.4,493.4
69,46.0,21043.0,-62.9,-90.3,1.0,0.0,250.0,25.0,506.9,506.9,506.9
70,44.0,21316.0,-62.5,-90.2,1.0,0.0,270.0,17.0,514.1,514.2,514.1
71,43.0,21458.0,-62.4,-90.2,1.0,0.0,265.0,11.0,518.0,518.0,518.0
72,42.0,21602.0,-62.2,-90.1,1.0,0.0,210.0,17.0,521.9,521.9,521.9
73,41.6,21661.0,-62.1,-90.1,1.0,0.0,209.0,20.0,523.5,523.5,523.5
74,40.0,21902.0,-62.9,-90.6,1.0,0.0,205.0,33.0,527.3,527.3,527.3
75,37.2,22347.0,-64.5,-91.5,1.0,0.0,223.0,31.0,534.4,534.4,534.4
76,34.0,22905.0,-59.7,-89.6,1.0,0.0,245.0,29.0,561.0,561.0,561.0
77,32.9,23108.0,-57.9,-88.9,1.0,0.0,244.0,31.0,571.0,571.0,571.0
78,30.0,23690.0,-57.3,-88.3,1.0,0.01,240.0,35.0,587.8,587.9,587.8
79,29.8,23732.0,-57.1,-88.1,1.0,0.01,238.0,33.0,589.5,589.6,589.5
80,29.0,23904.0,-57.4,-87.9,1.0,0.01,230.0,27.0,593.4,593.5,593.4
81,28.0,24126.0,-57.7,-87.7,1.0,0.01,598.4,598.5,598.4,,
