,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1009.0,35.0,28.0,20.0,62.0,14.81,320.0,10.0,300.4,344.0,303.1
1,1008.0,44.0,26.2,18.2,61.0,13.22,321.0,11.0,298.7,337.4,301.0
2,1000.0,118.0,25.2,19.2,69.0,14.21,330.0,16.0,298.4,339.9,300.9
3,979.0,304.0,23.5,18.7,74.0,14.04,345.0,12.0,298.5,339.5,301.0
4,955.0,521.0,21.6,18.1,80.0,13.84,350.0,11.0,298.6,339.1,301.1
5,953.0,539.0,21.4,18.0,81.0,13.82,353.0,11.0,298.6,339.0,301.1
6,949.0,576.0,22.1,13.3,57.0,10.24,0.0,10.0,299.7,330.0,301.6
7,940.0,659.0,23.8,2.8,25.0,5.0,15.0,8.0,302.2,317.6,303.2
8,934.0,715.0,23.8,0.8,22.0,4.36,25.0,7.0,302.8,316.3,303.6
9,925.0,799.0,23.4,0.4,22.0,4.28,40.0,5.0,303.2,316.5,304.0
10,902.0,1016.0,22.0,-0.4,22.0,4.13,65.0,1.0,303.9,316.9,304.7
11,850.0,1529.0,18.6,-2.4,24.0,3.79,235.0,6.0,305.6,317.6,306.3
12,841.0,1620.0,18.4,-5.6,19.0,3.01,230.0,7.0,306.3,316.0,306.9
13,817.0,1864.0,16.1,-5.9,21.0,3.02,215.0,10.0,306.5,316.2,307.1
14,806.0,1978.0,15.1,-6.1,23.0,3.02,235.0,11.0,306.6,316.3,307.1
15,788.0,2168.0,13.3,-6.3,25.0,3.03,225.0,12.0,306.7,316.4,307.2
16,754.0,2539.0,9.9,-6.9,30.0,3.05,235.0,13.0,306.9,316.6,307.4
17,745.0,2640.0,9.0,-7.0,32.0,3.05,256.0,15.0,306.9,316.7,307.5
18,741.0,2685.0,9.2,-13.9,18.0,1.78,265.0,16.0,307.6,313.5,308.0
19,731.0,2797.0,9.8,-31.2,4.0,0.39,257.0,14.0,309.4,310.9,309.5
20,716.0,2968.0,8.8,-27.5,6.0,0.56,245.0,11.0,310.1,312.1,310.2
21,700.0,3155.0,7.6,-23.4,9.0,0.83,255.0,13.0,310.9,313.8,311.0
22,695.0,3213.0,7.2,-23.8,9.0,0.81,255.0,12.0,311.1,313.9,311.2
23,651.0,3745.0,3.8,-27.7,8.0,0.61,235.0,17.0,313.1,315.3,313.2
24,614.0,4221.0,0.8,-31.2,7.0,0.46,263.0,11.0,314.9,316.6,315.0
25,611.0,4260.0,0.5,-31.3,7.0,0.46,265.0,10.0,315.0,316.7,315.1
26,568.0,4833.0,-4.4,-32.8,9.0,0.43,260.0,12.0,315.9,317.5,316.0
27,537.0,5275.0,-8.1,-34.0,10.0,0.4,225.0,14.0,316.6,318.1,316.6
28,520.0,5528.0,-10.3,-34.7,12.0,0.39,215.0,11.0,316.9,318.4,317.0
29,515.0,5603.0,-10.9,-34.9,12.0,0.39,219.0,12.0,317.0,318.4,317.1
30,500.0,5830.0,-12.7,-39.7,8.0,0.24,230.0,14.0,317.5,318.4,317.5
31,488.0,6015.0,-14.1,-45.1,5.0,0.14,245.0,13.0,318.0,318.6,318.0
32,473.0,6248.0,-15.3,-47.5,4.0,0.11,225.0,11.0,319.4,319.9,319.4
33,466.0,6359.0,-15.8,-48.7,4.0,0.1,215.0,14.0,320.1,320.5,320.1
34,447.0,6670.0,-17.4,-51.9,3.0,0.07,240.0,18.0,321.9,322.2,322.0
35,400.0,7500.0,-21.5,-60.5,2.0,0.03,250.0,26.0,327.0,327.1,327.0
36,399.0,7518.0,-21.5,-57.5,2.0,0.04,250.0,26.0,327.2,327.4,327.2
37,398.0,7537.0,-21.5,-55.5,3.0,0.05,251.0,27.0,327.4,327.6,327.4
38,382.0,7838.0,-23.9,-67.9,1.0,0.01,255.0,33.0,328.1,328.2,328.1
39,369.0,8089.0,-25.7,-38.7,29.0,0.37,259.0,38.0,329.0,330.4,329.1
40,366.0,8148.0,-26.2,-41.7,22.0,0.27,260.0,39.0,329.1,330.1,329.1
41,358.0,8308.0,-27.7,-49.7,10.0,0.11,260.0,40.0,329.2,329.6,329.2
42,346.0,8552.0,-29.9,-44.9,22.0,0.2,260.0,41.0,329.4,330.2,329.5
43,343.0,8614.0,-30.3,-37.3,50.0,0.45,260.0,42.0,329.7,331.5,329.8
44,336.0,8760.0,-31.5,-36.2,63.0,0.52,260.0,42.0,330.0,332.0,330.1
45,309.0,9346.0,-36.7,-40.6,67.0,0.36,260.0,46.0,330.7,332.1,330.8
46,300.0,9550.0,-38.3,-42.2,67.0,0.31,260.0,47.0,331.3,332.5,331.3
47,298.0,9596.0,-38.3,-44.3,53.0,0.25,260.0,47.0,331.9,332.9,332.0
48,289.0,9806.0,-40.5,-42.6,80.0,0.31,260.0,49.0,331.7,332.9,331.8
49,279.0,10046.0,-42.1,-46.6,61.0,0.21,260.0,51.0,332.7,333.6,332.8
50,250.0,10780.0,-48.5,-51.1,74.0,0.14,260.0,57.0,333.8,334.4,333.9
51,240.0,11047.0,-50.7,-59.7,34.0,0.05,260.0,58.0,334.4,334.7,334.4
52,233.0,11239.0,-52.7,-58.7,48.0,0.06,260.0,59.0,334.2,334.5,334.3
53,230.0,11323.0,-53.3,-56.4,69.0,0.08,260.0,59.0,334.6,334.9,334.6
