,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1007.0,35.0,33.0,13.0,30.0,9.43,315.0,8.0,305.5,334.2,307.3
1,1006.0,44.0,31.2,12.2,31.0,8.95,315.0,8.0,303.8,330.9,305.5
2,1000.0,99.0,30.4,12.4,33.0,9.12,315.0,10.0,303.6,331.1,305.2
3,998.0,117.0,30.2,12.2,33.0,9.02,316.0,10.0,303.5,330.8,305.2
4,975.0,323.0,28.8,9.6,30.0,7.73,325.0,10.0,304.1,327.6,305.6
5,925.0,789.0,25.6,3.6,24.0,5.38,20.0,9.0,305.5,322.2,306.5
6,850.0,1523.0,18.8,1.8,32.0,5.15,85.0,8.0,305.8,321.9,306.8
7,835.0,1674.0,17.6,0.6,32.0,4.79,95.0,10.0,306.1,321.1,307.0
8,810.0,1933.0,15.4,-1.6,31.0,4.23,110.0,14.0,306.5,319.8,307.3
9,799.0,2049.0,14.5,-2.5,31.0,3.99,125.0,10.0,306.7,319.3,307.4
10,796.0,2081.0,14.2,-2.8,31.0,3.93,122.0,10.0,306.7,319.1,307.4
11,774.0,2318.0,15.8,-25.2,4.0,0.64,101.0,8.0,310.9,313.2,311.0
12,710.0,3044.0,11.4,-13.6,16.0,1.89,36.0,4.0,313.8,320.2,314.2
13,700.0,3162.0,10.8,-17.2,12.0,1.43,25.0,3.0,314.4,319.3,314.7
14,663.0,3608.0,8.3,-22.9,9.0,0.92,0.0,0.0,316.5,319.8,316.6
15,621.0,4146.0,5.2,-29.8,6.0,0.52,350.0,4.0,318.9,320.9,319.0
16,560.0,4969.0,-0.8,-37.2,4.0,0.28,335.0,10.0,321.5,322.6,321.5
17,504.0,5807.0,-6.8,-44.7,3.0,0.14,300.0,13.0,323.9,324.5,323.9
18,500.0,5870.0,-7.3,-45.3,3.0,0.13,300.0,14.0,324.1,324.6,324.1
19,494.0,5963.0,-8.0,-45.7,3.0,0.13,315.0,15.0,324.3,324.8,324.3
20,448.0,6718.0,-13.9,-48.9,3.0,0.1,313.0,18.0,326.1,326.5,326.1
21,400.0,7570.0,-20.7,-55.7,3.0,0.05,310.0,22.0,328.0,328.2,328.0
22,398.0,7607.0,-21.0,-55.4,3.0,0.05,310.0,23.0,328.1,328.3,328.1
23,390.0,7756.0,-22.3,-54.3,4.0,0.06,316.0,23.0,328.3,328.6,328.3
24,370.0,8142.0,-23.4,-58.3,3.0,0.04,330.0,23.0,331.8,331.9,331.8
25,369.0,8162.0,-23.5,-58.5,2.0,0.04,330.0,23.0,331.9,332.1,331.9
26,351.0,8523.0,-26.4,-58.5,3.0,0.04,330.0,28.0,332.8,332.9,332.8
27,338.0,8795.0,-28.6,-58.5,4.0,0.04,305.0,23.0,333.4,333.6,333.4
28,333.0,8903.0,-29.5,-58.5,4.0,0.04,299.0,25.0,333.6,333.8,333.6
29,325.0,9074.0,-30.5,-59.5,4.0,0.04,290.0,29.0,334.5,334.7,334.5
30,300.0,9640.0,-33.9,-62.9,4.0,0.03,295.0,40.0,337.5,337.6,337.5
31,278.0,10162.0,-37.1,-66.5,3.0,0.02,300.0,39.0,340.3,340.4,340.3
32,250.0,10890.0,-41.5,-71.5,2.0,0.01,295.0,48.0,344.2,344.3,344.2
33,226.0,11571.0,-45.9,-74.0,3.0,0.01,280.0,54.0,347.6,347.6,347.6
34,225.0,11601.0,-46.1,-74.1,3.0,0.01,281.0,54.0,347.7,347.7,347.7
35,206.0,12184.0,-49.4,-77.4,2.0,0.0,295.0,59.0,351.4,351.4,351.4
36,200.0,12380.0,-50.5,-78.5,2.0,0.0,300.0,54.0,352.6,352.7,352.6
37,150.0,14210.0,-62.5,-84.5,4.0,0.0,290.0,44.0,362.2,362.2,362.2
38,139.0,14676.0,-65.5,-87.5,3.0,0.0,287.0,44.0,364.9,364.9,364.9
39,131.0,15036.0,-65.0,-90.5,2.0,0.0,285.0,44.0,372.1,372.1,372.1
40,130.0,15082.0,-64.9,-90.9,2.0,0.0,287.0,45.0,373.0,373.0,373.0
41,128.0,15175.0,-65.4,-90.9,2.0,0.0,290.0,48.0,373.9,373.9,373.9
42,116.0,15764.0,-68.3,-91.0,3.0,0.0,315.0,32.0,379.1,379.1,379.1
43,111.0,16028.0,-69.6,-91.0,3.0,0.0,285.0,25.0,381.5,381.5,381.5
44,109.0,16136.0,-70.1,-91.0,3.0,0.0,275.0,27.0,382.4,382.4,382.4
45,104.0,16417.0,-71.5,-91.1,4.0,0.0,285.0,26.0,384.9,384.9,384.9
46,102.0,16533.0,-72.1,-91.1,4.0,0.0,280.0,26.0,386.0,386.0,386.0
47,100.0,16650.0,-71.5,-89.5,5.0,0.0,270.0,28.0,389.3,389.3,389.3
48,97.0,16829.0,-71.8,-89.8,5.0,0.0,260.0,32.0,392.1,392.1,392.1
49,93.0,17076.0,-72.2,-90.2,5.0,0.0,280.0,33.0,396.0,396.0,396.0
