,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1013.0,35.0,28.0,19.0,58.0,13.84,300.0,7.0,300.0,340.8,302.5
1,1010.0,60.0,25.6,16.6,58.0,11.9,302.0,8.0,297.9,332.7,300.0
2,1000.0,145.0,24.6,17.6,65.0,12.82,310.0,10.0,297.8,335.2,300.0
3,987.0,260.0,23.8,16.8,65.0,12.32,320.0,10.0,298.0,334.0,300.2
4,969.0,421.0,22.6,15.6,65.0,11.63,345.0,7.0,298.4,332.5,300.5
5,956.0,539.0,23.4,10.4,44.0,8.35,3.0,5.0,300.4,325.3,301.9
6,934.0,742.0,22.1,9.8,46.0,8.22,35.0,2.0,301.1,325.7,302.6
7,925.0,826.0,21.6,9.6,46.0,8.17,85.0,3.0,301.4,325.9,302.9
8,857.0,1482.0,16.2,7.2,55.0,7.49,135.0,5.0,302.4,325.0,303.8
9,850.0,1552.0,15.6,6.6,55.0,7.24,140.0,5.0,302.5,324.4,303.8
10,752.0,2577.0,8.0,-2.0,49.0,4.41,96.0,6.0,305.0,318.8,305.8
11,710.0,3051.0,7.6,-8.4,31.0,2.87,75.0,6.0,309.6,319.0,310.1
12,702.0,3144.0,8.2,-23.8,8.0,0.8,71.0,6.0,311.3,314.1,311.4
13,700.0,3168.0,8.2,-21.8,10.0,0.96,70.0,6.0,311.5,314.9,311.7
14,685.0,3346.0,6.6,-11.4,26.0,2.35,42.0,5.0,311.7,319.5,312.1
15,634.0,3974.0,1.8,-17.0,23.0,1.61,300.0,2.0,313.2,318.6,313.5
16,618.0,4181.0,0.2,-18.8,22.0,1.41,288.0,7.0,313.6,318.5,313.9
17,607.0,4325.0,-0.1,-28.9,9.0,0.58,280.0,10.0,314.9,317.1,315.0
18,599.0,4432.0,-0.3,-36.3,5.0,0.29,290.0,12.0,315.9,317.0,315.9
19,566.0,4879.0,-3.4,-38.9,4.0,0.23,260.0,20.0,317.4,318.3,317.5
20,532.0,5368.0,-6.7,-41.8,4.0,0.18,245.0,26.0,319.1,319.8,319.1
21,526.0,5458.0,-7.3,-42.3,4.0,0.18,247.0,26.0,319.4,320.1,319.4
22,500.0,5850.0,-10.7,-38.7,8.0,0.27,255.0,25.0,319.9,321.0,320.0
23,480.0,6162.0,-13.5,-37.5,11.0,0.32,251.0,28.0,320.2,321.4,320.3
24,445.0,6733.0,-17.5,-48.5,5.0,0.11,243.0,32.0,322.2,322.6,322.2
25,434.0,6918.0,-19.1,-47.5,6.0,0.12,240.0,34.0,322.5,323.0,322.6
