,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1010.0,35.0,27.8,14.8,45.0,10.58,320.0,9.0,300.1,331.4,302.0
1,1008.0,52.0,25.8,12.8,44.0,9.29,326.0,10.0,298.3,325.7,299.9
2,1005.0,78.0,25.4,13.1,47.0,9.51,335.0,12.0,298.1,326.1,299.8
3,1000.0,121.0,24.6,13.6,50.0,9.88,330.0,13.0,297.8,326.8,299.5
4,993.0,182.0,24.0,13.6,52.0,9.92,325.0,14.0,297.8,326.9,299.6
5,947.0,595.0,20.1,13.3,65.0,10.21,0.0,13.0,297.9,327.9,299.7
6,936.0,696.0,19.2,13.2,68.0,10.29,10.0,9.0,297.9,328.1,299.8
7,925.0,798.0,19.4,9.4,52.0,8.06,20.0,4.0,299.1,323.1,300.6
8,908.0,957.0,18.2,7.2,49.0,7.06,14.0,3.0,299.5,320.6,300.8
9,879.0,1234.0,15.4,10.4,72.0,9.08,2.0,0.0,299.4,326.3,301.0
10,873.0,1292.0,15.4,7.8,60.0,7.65,0.0,0.0,300.0,322.8,301.4
11,863.0,1390.0,15.4,3.4,45.0,5.69,310.0,3.0,301.0,318.2,302.0
12,850.0,1518.0,14.6,6.6,59.0,7.24,245.0,7.0,301.4,323.2,302.7
13,839.0,1628.0,13.6,6.6,63.0,7.34,216.0,9.0,301.5,323.6,302.8
14,835.0,1668.0,13.9,5.7,58.0,6.93,205.0,10.0,302.3,323.2,303.5
15,823.0,1791.0,15.0,3.0,44.0,5.8,204.0,13.0,304.6,322.5,305.7
16,785.0,2188.0,12.3,-1.0,40.0,4.54,200.0,23.0,305.9,320.1,306.8
17,767.0,2383.0,11.0,-3.0,37.0,4.02,218.0,27.0,306.5,319.2,307.3
18,761.0,2449.0,11.0,-14.0,16.0,1.71,224.0,29.0,307.2,312.9,307.5
19,755.0,2514.0,10.7,-15.1,15.0,1.57,230.0,30.0,307.6,312.9,307.9
20,742.0,2658.0,10.2,-17.6,12.0,1.3,240.0,29.0,308.5,312.9,308.8
21,726.0,2839.0,9.4,-20.6,10.0,1.02,225.0,25.0,309.6,313.2,309.8
22,700.0,3141.0,8.2,-25.8,7.0,0.67,225.0,17.0,311.5,313.9,311.7
23,688.0,3283.0,7.8,-26.2,7.0,0.66,227.0,16.0,312.6,315.0,312.8
24,671.0,3484.0,6.5,-27.4,7.0,0.61,230.0,15.0,313.4,315.6,313.5
25,650.0,3739.0,4.8,-28.8,7.0,0.55,215.0,15.0,314.3,316.3,314.4
26,627.0,4028.0,2.9,-30.4,7.0,0.49,230.0,9.0,315.4,317.2,315.5
27,621.0,4105.0,2.3,-30.9,6.0,0.47,240.0,10.0,315.7,317.4,315.8
28,606.0,4301.0,1.0,-32.0,6.0,0.43,220.0,14.0,316.4,318.0,316.5
29,591.0,4502.0,-0.3,-33.2,6.0,0.4,235.0,22.0,317.1,318.6,317.2
30,569.0,4807.0,-2.3,-34.9,6.0,0.35,235.0,26.0,318.2,319.5,318.2
31,560.0,4934.0,-3.2,-35.6,6.0,0.33,245.0,24.0,318.6,319.9,318.7
32,526.0,5437.0,-6.5,-38.5,6.0,0.26,235.0,23.0,320.4,321.4,320.4
33,509.0,5692.0,-8.8,-35.0,10.0,0.39,230.0,23.0,320.6,322.0,320.6
34,500.0,5830.0,-10.1,-33.1,13.0,0.47,235.0,23.0,320.7,322.4,320.8
35,461.0,6445.0,-14.8,-39.1,11.0,0.28,250.0,29.0,322.3,323.4,322.4
36,440.0,6797.0,-17.5,-42.5,9.0,0.21,248.0,32.0,323.2,324.1,323.3
37,400.0,7500.0,-23.5,-38.5,24.0,0.35,245.0,39.0,324.4,325.7,324.4
38,382.0,7834.0,-26.7,-38.7,31.0,0.35,241.0,43.0,324.4,325.8,324.5
39,380.0,7872.0,-26.9,-41.4,24.0,0.27,240.0,44.0,324.7,325.7,324.7
40,374.0,7987.0,-27.5,-49.5,10.0,0.11,238.0,43.0,325.4,325.8,325.4
41,345.0,8559.0,-32.5,-48.8,18.0,0.13,230.0,40.0,326.2,326.7,326.2
42,334.0,8788.0,-34.5,-48.5,23.0,0.14,232.0,38.0,326.5,327.0,326.5
43,300.0,9530.0,-39.7,-55.7,17.0,0.07,240.0,32.0,329.3,329.6,329.3
44,298.0,9575.0,-40.1,-56.0,17.0,0.07,235.0,31.0,329.4,329.7,329.4
45,276.0,10095.0,-44.4,-59.1,18.0,0.05,250.0,41.0,330.5,330.7,330.5
46,263.0,10423.0,-47.1,-61.1,19.0,0.04,248.0,46.0,331.1,331.2,331.1
47,256.0,10602.0,-47.7,-68.7,7.0,0.01,246.0,49.0,332.8,332.8,332.8
48,250.0,10760.0,-48.3,-67.3,9.0,0.02,245.0,51.0,334.1,334.2,334.1
49,236.0,11136.0,-51.5,-61.5,29.0,0.04,244.0,55.0,334.8,335.0,334.9
50,212.0,11827.0,-54.3,-71.3,11.0,0.01,241.0,64.0,340.9,340.9,340.9
51,200.0,12200.0,-54.9,-75.9,6.0,0.01,240.0,68.0,345.7,345.7,345.7
52,184.0,12729.0,-55.9,-78.7,4.0,0.0,235.0,72.0,352.3,352.4,352.3
53,173.0,13119.0,-56.7,-80.7,3.0,0.0,250.0,72.0,357.3,357.3,357.3
54,157.0,13734.0,-57.9,-83.9,2.0,0.0,247.0,82.0,365.3,365.3,365.3
55,150.0,14020.0,-60.3,-83.3,3.0,0.0,245.0,87.0,366.0,366.0,366.0
56,146.0,14187.0,-61.4,-83.8,4.0,0.0,250.0,87.0,366.9,366.9,366.9
57,137.0,14580.0,-64.0,-85.2,4.0,0.0,260.0,81.0,369.1,369.1,369.1
58,136.0,14625.0,-64.3,-85.3,4.0,0.0,261.0,78.0,369.3,369.3,369.3
59,129.0,14951.0,-62.4,-88.4,2.0,0.0,270.0,60.0,378.3,378.3,378.3
60,125.0,15145.0,-61.3,-90.3,1.0,0.0,254.0,51.0,383.8,383.8,383.8
61,124.0,15194.0,-61.7,-90.4,1.0,0.0,250.0,49.0,383.9,383.9,383.9
62,119.0,15445.0,-63.7,-90.8,1.0,0.0,240.0,57.0,384.8,384.8,384.8
