,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
33,500.0,5800.0,-10.7,-23.7,34.0,1.14,245.0,18.0,319.9,324.0,320.1
34,489.0,5971.0,-11.5,-26.5,28.0,0.9,250.0,19.0,321.0,324.3,321.2
35,469.0,6286.0,-14.1,-27.8,30.0,0.83,260.0,20.0,321.6,324.6,321.7
36,416.0,7191.0,-21.7,-31.7,40.0,0.65,248.0,22.0,323.1,325.5,323.2
37,406.0,7370.0,-22.6,-38.6,22.0,0.34,245.0,23.0,324.1,325.4,324.2
38,401.0,7462.0,-23.1,-42.1,16.0,0.24,253.0,23.0,324.6,325.6,324.7
39,400.0,7480.0,-23.3,-41.3,18.0,0.26,255.0,23.0,324.6,325.6,324.7
40,397.0,7533.0,-23.8,-42.0,17.0,0.24,260.0,24.0,324.7,325.7,324.8
41,366.0,8108.0,-28.7,-49.6,12.0,0.11,255.0,23.0,325.7,326.2,325.7
42,356.0,8303.0,-30.4,-52.2,10.0,0.09,265.0,28.0,326.0,326.4,326.1
43,303.0,9442.0,-40.3,-67.3,4.0,0.01,251.0,36.0,327.5,327.6,327.5
44,300.0,9510.0,-40.5,-68.5,3.0,0.01,250.0,36.0,328.2,328.2,328.2
45,299.0,9532.0,-40.6,-68.5,3.0,0.01,250.0,37.0,328.3,328.3,328.3
46,252.0,10677.0,-48.1,-70.4,6.0,0.01,260.0,57.0,333.6,333.6,333.6
47,250.0,10730.0,-48.5,-70.5,6.0,0.01,260.0,57.0,333.8,333.9,333.8
48,231.0,11239.0,-52.0,-72.5,7.0,0.01,255.0,49.0,336.2,336.2,336.2
49,212.0,11792.0,-55.7,-74.7,8.0,0.01,246.0,60.0,338.7,338.8,338.7
50,200.0,12160.0,-56.9,-73.9,10.0,0.01,240.0,67.0,342.5,342.5,342.5
51,185.0,12653.0,-57.3,-78.5,5.0,0.0,245.0,78.0,349.6,349.6,349.6
52,176.0,12968.0,-57.5,-81.5,3.0,0.0,244.0,73.0,354.3,354.3,354.3
53,151.0,13919.0,-64.8,-83.0,6.0,0.0,240.0,57.0,357.6,357.6,357.6
54,150.0,13960.0,-65.1,-83.1,7.0,0.0,240.0,58.0,357.7,357.8,357.7
55,147.0,14083.0,-65.7,-83.7,7.0,0.0,240.0,65.0,358.8,358.8,358.8
56,145.0,14166.0,-66.0,-84.0,6.0,0.0,240.0,70.0,359.7,359.7,359.7
57,134.0,14644.0,-67.7,-85.7,6.0,0.0,235.0,66.0,364.8,364.9,364.8
58,131.0,14781.0,-67.1,-86.3,5.0,0.0,235.0,66.0,368.3,368.3,368.3
59,122.0,15213.0,-65.1,-88.1,3.0,0.0,242.0,73.0,379.5,379.5,379.5
60,119.0,15364.0,-65.3,-88.3,3.0,0.0,245.0,75.0,381.8,381.8,381.8
61,111.0,15786.0,-66.0,-89.0,3.0,0.0,250.0,60.0,388.1,388.1,388.1
62,100.0,16420.0,-67.1,-90.1,3.0,0.0,240.0,69.0,397.8,397.8,397.8
63,96.0,16666.0,-67.4,-90.5,2.0,0.0,245.0,71.0,401.9,401.9,401.9
64,89.0,17123.0,-67.9,-91.3,2.0,0.0,245.0,51.0,409.6,409.6,409.6
65,83.0,17543.0,-68.4,-92.0,2.0,0.0,230.0,68.0,416.9,416.9,416.9
66,77.0,17996.0,-69.0,-92.8,2.0,0.0,240.0,64.0,424.8,424.8,424.8
67,73.0,18317.0,-69.4,-93.3,2.0,0.0,255.0,44.0,430.5,430.5,430.5
68,71.6,18434.0,-69.5,-93.5,2.0,0.0,253.0,40.0,432.6,432.6,432.6
69,70.0,18570.0,-68.5,-93.5,2.0,0.0,250.0,35.0,437.5,437.5,437.5
70,68.0,18744.0,-68.7,-94.4,1.0,0.0,245.0,30.0,440.8,440.8,440.8
71,65.0,19014.0,-68.9,-95.9,1.0,0.0,251.0,32.0,446.0,446.0,446.0
72,63.0,19204.0,-65.5,-96.1,1.0,0.0,255.0,33.0,457.5,457.5,457.5
73,61.2,19381.0,-62.3,-96.3,0.0,0.0,261.0,22.0,468.4,468.4,468.4
74,60.0,19503.0,-62.1,-96.1,0.0,0.0,265.0,15.0,471.4,471.4,471.4
75,59.0,19607.0,-62.0,-96.0,0.0,0.0,260.0,10.0,474.0,474.0,474.0
76,58.3,19681.0,-61.9,-95.9,0.0,0.0,232.0,7.0,475.8,475.9,475.8
77,58.0,19713.0,-62.1,-96.0,0.0,0.0,220.0,6.0,476.1,476.1,476.1
78,56.0,19927.0,-63.6,-96.9,0.0,0.0,150.0,10.0,477.4,477.4,477.4
79,53.0,20264.0,-66.0,-98.3,0.0,0.0,170.0,18.0,479.6,479.6,479.6
80,52.1,20369.0,-66.7,-98.7,0.0,0.0,188.0,21.0,480.2,480.2,480.2
81,51.0,20499.0,-65.2,-97.8,0.0,0.0,210.0,24.0,486.6,486.6,486.6
82,50.0,20620.0,-63.9,-96.9,0.0,0.0,220.0,20.0,492.5,492.5,492.5
83,48.0,20871.0,-62.3,-96.2,0.0,0.0,230.0,19.0,502.1,502.1,502.1
84,47.8,20897.0,-62.1,-96.1,0.0,0.0,230.0,19.0,503.1,503.1,503.1
85,44.0,21404.0,-65.1,-98.1,0.0,0.0,230.0,21.0,507.9,507.9,507.9
86,42.0,21691.0,-61.4,-95.9,0.0,0.0,210.0,24.0,523.8,523.8,523.8
87,41.3,21794.0,-60.1,-95.1,0.0,0.0,215.0,26.0,529.6,529.6,529.6
88,40.0,21996.0,-59.6,-94.7,0.0,0.0,225.0,29.0,535.7,535.7,535.7
89,34.0,23020.0,-57.0,-92.7,0.0,0.0,265.0,21.0,567.9,567.9,567.9
90,32.0,23402.0,-56.1,-92.0,0.0,0.0,225.0,11.0,580.3,580.3,580.3
91,31.0,23602.0,-55.6,-91.6,0.0,0.0,235.0,10.0,586.9,587.0,586.9
92,30.8,23643.0,-55.5,-91.5,0.0,0.0,243.0,11.0,588.3,588.3,588.3
93,30.0,23810.0,-55.7,-91.7,0.0,0.0,275.0,14.0,592.2,592.2,592.2
94,29.0,24025.0,-55.8,-91.8,0.0,0.0,235.0,9.0,597.6,597.6,597.6
95,28.0,24249.0,-56.0,-92.0,0.0,0.0,180.0,15.0,603.2,603.3,603.2
96,27.0,24480.0,-56.1,-92.1,0.0,0.0,215.0,16.0,609.1,609.1,609.1
97,26.0,24720.0,-56.3,-92.3,0.0,0.0,200.0,20.0,615.3,615.3,615.3
98,25.8,24769.0,-56.3,-92.3,0.0,0.0,616.6,616.6,616.6,,
