,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
51,61.0,19371.0,-70.4,-95.2,2.0,0.0,270.0,46.0,450.8,450.8,450.8
52,60.0,19468.0,-69.8,-95.6,1.0,0.0,275.0,49.0,454.2,454.3,454.2
53,59.8,19488.0,-69.7,-95.7,1.0,0.0,277.0,48.0,455.0,455.0,455.0
54,59.0,19569.0,-68.3,-95.3,1.0,0.0,285.0,46.0,459.8,459.8,459.8
55,57.0,19778.0,-64.8,-94.4,1.0,0.0,270.0,39.0,472.3,472.3,472.3
56,56.7,19810.0,-64.3,-94.3,1.0,0.0,274.0,38.0,474.2,474.2,474.2
57,55.0,19996.0,-64.4,-94.4,1.0,0.0,300.0,31.0,478.1,478.1,478.1
58,53.0,20223.0,-64.5,-94.5,1.0,0.0,285.0,25.0,482.9,482.9,482.9
59,50.0,20580.0,-64.7,-94.7,1.0,0.0,295.0,19.0,490.6,490.6,490.6
60,47.0,20955.0,-66.8,-95.6,1.0,0.0,270.0,12.0,494.2,494.2,494.2
61,45.3,21178.0,-68.1,-96.1,1.0,0.0,260.0,16.0,496.4,496.4,496.4
62,42.0,21645.0,-66.1,-95.4,1.0,0.0,240.0,25.0,512.2,512.2,512.2
63,39.0,22102.0,-64.1,-94.7,1.0,0.0,270.0,29.0,528.2,528.2,528.2
64,37.0,22426.0,-62.7,-94.1,1.0,0.0,245.0,29.0,539.8,539.8,539.8
65,35.0,22769.0,-61.2,-93.6,1.0,0.0,270.0,30.0,552.3,552.3,552.3
66,34.0,22948.0,-60.4,-93.3,1.0,0.0,265.0,32.0,558.9,559.0,558.9
67,33.0,23132.0,-59.6,-93.0,1.0,0.0,300.0,38.0,565.8,565.9,565.8
68,32.0,23322.0,-58.8,-92.7,1.0,0.0,300.0,34.0,573.0,573.0,573.0
69,31.0,23518.0,-58.0,-92.4,1.0,0.0,275.0,25.0,580.5,580.6,580.5
70,30.0,23720.0,-57.1,-92.1,0.0,0.0,250.0,27.0,588.4,588.4,588.4
71,27.6,24253.0,-53.5,-89.5,1.0,0.0,278.0,28.0,612.6,612.7,612.6
72,27.0,24394.0,-54.1,-89.8,1.0,0.0,285.0,28.0,614.7,614.7,614.7
73,26.0,24635.0,-55.2,-90.3,1.0,0.0,285.0,32.0,618.2,618.2,618.2
74,24.4,25041.0,-57.1,-91.1,1.0,0.0,267.0,30.0,624.2,624.2,624.2
75,23.0,25418.0,-56.3,-90.9,1.0,0.0,250.0,29.0,637.1,637.1,637.1
76,20.0,26310.0,-54.5,-90.5,0.0,0.01,275.0,41.0,668.6,668.7,668.6
77,18.0,26988.0,-52.2,-89.2,0.0,0.01,260.0,45.0,696.2,696.3,696.2
78,17.9,27024.0,-52.1,-89.1,0.0,0.01,697.7,697.8,697.7,,
