,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1007.0,35.0,36.4,8.4,18.0,6.91,290.0,7.0,308.9,330.5,310.2
1,1003.0,69.0,34.0,6.0,18.0,5.88,299.0,8.0,306.9,325.2,308.0
2,1000.0,95.0,33.8,6.8,19.0,6.23,305.0,9.0,306.9,326.3,308.1
3,990.0,185.0,33.1,5.8,18.0,5.89,325.0,11.0,307.1,325.5,308.2
4,972.0,349.0,31.8,4.1,17.0,5.31,330.0,10.0,307.5,324.1,308.4
5,925.0,792.0,28.4,-0.6,15.0,3.98,45.0,8.0,308.3,321.0,309.1
6,883.0,1198.0,24.6,-1.7,18.0,3.84,80.0,10.0,308.5,320.8,309.2
7,867.0,1358.0,23.0,-2.1,19.0,3.79,90.0,15.0,308.5,320.6,309.2
8,850.0,1531.0,21.4,-2.6,20.0,3.73,95.0,13.0,308.6,320.5,309.2
9,834.0,1693.0,20.0,-3.8,20.0,3.47,110.0,10.0,308.7,319.9,309.4
10,817.0,1869.0,18.4,-5.2,20.0,3.2,95.0,12.0,308.9,319.2,309.5
11,800.0,2049.0,16.8,-6.6,20.0,2.94,95.0,12.0,309.0,318.6,309.6
12,785.0,2210.0,15.4,-7.8,20.0,2.72,125.0,13.0,309.2,318.1,309.7
13,773.0,2342.0,14.2,-8.8,19.0,2.55,120.0,12.0,309.3,317.6,309.8
14,762.0,2463.0,15.2,-19.8,7.0,1.05,140.0,10.0,311.6,315.3,311.8
15,704.0,3126.0,10.7,-17.8,12.0,1.35,235.0,1.0,313.8,318.5,314.1
16,700.0,3174.0,10.4,-17.6,12.0,1.38,200.0,2.0,314.0,318.7,314.2
17,583.0,4664.0,1.7,-40.8,3.0,0.19,305.0,12.0,320.7,321.4,320.7
18,572.0,4820.0,0.8,-43.2,2.0,0.15,302.0,12.0,321.4,321.9,321.4
19,500.0,5880.0,-7.7,-33.7,10.0,0.45,280.0,12.0,323.6,325.3,323.7
20,496.0,5942.0,-8.3,-34.3,10.0,0.42,275.0,13.0,323.6,325.2,323.6
21,482.0,6165.0,-10.5,-36.5,10.0,0.35,280.0,14.0,323.5,324.9,323.6
22,481.0,6181.0,-10.7,-36.7,10.0,0.34,281.0,14.0,323.5,324.8,323.6
23,478.0,6229.0,-10.1,-43.1,5.0,0.18,285.0,14.0,324.8,325.5,324.9
24,447.0,6738.0,-14.0,-46.3,5.0,0.14,325.0,14.0,326.2,326.7,326.2
25,400.0,7580.0,-20.5,-51.5,4.0,0.08,320.0,18.0,328.3,328.6,328.3
26,388.0,7805.0,-22.5,-50.5,6.0,0.1,318.0,19.0,328.5,328.9,328.5
27,373.0,8088.0,-24.3,-52.5,6.0,0.08,315.0,21.0,329.8,330.1,329.8
28,335.0,8858.0,-29.4,-57.9,5.0,0.05,315.0,19.0,333.2,333.4,333.2
29,317.0,9255.0,-31.9,-60.7,4.0,0.03,295.0,19.0,334.9,335.1,334.9
30,300.0,9650.0,-34.5,-63.5,4.0,0.02,305.0,28.0,336.6,336.8,336.6
31,298.0,9696.0,-34.9,-63.9,4.0,0.02,305.0,28.0,336.7,336.8,336.7
32,287.0,9954.0,-36.2,-65.0,4.0,0.02,305.0,28.0,338.5,338.6,338.5
33,278.0,10173.0,-37.3,-65.9,3.0,0.02,295.0,32.0,340.0,340.1,340.0
34,250.0,10900.0,-40.9,-68.9,3.0,0.01,300.0,34.0,345.1,345.2,345.1
35,233.0,11375.0,-43.3,-71.9,3.0,0.01,300.0,41.0,348.5,348.6,348.5
36,222.0,11701.0,-44.9,-73.9,2.0,0.01,290.0,46.0,350.9,350.9,350.9
37,217.0,11851.0,-46.1,-74.2,3.0,0.01,285.0,49.0,351.4,351.4,351.4
38,200.0,12390.0,-50.3,-75.3,4.0,0.01,275.0,39.0,352.9,353.0,353.0
39,186.0,12857.0,-53.7,-76.5,5.0,0.01,265.0,39.0,354.9,354.9,354.9
40,170.0,13435.0,-57.9,-77.9,6.0,0.01,260.0,41.0,357.1,357.1,357.1
41,165.0,13624.0,-58.3,-82.3,3.0,0.0,259.0,42.0,359.5,359.5,359.5
42,154.0,14055.0,-60.8,-83.3,4.0,0.0,255.0,44.0,362.5,362.5,362.5
43,150.0,14220.0,-61.7,-83.7,4.0,0.0,260.0,44.0,363.6,363.6,363.6
44,121.0,15523.0,-68.5,-88.1,5.0,0.0,295.0,38.0,374.2,374.2,374.2
45,115.0,15832.0,-70.1,-89.1,5.0,0.0,288.0,27.0,376.7,376.7,376.7
46,113.0,15936.0,-70.2,-89.0,5.0,0.0,285.0,23.0,378.3,378.3,378.3
47,107.0,16259.0,-70.7,-88.7,6.0,0.0,260.0,14.0,383.4,383.4,383.4
48,103.0,16485.0,-71.0,-88.5,6.0,0.0,220.0,14.0,386.9,386.9,386.9
49,100.0,16660.0,-71.3,-88.3,6.0,0.0,215.0,16.0,389.7,389.7,389.7
50,96.0,16899.0,-72.4,-88.5,7.0,0.0,245.0,18.0,392.1,392.1,392.1
51,89.0,17344.0,-74.5,-89.0,9.0,0.0,230.0,10.0,396.6,396.6,396.6
52,87.0,17477.0,-75.1,-89.1,10.0,0.0,230.0,8.0,397.9,397.9,397.9
53,84.0,17683.0,-73.5,-89.4,7.0,0.0,250.0,10.0,405.2,405.2,405.2
54,81.0,17897.0,-71.8,-89.8,5.0,0.0,210.0,3.0,412.9,412.9,412.9
55,78.1,18112.0,-70.1,-90.1,4.0,0.0,173.0,7.0,420.7,420.7,420.7
56,76.0,18273.0,-71.1,-90.7,4.0,0.0,145.0,10.0,422.0,422.0,422.0
57,74.0,18431.0,-72.0,-91.2,4.0,0.0,160.0,13.0,423.2,423.2,423.2
58,73.0,18512.0,-72.5,-91.5,4.0,0.0,170.0,10.0,423.8,423.9,423.8
59,72.0,18593.0,-71.8,-91.4,4.0,0.0,120.0,2.0,427.1,427.1,427.1
60,70.0,18760.0,-70.3,-91.3,3.0,0.0,20.0,7.0,433.7,433.7,433.7
61,69.0,18846.0,-70.0,-91.4,3.0,0.0,20.0,10.0,436.0,436.0,436.0
62,64.0,19298.0,-68.8,-91.9,2.0,0.0,80.0,13.0,448.3,448.3,448.3
63,60.0,19685.0,-67.6,-92.3,2.0,0.0,100.0,23.0,459.1,459.1,459.1
64,57.0,19993.0,-66.8,-92.6,2.0,0.0,140.0,10.0,467.9,467.9,467.9
65,54.0,20318.0,-65.8,-93.0,1.0,0.0,0.0,0.0,477.3,477.3,477.3
66,50.0,20780.0,-64.5,-93.5,1.0,0.0,50.0,5.0,491.1,491.1,491.1
67,44.0,21581.0,-62.0,-92.2,1.0,0.0,60.0,10.0,515.6,515.6,515.6
68,42.0,21872.0,-61.0,-91.7,1.0,0.0,70.0,11.0,524.8,524.8,524.8
69,41.0,22023.0,-60.5,-91.5,1.0,0.0,115.0,12.0,529.6,529.6,529.6
70,38.0,22499.0,-59.0,-90.7,1.0,0.0,50.0,10.0,545.1,545.1,545.1
71,37.0,22666.0,-58.5,-90.4,1.0,0.0,50.0,12.0,550.6,550.6,550.6
72,36.0,22838.0,-57.9,-90.2,1.0,0.0,105.0,16.0,556.4,556.4,556.4
73,35.0,23014.0,-57.4,-89.9,1.0,0.0,115.0,19.0,562.3,562.3,562.3
74,34.0,23196.0,-56.8,-89.6,1.0,0.0,75.0,16.0,568.5,568.5,568.5
75,32.0,23576.0,-55.6,-89.0,1.0,0.0,105.0,14.0,581.7,581.7,581.7
76,30.0,23980.0,-54.3,-88.3,1.0,0.01,145.0,6.0,596.0,596.1,596.0
77,29.6,24066.0,-54.1,-88.1,1.0,0.01,143.0,7.0,598.9,598.9,598.9
78,26.0,24896.0,-54.9,-88.3,1.0,0.01,120.0,13.0,619.1,619.1,619.1
79,25.0,25147.0,-55.2,-88.4,1.0,0.01,135.0,16.0,625.4,625.4,625.4
80,23.8,25462.0,-55.5,-88.5,1.0,0.01,108.0,14.0,633.3,633.3,633.3
81,23.0,25682.0,-54.9,-88.3,1.0,0.01,90.0,13.0,641.3,641.4,641.3
82,22.0,25967.0,-54.0,-88.0,1.0,0.01,110.0,10.0,652.0,652.0,652.0
83,21.0,26266.0,-53.2,-87.6,1.0,0.01,80.0,13.0,663.3,663.4,663.3
84,20.0,26580.0,-52.3,-87.3,1.0,0.01,105.0,10.0,675.3,675.4,675.3
85,19.2,26845.0,-50.9,-85.9,1.0,0.01,93.0,10.0,687.6,687.7,687.6
86,19.0,90.0,10.0,,,,,,,,
