,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1008.0,35.0,30.6,14.6,38.0,10.47,320.0,8.0,303.1,334.5,305.0
1,1005.0,62.0,27.6,12.6,39.0,9.2,316.0,8.0,300.3,327.7,302.0
2,1000.0,108.0,27.2,14.2,45.0,10.28,310.0,9.0,300.4,330.8,302.2
3,973.0,349.0,26.4,11.6,40.0,8.89,250.0,12.0,301.9,328.5,303.5
4,968.0,395.0,26.2,11.1,39.0,8.65,255.0,10.0,302.1,328.1,303.7
5,925.0,795.0,24.8,6.8,32.0,6.74,200.0,9.0,304.7,325.3,305.9
6,919.0,852.0,24.8,6.8,32.0,6.79,195.0,10.0,305.2,326.1,306.5
7,850.0,1529.0,19.0,4.0,37.0,6.03,180.0,16.0,306.0,324.7,307.1
8,775.0,2304.0,12.2,2.0,50.0,5.76,180.0,24.0,306.9,324.9,308.0
9,707.0,3074.0,5.5,0.1,68.0,5.49,165.0,21.0,307.7,324.8,308.7
10,700.0,3157.0,4.8,-0.1,71.0,5.46,170.0,22.0,307.8,324.8,308.8
11,697.0,3192.0,4.4,0.0,73.0,5.52,171.0,22.0,307.7,324.9,308.7
12,644.0,3829.0,-0.7,-2.7,86.0,4.89,190.0,21.0,309.0,324.4,309.9
13,626.0,4057.0,-2.5,-3.7,91.0,4.67,188.0,20.0,309.4,324.2,310.3
14,601.0,4378.0,-4.8,-7.8,79.0,3.54,185.0,18.0,310.4,321.8,311.1
15,564.0,4877.0,-8.3,-14.3,62.0,2.25,173.0,25.0,311.9,319.4,312.4
16,556.0,4987.0,-9.4,-14.4,67.0,2.27,170.0,26.0,312.0,319.5,312.4
17,530.0,5356.0,-12.9,-14.7,86.0,2.32,177.0,32.0,312.0,319.7,312.4
18,528.0,5385.0,-12.5,-20.5,51.0,1.43,178.0,32.0,312.8,317.7,313.1
19,523.0,5458.0,-12.9,-24.9,36.0,0.98,179.0,33.0,313.2,316.6,313.4
20,510.0,5649.0,-14.1,-20.1,60.0,1.53,183.0,37.0,314.0,319.2,314.3
21,507.0,5694.0,-14.1,-17.7,74.0,1.89,184.0,37.0,314.5,320.9,314.9
22,504.0,5739.0,-13.6,-21.6,51.0,1.35,185.0,38.0,315.7,320.4,315.9
23,500.0,5800.0,-12.9,-26.9,30.0,0.85,185.0,37.0,317.2,320.3,317.4
24,499.0,5815.0,-12.9,-27.9,27.0,0.78,185.0,37.0,317.4,320.2,317.6
25,463.0,6384.0,-15.3,-33.3,20.0,0.5,175.0,25.0,321.3,323.2,321.4
26,428.0,6970.0,-20.6,-47.3,7.0,0.13,175.0,18.0,321.9,322.4,321.9
27,412.0,7254.0,-23.1,-54.1,4.0,0.06,178.0,21.0,322.1,322.4,322.2
28,400.0,7470.0,-24.9,-55.9,4.0,0.05,180.0,24.0,322.5,322.8,322.6
29,337.0,8684.0,-36.1,-58.1,9.0,0.04,197.0,40.0,323.4,323.6,323.5
30,331.0,8808.0,-36.7,-62.7,5.0,0.03,199.0,42.0,324.3,324.4,324.3
31,322.0,8998.0,-38.1,-57.1,12.0,0.05,202.0,44.0,324.9,325.1,324.9
32,317.0,9105.0,-38.9,-45.9,47.0,0.2,203.0,46.0,325.3,326.1,325.3
33,312.0,9213.0,-39.8,-49.5,35.0,0.13,205.0,47.0,325.5,326.1,325.6
34,301.0,9458.0,-41.7,-57.7,16.0,0.05,205.0,52.0,326.2,326.4,326.2
35,300.0,9480.0,-41.7,-57.7,16.0,0.05,205.0,52.0,326.5,326.7,326.5
36,292.0,9664.0,-43.1,-58.1,18.0,0.05,204.0,54.0,327.0,327.2,327.0
37,285.0,9828.0,-44.5,-50.5,51.0,0.13,204.0,55.0,327.3,327.8,327.3
38,283.0,9875.0,-44.7,-53.7,36.0,0.09,203.0,56.0,327.7,328.0,327.7
39,281.0,9923.0,-44.5,-48.6,63.0,0.17,203.0,56.0,328.6,329.3,328.6
40,279.0,9971.0,-44.5,-53.5,36.0,0.09,203.0,57.0,329.3,329.7,329.3
41,271.0,10166.0,-46.1,-49.9,65.0,0.15,202.0,59.0,329.7,330.3,329.7
42,258.0,10493.0,-48.9,-57.9,34.0,0.06,201.0,62.0,330.2,330.5,330.3
43,250.0,10700.0,-50.9,-58.9,38.0,0.05,200.0,64.0,330.3,330.5,330.3
44,248.0,10752.0,-51.3,-57.3,49.0,0.07,200.0,65.0,330.4,330.7,330.4
45,243.0,10884.0,-52.3,-62.3,29.0,0.04,201.0,67.0,330.9,331.0,330.9
46,242.0,10911.0,-52.1,-71.1,8.0,0.01,201.0,68.0,331.6,331.6,331.6
47,234.0,11128.0,-53.9,-78.9,3.0,0.0,202.0,71.0,332.0,332.0,332.0
48,216.0,11637.0,-57.8,-77.3,7.0,0.0,205.0,80.0,333.7,333.7,333.7
49,211.0,11786.0,-58.9,-76.9,8.0,0.01,205.0,78.0,334.2,334.2,334.2
50,204.0,11997.0,-60.3,-66.3,45.0,0.03,205.0,74.0,335.2,335.3,335.2
51,200.0,12120.0,-61.5,-68.5,39.0,0.02,205.0,72.0,335.2,335.3,335.2
52,193.0,12339.0,-62.7,-66.1,63.0,0.03,205.0,70.0,336.7,336.9,336.7
53,190.0,12436.0,-63.1,-69.1,44.0,0.02,205.0,69.0,337.6,337.7,337.6
54,188.0,12500.0,-62.9,-74.9,18.0,0.01,205.0,68.0,338.9,339.0,338.9
55,186.0,12566.0,-63.3,-91.3,1.0,0.0,205.0,67.0,339.3,339.3,339.3
56,177.0,12869.0,-64.3,-78.3,13.0,0.0,205.0,64.0,342.5,342.6,342.5
57,166.0,13264.0,-62.3,-80.4,7.0,0.0,210.0,51.0,352.3,352.3,352.3
58,154.0,13726.0,-59.9,-82.9,3.0,0.0,225.0,50.0,363.9,363.9,363.9
59,150.0,13890.0,-60.3,-84.3,3.0,0.0,225.0,51.0,366.0,366.0,366.0
60,135.0,14541.0,-62.9,-86.0,3.0,0.0,225.0,47.0,372.5,372.5,372.5
61,120.0,15268.0,-65.9,-87.9,3.0,0.0,230.0,50.0,379.8,379.8,379.8
