,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1008.0,35.0,27.4,18.4,58.0,13.39,320.0,9.0,299.9,339.3,302.3
1,1001.0,94.0,24.6,16.6,61.0,12.01,316.0,13.0,297.7,332.7,299.8
2,1000.0,102.0,24.4,16.4,61.0,11.87,315.0,14.0,297.6,332.2,299.7
3,990.0,189.0,23.6,16.4,64.0,11.95,315.0,13.0,297.6,332.5,299.7
4,975.0,322.0,22.4,16.3,68.0,12.09,340.0,11.0,297.7,333.0,299.8
5,932.0,714.0,18.8,16.1,84.0,12.5,357.0,6.0,297.9,334.4,300.1
6,925.0,779.0,18.6,15.2,81.0,11.88,0.0,5.0,298.3,333.1,300.4
7,892.0,1091.0,18.0,7.0,49.0,7.09,56.0,4.0,300.8,322.1,302.1
8,850.0,1501.0,14.6,2.6,44.0,5.46,130.0,3.0,301.4,318.1,302.4
9,846.0,1541.0,14.3,1.9,43.0,5.22,120.0,2.0,301.5,317.5,302.5
10,785.0,2167.0,9.8,-9.2,25.0,2.44,166.0,5.0,303.2,311.0,303.7
11,770.0,2327.0,8.6,-8.4,29.0,2.65,178.0,6.0,303.6,312.1,304.1
12,762.0,2413.0,9.0,-14.0,18.0,1.71,184.0,6.0,304.9,310.6,305.2
13,701.0,3098.0,4.7,-12.4,28.0,2.11,235.0,10.0,307.5,314.4,307.9
14,700.0,3110.0,4.6,-12.4,28.0,2.12,235.0,10.0,307.6,314.5,307.9
15,649.0,3714.0,0.6,-15.7,28.0,1.74,225.0,11.0,309.7,315.6,310.0
16,605.0,4274.0,-3.2,-18.8,29.0,1.44,280.0,10.0,311.7,316.6,311.9
17,566.0,4805.0,-6.7,-21.7,29.0,1.2,254.0,7.0,313.5,317.7,313.7
18,546.0,5082.0,-8.9,-22.7,32.0,1.13,240.0,5.0,314.1,318.1,314.3
19,500.0,5760.0,-14.3,-25.3,39.0,0.98,245.0,11.0,315.5,319.0,315.7
20,496.0,5820.0,-14.8,-25.4,40.0,0.98,240.0,13.0,315.6,319.1,315.8
21,480.0,6067.0,-16.9,-25.9,46.0,0.97,241.0,15.0,316.0,319.5,316.2
22,458.0,6416.0,-19.7,-31.7,34.0,0.59,243.0,19.0,316.8,319.0,316.9
23,428.0,6908.0,-24.2,-33.2,43.0,0.55,245.0,24.0,317.3,319.3,317.4
24,400.0,7400.0,-28.7,-34.7,56.0,0.51,240.0,29.0,317.6,319.5,317.7
25,383.0,7710.0,-31.7,-35.1,72.0,0.51,230.0,31.0,317.6,319.5,317.7
26,382.0,7729.0,-31.9,-35.1,73.0,0.51,230.0,31.0,317.6,319.5,317.7
27,377.0,7822.0,-32.5,-34.9,79.0,0.53,231.0,31.0,318.0,319.9,318.1
28,372.0,7916.0,-33.1,-44.1,32.0,0.21,231.0,31.0,318.4,319.2,318.5
29,337.0,8605.0,-38.9,-49.9,30.0,0.12,236.0,33.0,319.6,320.1,319.6
30,333.0,8687.0,-38.7,-60.7,8.0,0.03,237.0,33.0,321.0,321.1,321.0
