,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
51,52.6,19989.0,-65.1,-90.1,2.0,0.0,258.0,54.0,482.6,482.6,482.6
52,51.0,20179.0,-63.8,-90.0,2.0,0.0,250.0,50.0,490.0,490.1,490.0
53,50.0,20300.0,-62.9,-89.9,2.0,0.0,240.0,55.0,494.8,494.9,494.8
54,48.1,20538.0,-64.1,-91.1,1.0,0.0,249.0,64.0,497.5,497.5,497.5
55,47.0,20681.0,-62.5,-90.9,1.0,0.0,255.0,69.0,504.7,504.8,504.7
56,45.1,20936.0,-59.5,-90.5,1.0,0.0,255.0,56.0,517.9,517.9,517.9
57,44.0,21089.0,-60.3,-90.1,1.0,0.0,255.0,49.0,519.7,519.7,519.7
58,42.3,21335.0,-61.5,-89.5,1.0,0.0,249.0,52.0,522.5,522.5,522.5
59,40.0,21685.0,-57.5,-88.5,1.0,0.0,240.0,56.0,540.9,540.9,540.9
60,39.2,21812.0,-56.1,-88.1,1.0,0.0,241.0,54.0,547.6,547.7,547.6
61,37.0,22179.0,-56.0,-88.0,1.0,0.0,245.0,48.0,557.0,557.0,557.0
62,34.6,22605.0,-55.9,-87.9,1.0,0.01,249.0,51.0,568.0,568.1,568.0
63,31.0,23302.0,-56.5,-87.8,1.0,0.01,255.0,56.0,584.5,584.5,584.5
64,30.0,23510.0,-56.7,-87.7,1.0,0.01,250.0,57.0,589.5,589.5,589.5
65,29.0,23724.0,-57.7,-88.2,1.0,0.01,240.0,60.0,592.4,592.4,592.4
66,28.1,23923.0,-58.7,-88.7,1.0,0.01,241.0,61.0,595.0,595.1,595.0
67,26.0,24415.0,-57.4,-88.5,1.0,0.01,245.0,62.0,612.1,612.1,612.1
68,24.0,24921.0,-56.1,-88.4,1.0,0.01,245.0,49.0,630.1,630.1,630.1
69,22.9,25218.0,-55.3,-88.3,1.0,0.01,245.0,60.0,640.9,641.0,640.9
70,22.0,25478.0,-52.2,-87.0,1.0,0.01,245.0,69.0,657.4,657.5,657.4
71,20.9,25811.0,-48.3,-85.3,1.0,0.01,242.0,66.0,679.0,679.1,679.0
72,20.0,26100.0,-49.5,-84.5,1.0,0.02,240.0,64.0,683.9,684.1,683.9
73,19.2,26366.0,-50.9,-85.9,1.0,0.01,240.0,69.0,687.6,687.7,687.6
74,17.0,27165.0,-47.3,-85.1,1.0,0.02,240.0,84.0,723.5,723.7,723.5
75,16.9,27204.0,-47.1,-85.1,1.0,0.02,725.3,725.5,725.3,,
