,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1014.0,35.0,21.6,10.6,50.0,7.97,185.0,1.0,293.6,316.7,295.0
1,1005.0,110.0,19.0,9.0,52.0,7.22,281.0,2.0,291.7,312.6,293.0
2,1000.0,152.0,18.6,8.6,52.0,7.06,335.0,2.0,291.8,312.2,293.0
3,971.0,404.0,16.4,9.4,63.0,7.68,1.0,2.0,292.0,314.2,293.4
4,969.0,421.0,16.2,6.2,52.0,6.17,3.0,2.0,292.0,309.9,293.1
5,967.0,439.0,18.0,-11.0,13.0,1.72,5.0,2.0,293.9,299.4,294.3
6,925.0,817.0,16.2,-9.8,16.0,1.97,45.0,2.0,295.9,302.1,296.2
7,905.0,1002.0,15.2,-8.8,18.0,2.18,75.0,3.0,296.7,303.6,297.1
8,850.0,1529.0,10.8,-6.2,30.0,2.84,160.0,7.0,297.4,306.3,298.0
9,788.0,2154.0,5.2,-9.8,33.0,2.32,113.0,7.0,298.0,305.2,298.4
10,767.0,2373.0,3.6,-15.4,23.0,1.51,96.0,8.0,298.5,303.4,298.8
11,759.0,2459.0,4.6,-26.4,8.0,0.59,90.0,8.0,300.5,302.5,300.6
12,700.0,3113.0,1.2,-25.8,11.0,0.67,40.0,8.0,303.8,306.1,303.9
13,686.0,3276.0,1.4,-38.6,3.0,0.2,35.0,8.0,305.8,306.5,305.8
14,669.0,3477.0,0.2,-33.8,6.0,0.33,29.0,9.0,306.6,307.8,306.7
15,543.0,5108.0,-13.3,-28.3,27.0,0.69,336.0,11.0,309.4,311.8,309.5
16,510.0,5582.0,-17.3,-34.3,21.0,0.41,320.0,12.0,310.1,311.6,310.2
17,500.0,5730.0,-18.3,-38.3,16.0,0.28,315.0,12.0,310.7,311.7,310.7
18,451.0,6490.0,-24.3,-45.3,13.0,0.15,306.0,17.0,312.4,313.0,312.4
19,431.0,6818.0,-27.3,-35.3,47.0,0.44,302.0,19.0,312.7,314.3,312.8
20,400.0,7350.0,-31.7,-47.7,19.0,0.13,295.0,22.0,313.7,314.2,313.7
21,391.0,7511.0,-32.3,-53.3,11.0,0.07,295.0,22.0,315.0,315.2,315.0
22,369.0,7918.0,-34.3,-57.3,8.0,0.04,295.0,23.0,317.6,317.8,317.6
23,300.0,9330.0,-46.7,-57.7,27.0,0.05,295.0,27.0,319.4,319.6,319.4
24,281.0,9758.0,-50.5,-61.5,26.0,0.03,291.0,35.0,320.0,320.1,320.0
25,259.0,10284.0,-53.3,-65.3,22.0,0.02,287.0,45.0,323.4,323.5,323.4
26,250.0,10510.0,-53.7,-68.7,14.0,0.01,285.0,49.0,326.1,326.2,326.1
27,200.0,11940.0,-56.9,-74.9,9.0,0.01,290.0,98.0,342.5,342.5,342.5
28,195.0,12101.0,-56.5,-76.3,7.0,0.01,290.0,102.0,345.6,345.6,345.6
29,171.0,12938.0,-54.7,-83.7,2.0,0.0,288.0,93.0,361.8,361.8,361.8
30,150.0,13770.0,-58.3,-85.3,2.0,0.0,285.0,84.0,369.4,369.4,369.4
