,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1016.0,35.0,17.4,3.4,39.0,4.83,290.0,11.0,289.2,303.3,290.1
1,1014.0,51.0,15.8,2.8,42.0,4.64,300.0,11.0,287.8,301.3,288.6
2,1011.0,76.0,15.5,2.8,42.0,4.64,315.0,10.0,287.8,301.2,288.6
3,1000.0,166.0,14.6,2.6,44.0,4.64,320.0,10.0,287.8,301.2,288.6
4,984.0,302.0,13.4,2.4,47.0,4.64,351.0,5.0,287.9,301.4,288.7
5,972.0,405.0,12.8,0.7,43.0,4.15,15.0,1.0,288.3,300.4,289.1
6,925.0,820.0,10.6,-6.4,30.0,2.57,340.0,4.0,290.1,297.9,290.6
7,850.0,1519.0,8.0,-22.0,10.0,0.78,325.0,5.0,294.5,297.1,294.6
8,847.0,1548.0,7.8,-21.2,11.0,0.84,324.0,5.0,294.6,297.4,294.8
9,778.0,2241.0,2.4,-7.6,48.0,2.79,294.0,13.0,296.0,304.6,296.5
10,759.0,2441.0,0.8,-11.2,40.0,2.15,285.0,15.0,296.4,303.1,296.8
11,758.0,2451.0,0.7,-11.3,40.0,2.13,285.0,15.0,296.4,303.1,296.8
12,704.0,3041.0,-2.8,-19.5,26.0,1.17,300.0,18.0,298.8,302.7,299.1
13,700.0,3086.0,-3.1,-20.1,26.0,1.11,295.0,15.0,299.0,302.7,299.2
14,689.0,3211.0,-3.8,-24.5,18.0,0.77,275.0,12.0,299.6,302.2,299.7
15,685.0,3257.0,-4.1,-26.1,16.0,0.67,276.0,12.0,299.8,302.0,299.9
16,662.0,3525.0,-6.2,-17.8,39.0,1.43,280.0,11.0,300.4,305.0,300.6
17,654.0,3620.0,-6.9,-14.9,53.0,1.85,294.0,12.0,300.6,306.5,300.9
18,648.0,3692.0,-7.4,-15.5,52.0,1.77,305.0,12.0,300.8,306.6,301.1
19,619.0,4046.0,-9.9,-18.6,49.0,1.44,295.0,14.0,301.9,306.7,302.2
20,605.0,4224.0,-11.1,-20.1,47.0,1.29,305.0,15.0,302.5,306.8,302.8
21,594.0,4364.0,-11.5,-42.5,6.0,0.15,312.0,16.0,303.6,304.2,303.7
22,590.0,4416.0,-12.0,-41.3,7.0,0.18,315.0,16.0,303.7,304.3,303.7
23,564.0,4759.0,-15.1,-33.1,20.0,0.42,312.0,14.0,303.9,305.4,304.0
24,543.0,5043.0,-16.8,-37.8,14.0,0.27,310.0,13.0,305.3,306.3,305.3
25,510.0,5513.0,-19.5,-45.5,8.0,0.13,335.0,16.0,307.5,307.9,307.5
26,504.0,5601.0,-20.3,-45.1,9.0,0.14,340.0,17.0,307.5,308.0,307.5
27,500.0,5660.0,-20.9,-44.9,10.0,0.14,335.0,17.0,307.5,308.0,307.5
28,448.0,6457.0,-27.9,-46.5,15.0,0.13,330.0,24.0,308.6,309.1,308.6
29,442.0,6555.0,-28.7,-46.7,16.0,0.13,331.0,23.0,308.7,309.2,308.7
30,426.0,6817.0,-30.7,-55.7,7.0,0.05,333.0,20.0,309.4,309.6,309.4
31,407.0,7138.0,-33.3,-55.4,9.0,0.05,335.0,16.0,310.1,310.3,310.1
32,400.0,7260.0,-34.3,-55.3,10.0,0.05,325.0,17.0,310.3,310.5,310.3
33,347.0,8239.0,-42.9,-60.9,12.0,0.03,308.0,32.0,311.6,311.7,311.6
34,301.0,9188.0,-48.9,-69.9,7.0,0.01,290.0,47.0,316.0,316.1,316.0
35,300.0,9210.0,-48.9,-70.9,6.0,0.01,290.0,47.0,316.3,316.4,316.3
36,297.0,9275.0,-49.3,-71.0,6.0,0.01,290.0,47.0,316.7,316.7,316.7
37,277.0,9727.0,-51.9,-72.0,7.0,0.01,260.0,55.0,319.2,319.3,319.2
38,255.0,10263.0,-55.1,-73.1,9.0,0.01,275.0,54.0,322.2,322.2,322.2
39,253.0,10314.0,-54.9,-73.3,8.0,0.01,275.0,55.0,323.1,323.2,323.2
40,250.0,10390.0,-54.7,-73.7,8.0,0.01,280.0,58.0,324.6,324.6,324.6
41,242.0,10598.0,-53.3,-77.3,4.0,0.0,277.0,66.0,329.8,329.8,329.8
42,216.0,11322.0,-55.6,-77.3,5.0,0.0,265.0,92.0,337.0,337.1,337.0
43,209.0,11531.0,-56.3,-77.3,5.0,0.0,261.0,94.0,339.2,339.2,339.2
44,200.0,11810.0,-56.1,-77.1,6.0,0.01,255.0,97.0,343.8,343.8,343.8
45,188.0,12206.0,-54.6,-80.1,3.0,0.0,260.0,104.0,352.3,352.3,352.3
46,184.0,12344.0,-54.1,-81.1,2.0,0.0,260.0,101.0,355.3,355.3,355.3
47,169.0,12883.0,-56.5,-83.1,2.0,0.0,260.0,87.0,360.0,360.0,360.0
48,150.0,13640.0,-59.9,-85.9,2.0,0.0,255.0,108.0,366.7,366.7,366.7
49,149.0,13681.0,-60.0,-86.0,2.0,0.0,260.0,108.0,367.2,367.2,367.2
50,131.0,14474.0,-62.6,-86.8,3.0,0.0,270.0,88.0,376.3,376.4,376.3
51,121.0,14963.0,-64.2,-87.4,3.0,0.0,255.0,79.0,382.1,382.1,382.1
52,119.0,15066.0,-64.5,-87.5,3.0,0.0,250.0,81.0,383.3,383.3,383.3
53,114.0,15331.0,-63.0,-87.6,2.0,0.0,260.0,94.0,390.9,390.9,390.9
54,104.0,15896.0,-59.7,-87.7,1.0,0.0,274.0,67.0,407.5,407.5,407.5
55,100.0,16140.0,-61.3,-87.3,2.0,0.0,280.0,56.0,409.0,409.0,409.0
56,89.0,16856.0,-64.6,-88.1,3.0,0.0,260.0,60.0,416.2,416.3,416.2
57,83.3,17262.0,-66.5,-88.5,3.0,0.0,265.0,56.0,420.4,420.4,420.4
58,74.0,17989.0,-63.2,-88.6,2.0,0.0,265.0,53.0,441.7,441.7,441.7
59,70.0,18330.0,-61.7,-88.7,2.0,0.0,275.0,36.0,452.0,452.1,452.0
60,69.9,18339.0,-61.7,-88.7,2.0,0.0,275.0,36.0,452.2,452.2,452.2
61,66.0,18692.0,-62.8,-89.0,2.0,0.0,285.0,31.0,457.2,457.2,457.2
62,63.0,18979.0,-63.8,-89.2,2.0,0.0,265.0,24.0,461.3,461.3,461.3
63,62.0,19077.0,-64.1,-89.2,2.0,0.0,250.0,26.0,462.7,462.8,462.7
64,61.3,19147.0,-64.3,-89.3,2.0,0.0,252.0,27.0,463.7,463.8,463.7
65,60.0,19279.0,-64.1,-89.3,2.0,0.0,255.0,28.0,467.1,467.1,467.1
66,58.0,19487.0,-63.7,-89.2,2.0,0.0,230.0,33.0,472.5,472.5,472.5
67,55.0,19814.0,-63.1,-89.2,2.0,0.0,250.0,44.0,481.0,481.0,481.0
68,54.0,19927.0,-62.9,-89.2,2.0,0.0,270.0,39.0,484.0,484.0,484.0
69,51.0,20278.0,-62.3,-89.1,2.0,0.0,280.0,29.0,493.4,493.4,493.4
70,50.0,20400.0,-62.1,-89.1,2.0,0.0,265.0,22.0,496.7,496.7,496.7
71,46.0,20918.0,-60.7,-88.8,1.0,0.0,295.0,19.0,512.1,512.1,512.1
72,45.0,21055.0,-60.3,-88.7,1.0,0.0,270.0,18.0,516.2,516.3,516.2
73,44.0,21194.0,-59.9,-88.6,1.0,0.0,280.0,16.0,520.5,520.5,520.5
74,42.9,21352.0,-59.5,-88.5,1.0,0.0,272.0,14.0,525.3,525.4,525.3
75,42.0,21484.0,-59.7,-88.5,1.0,0.0,265.0,12.0,528.1,528.1,528.1
