,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
32,400.0,7330.0,-32.1,-52.1,12.0,0.08,285.0,20.0,313.2,313.5,313.2
33,358.0,8101.0,-38.9,-56.9,13.0,0.05,285.0,21.0,314.1,314.4,314.2
34,333.0,8593.0,-42.9,-51.9,37.0,0.1,285.0,22.0,315.2,315.6,315.3
35,331.0,8634.0,-43.5,-53.5,32.0,0.08,285.0,22.0,315.0,315.3,315.0
36,318.0,8903.0,-44.5,-63.5,10.0,0.02,285.0,23.0,317.2,317.3,317.2
37,313.0,9008.0,-45.3,-64.5,10.0,0.02,285.0,23.0,317.6,317.7,317.6
38,300.0,9290.0,-47.3,-67.3,8.0,0.01,290.0,26.0,318.6,318.6,318.6
39,291.0,9491.0,-48.5,-61.5,21.0,0.03,296.0,28.0,319.6,319.8,319.7
40,279.0,9766.0,-50.2,-63.7,19.0,0.03,305.0,31.0,321.1,321.2,321.1
41,250.0,10480.0,-54.5,-69.5,14.0,0.01,295.0,39.0,324.9,325.0,324.9
42,216.0,11402.0,-59.9,-74.9,12.0,0.01,290.0,43.0,330.4,330.4,330.4
43,209.0,11606.0,-60.2,-75.7,12.0,0.01,285.0,43.0,333.0,333.0,333.0
44,200.0,11880.0,-60.7,-76.7,10.0,0.01,285.0,51.0,336.5,336.5,336.5
45,188.0,12267.0,-60.0,-79.2,6.0,0.0,295.0,62.0,343.6,343.6,343.6
46,178.0,12609.0,-59.4,-81.5,4.0,0.0,290.0,49.0,350.1,350.1,350.1
47,168.0,12971.0,-58.7,-83.8,3.0,0.0,290.0,61.0,357.0,357.0,357.0
48,162.0,13198.0,-58.3,-85.3,2.0,0.0,290.0,60.0,361.4,361.4,361.4
49,150.0,13680.0,-60.3,-86.3,2.0,0.0,290.0,58.0,366.0,366.0,366.0
50,138.0,14192.0,-61.5,-86.6,2.0,0.0,295.0,58.0,372.8,372.8,372.8
51,127.0,14702.0,-62.6,-87.0,2.0,0.0,290.0,50.0,379.7,379.7,379.7
52,111.0,15529.0,-64.5,-87.5,3.0,0.0,275.0,58.0,391.1,391.1,391.1
53,100.0,16170.0,-65.9,-87.9,3.0,0.0,285.0,59.0,400.1,400.1,400.1
54,91.4,16713.0,-67.3,-88.3,4.0,0.0,283.0,54.0,407.8,407.8,407.8
55,78.0,17674.0,-65.6,-89.0,3.0,0.0,280.0,44.0,430.1,430.1,430.1
56,72.0,18159.0,-64.8,-89.4,2.0,0.0,300.0,32.0,441.9,441.9,441.9
57,70.0,18330.0,-64.5,-89.5,2.0,0.0,285.0,28.0,446.1,446.1,446.1
58,68.4,18472.0,-63.7,-88.7,2.0,0.0,265.0,27.0,450.7,450.8,450.7
59,68.0,18507.0,-63.9,-88.8,2.0,0.0,260.0,27.0,451.1,451.1,451.1
60,67.0,18598.0,-64.3,-88.9,2.0,0.0,250.0,27.0,452.2,452.2,452.2
61,61.0,19169.0,-66.9,-89.9,3.0,0.0,275.0,39.0,458.6,458.6,458.6
62,57.0,19584.0,-64.5,-89.7,2.0,0.0,290.0,30.0,473.1,473.1,473.1
63,56.0,19693.0,-63.8,-89.7,2.0,0.0,285.0,21.0,477.0,477.0,477.0
64,54.0,19915.0,-62.5,-89.6,2.0,0.0,250.0,14.0,485.0,485.0,485.0
65,53.0,20030.0,-61.8,-89.5,1.0,0.0,245.0,15.0,489.1,489.1,489.1
66,52.5,20088.0,-61.5,-89.5,1.0,0.0,249.0,15.0,491.2,491.2,491.2
67,50.0,20390.0,-61.9,-88.9,2.0,0.0,270.0,17.0,497.2,497.2,497.2
68,47.0,20771.0,-62.5,-89.0,2.0,0.0,250.0,23.0,504.6,504.7,504.6
69,45.0,21039.0,-62.9,-89.1,2.0,0.0,245.0,26.0,509.9,510.0,509.9
70,44.1,21164.0,-63.1,-89.1,2.0,0.0,254.0,28.0,512.4,512.5,512.4
71,42.0,21469.0,-61.3,-88.5,2.0,0.0,275.0,32.0,524.1,524.1,524.1
72,39.0,21933.0,-58.6,-87.6,1.0,0.0,265.0,22.0,542.2,542.2,542.2
73,37.0,22262.0,-56.6,-87.0,1.0,0.01,240.0,18.0,555.4,555.5,555.4
74,36.1,22416.0,-55.7,-86.7,1.0,0.01,239.0,17.0,561.7,561.8,561.7
75,34.0,22796.0,-57.5,-87.5,1.0,0.01,235.0,16.0,566.7,566.7,566.7
76,33.0,22985.0,-56.9,-87.2,1.0,0.01,265.0,15.0,573.0,573.1,573.0
77,32.0,23180.0,-56.3,-86.8,1.0,0.01,245.0,15.0,579.7,579.7,579.7
78,31.0,23382.0,-55.7,-86.5,1.0,0.01,255.0,20.0,586.6,586.7,586.6
79,30.0,23590.0,-55.1,-86.1,1.0,0.01,250.0,22.0,593.8,593.9,593.8
80,27.0,24266.0,-53.0,-85.5,1.0,0.01,230.0,30.0,617.8,617.9,617.8
81,26.0,24507.0,-52.3,-85.3,1.0,0.01,245.0,28.0,626.6,626.7,626.6
82,24.0,25022.0,-53.6,-85.8,1.0,0.01,235.0,45.0,637.2,637.3,637.2
83,23.6,25130.0,-53.9,-85.9,1.0,0.01,240.0,42.0,639.5,639.6,639.5
84,22.0,25584.0,-52.2,-85.0,1.0,0.01,260.0,31.0,657.5,657.6,657.5
85,20.0,26200.0,-49.9,-83.9,1.0,0.02,255.0,44.0,682.7,682.9,682.7
86,18.2,26816.0,-50.3,-84.3,1.0,0.02,264.0,47.0,700.1,700.2,700.1
87,18.0,26889.0,-49.8,-84.1,1.0,0.02,265.0,47.0,703.9,704.1,703.9
88,17.0,27269.0,-47.2,-83.1,1.0,0.02,275.0,42.0,723.8,724.0,723.8
89,15.2,28012.0,-42.1,-81.1,1.0,0.04,275.0,45.0,764.1,764.6,764.2
90,15.0,28102.0,-42.3,-80.9,1.0,0.04,275.0,45.0,766.5,767.0,766.5
91,14.7,28238.0,-42.5,-80.5,1.0,0.04,770.1,770.6,770.2,,
