,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
23,449.0,6497.0,-26.1,-39.1,28.0,0.29,195.0,28.0,310.6,311.6,310.6
24,400.0,7320.0,-31.5,-53.5,10.0,0.07,200.0,31.0,314.0,314.2,314.0
25,394.0,7427.0,-32.2,-56.5,7.0,0.05,200.0,32.0,314.4,314.5,314.4
26,392.0,7463.0,-32.5,-57.5,6.0,0.04,202.0,32.0,314.5,314.6,314.5
27,358.0,8086.0,-36.9,-60.2,7.0,0.03,235.0,32.0,316.8,317.0,316.8
28,335.0,8542.0,-40.1,-62.2,8.0,0.03,235.0,24.0,318.5,318.6,318.5
29,306.0,9164.0,-44.5,-64.9,8.0,0.02,230.0,33.0,320.6,320.7,320.7
30,300.0,9300.0,-45.5,-65.5,9.0,0.02,235.0,36.0,321.1,321.2,321.1
31,276.0,9850.0,-49.7,-66.7,12.0,0.02,244.0,39.0,322.8,322.9,322.8
32,253.0,10413.0,-53.1,-67.1,17.0,0.02,254.0,43.0,325.9,326.0,325.9
33,250.0,10490.0,-53.5,-67.5,17.0,0.02,255.0,43.0,326.4,326.5,326.4
34,244.0,10646.0,-54.3,-69.9,13.0,0.01,265.0,45.0,327.5,327.6,327.5
35,239.0,10778.0,-54.9,-71.9,10.0,0.01,264.0,44.0,328.5,328.6,328.5
36,219.0,11334.0,-56.5,-74.4,9.0,0.01,260.0,39.0,334.3,334.3,334.3
37,217.0,11393.0,-56.7,-74.7,9.0,0.01,260.0,40.0,334.9,334.9,334.9
38,203.0,11816.0,-56.4,-80.1,4.0,0.0,255.0,51.0,341.9,341.9,341.9
39,200.0,11910.0,-56.3,-81.3,3.0,0.0,255.0,59.0,343.4,343.5,343.4
40,189.0,12272.0,-53.5,-84.5,1.0,0.0,251.0,83.0,353.6,353.6,353.6
41,187.0,12341.0,-53.3,-83.8,1.0,0.0,250.0,88.0,354.9,355.0,354.9
42,185.0,12410.0,-53.1,-83.1,1.0,0.0,251.0,89.0,356.4,356.4,356.4
43,173.0,12839.0,-54.5,-84.2,1.0,0.0,255.0,97.0,360.9,360.9,360.9
44,155.0,13541.0,-56.8,-86.0,1.0,0.0,255.0,101.0,368.5,368.5,368.5
45,150.0,13750.0,-57.5,-86.5,1.0,0.0,255.0,100.0,370.8,370.8,370.8
46,122.0,15029.0,-62.0,-87.9,2.0,0.0,260.0,87.0,385.2,385.2,385.2
47,111.0,15614.0,-64.0,-88.6,2.0,0.0,245.0,86.0,391.9,391.9,391.9
48,100.0,16260.0,-66.3,-89.3,3.0,0.0,255.0,80.0,399.4,399.4,399.4
49,93.3,16679.0,-68.5,-90.5,3.0,0.0,255.0,59.0,403.0,403.0,403.0
50,87.0,17097.0,-68.7,-90.5,3.0,0.0,250.0,51.0,410.8,410.8,410.8
51,82.0,17452.0,-68.9,-90.4,3.0,0.0,265.0,43.0,417.4,417.4,417.4
52,76.0,17907.0,-69.1,-90.4,3.0,0.0,260.0,41.0,426.1,426.2,426.1
53,73.0,18149.0,-69.2,-90.3,3.0,0.0,275.0,38.0,430.9,430.9,430.9
54,70.0,18400.0,-69.3,-90.3,3.0,0.0,265.0,37.0,435.8,435.8,435.8
55,69.4,18451.0,-69.7,-90.7,3.0,0.0,264.0,37.0,436.0,436.0,436.0
56,68.0,18574.0,-68.1,-90.4,3.0,0.0,260.0,37.0,442.0,442.0,442.0
57,66.3,18726.0,-66.1,-90.1,2.0,0.0,266.0,32.0,449.6,449.6,449.6
58,64.0,18940.0,-66.3,-90.3,2.0,0.0,275.0,25.0,453.6,453.6,453.6
59,62.0,19132.0,-66.6,-90.6,2.0,0.0,260.0,18.0,457.2,457.2,457.2
60,61.0,19230.0,-66.7,-90.7,2.0,0.0,250.0,21.0,459.1,459.1,459.1
61,58.0,19535.0,-67.0,-91.0,2.0,0.0,255.0,28.0,464.9,464.9,464.9
62,57.6,19577.0,-67.1,-91.1,2.0,0.0,257.0,26.0,465.7,465.8,465.7
63,56.0,19748.0,-64.3,-91.2,1.0,0.0,265.0,18.0,475.8,475.8,475.8
64,55.4,19814.0,-63.3,-91.3,1.0,0.0,258.0,16.0,479.6,479.6,479.6
65,54.0,19970.0,-64.1,-91.2,1.0,0.0,240.0,10.0,481.3,481.3,481.3
66,53.0,20085.0,-64.7,-91.1,2.0,0.0,210.0,14.0,482.5,482.5,482.5
67,51.0,20320.0,-65.9,-90.9,2.0,0.0,223.0,26.0,485.0,485.0,485.0
68,50.0,20440.0,-64.9,-90.9,2.0,0.0,230.0,32.0,490.1,490.1,490.1
69,49.0,20566.0,-64.4,-90.7,2.0,0.0,240.0,34.0,494.1,494.1,494.1
70,48.0,20695.0,-64.0,-90.5,2.0,0.0,255.0,29.0,498.1,498.1,498.1
71,46.0,20962.0,-63.0,-90.0,2.0,0.0,235.0,27.0,506.5,506.6,506.5
72,44.0,21240.0,-62.0,-89.6,1.0,0.0,245.0,25.0,515.5,515.5,515.5
73,40.0,21836.0,-59.8,-88.6,1.0,0.0,300.0,26.0,535.2,535.2,535.2
74,38.0,22157.0,-58.6,-88.0,1.0,0.0,300.0,17.0,546.1,546.1,546.1
75,37.0,22324.0,-58.0,-87.8,1.0,0.0,340.0,12.0,551.8,551.9,551.8
76,35.0,22671.0,-56.8,-87.2,1.0,0.01,320.0,2.0,564.0,564.0,564.0
77,32.0,23232.0,-54.7,-86.3,1.0,0.01,335.0,10.0,584.0,584.1,584.1
78,30.9,23451.0,-53.9,-85.9,1.0,0.01,43.0,8.0,592.1,592.1,592.1
79,30.0,23640.0,-55.3,-86.3,1.0,0.01,100.0,7.0,593.3,593.4,593.3
80,29.0,23855.0,-55.6,-86.6,1.0,0.01,90.0,10.0,598.3,598.4,598.3
81,26.0,24550.0,-56.4,-87.4,1.0,0.01,230.0,10.0,614.9,614.9,614.9
82,25.1,24774.0,-56.7,-87.7,1.0,0.01,248.0,10.0,620.3,620.4,620.3
83,25.0,24799.0,-56.6,-87.7,1.0,0.01,250.0,10.0,621.3,621.4,621.3
84,23.0,25330.0,-54.5,-87.3,1.0,0.01,190.0,9.0,642.4,642.5,642.4
85,22.8,25386.0,-54.3,-87.3,1.0,0.01,644.6,644.7,644.6,,
