,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
38,200.0,11820.0,-56.1,-80.1,3.0,0.0,285.0,60.0,343.8,343.8,343.8
39,189.0,12176.0,-56.7,-82.9,2.0,0.0,270.0,61.0,348.4,348.4,348.4
40,150.0,13630.0,-59.3,-94.3,0.0,0.0,265.0,79.0,367.7,367.7,367.7
41,145.0,13843.0,-59.1,-94.1,0.0,0.0,269.0,80.0,371.6,371.6,371.6
42,143.0,13929.0,-59.5,-94.3,0.0,0.0,270.0,80.0,372.4,372.4,372.4
43,115.0,15279.0,-65.7,-96.7,1.0,0.0,275.0,75.0,384.8,384.9,384.8
44,111.0,15494.0,-65.8,-96.5,1.0,0.0,275.0,68.0,388.6,388.6,388.6
45,100.0,16130.0,-66.1,-96.1,1.0,0.0,275.0,81.0,399.8,399.8,399.8
46,99.1,16185.0,-66.4,-96.4,1.0,0.0,275.0,82.0,400.2,400.2,400.2
47,99.0,16191.0,-66.4,-96.4,1.0,0.0,275.0,82.0,400.3,400.3,400.3
48,97.6,16277.0,-66.9,-96.9,1.0,0.0,276.0,79.0,401.0,401.0,401.0
49,88.0,16904.0,-66.2,-97.1,1.0,0.0,285.0,58.0,414.5,414.5,414.5
50,83.0,17258.0,-65.7,-97.2,1.0,0.0,270.0,48.0,422.4,422.4,422.4
51,74.0,17953.0,-64.9,-97.4,0.0,0.0,260.0,47.0,438.2,438.2,438.2
52,70.0,18290.0,-64.5,-97.5,0.0,0.0,270.0,45.0,446.1,446.1,446.1
53,66.0,18649.0,-64.2,-97.2,0.0,0.0,280.0,34.0,454.2,454.2,454.2
54,61.6,19071.0,-63.9,-96.9,0.0,0.0,275.0,29.0,464.0,464.0,464.0
55,57.0,19543.0,-64.8,-97.8,0.0,0.0,270.0,23.0,472.4,472.4,472.4
56,55.0,19760.0,-65.2,-98.2,0.0,0.0,250.0,29.0,476.4,476.4,476.4
57,52.0,20102.0,-65.8,-98.8,0.0,0.0,255.0,39.0,482.6,482.6,482.6
58,51.4,20172.0,-65.9,-98.9,0.0,0.0,259.0,40.0,483.9,483.9,483.9
59,50.0,20340.0,-64.5,-97.5,0.0,0.0,270.0,41.0,491.1,491.1,491.1
60,47.0,20721.0,-60.9,-95.5,0.0,0.0,290.0,29.0,508.6,508.6,508.6
61,46.4,20800.0,-60.1,-95.1,0.0,0.0,290.0,23.0,512.2,512.2,512.2
62,46.0,20855.0,-60.0,-95.0,0.0,0.0,290.0,19.0,513.8,513.8,513.8
63,45.0,20993.0,-59.7,-94.8,0.0,0.0,265.0,15.0,517.7,517.7,517.7
64,41.0,21578.0,-58.5,-93.9,0.0,0.0,270.0,25.0,534.6,534.6,534.6
65,38.0,22056.0,-57.6,-93.1,0.0,0.0,260.0,32.0,548.8,548.8,548.8
66,36.0,22396.0,-56.9,-92.6,0.0,0.0,275.0,26.0,559.1,559.1,559.1
67,34.0,22756.0,-56.2,-92.0,0.0,0.0,265.0,23.0,570.2,570.2,570.2
68,33.0,22943.0,-55.8,-91.8,0.0,0.0,240.0,23.0,576.1,576.1,576.1
69,32.8,22982.0,-55.7,-91.7,0.0,0.0,240.0,23.0,577.3,577.3,577.3
70,31.0,23341.0,-54.9,-90.9,0.0,0.0,240.0,20.0,588.7,588.8,588.7
71,30.0,23550.0,-54.5,-90.5,0.0,0.0,250.0,21.0,595.5,595.5,595.5
72,29.0,23767.0,-54.7,-90.7,0.0,0.0,600.7,600.8,600.7,,
