,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1014.0,35.0,19.2,10.2,56.0,7.76,265.0,6.0,291.2,313.5,292.6
1,1000.0,150.0,16.6,9.6,63.0,7.55,260.0,8.0,289.8,311.4,291.1
2,998.0,167.0,16.0,10.0,68.0,7.78,262.0,8.0,289.3,311.5,290.7
3,930.0,761.0,10.2,8.3,88.0,7.45,345.0,1.0,289.3,310.6,290.6
4,925.0,806.0,9.8,8.2,90.0,7.43,25.0,2.0,289.3,310.5,290.6
5,923.0,824.0,9.6,8.2,91.0,7.44,23.0,2.0,289.3,310.6,290.6
6,907.0,969.0,9.0,3.0,66.0,5.26,3.0,3.0,290.1,305.4,291.1
7,905.0,987.0,9.2,1.2,57.0,4.63,0.0,3.0,290.5,304.1,291.3
8,883.0,1191.0,7.6,-1.4,53.0,3.93,333.0,4.0,290.9,302.6,291.6
9,850.0,1503.0,4.8,-4.2,52.0,3.31,290.0,5.0,291.2,301.1,291.7
10,842.0,1580.0,4.8,-7.2,41.0,2.66,286.0,6.0,291.9,300.0,292.4
11,822.0,1774.0,3.3,-5.9,51.0,3.01,275.0,10.0,292.4,301.5,292.9
12,772.0,2281.0,-0.5,-2.5,86.0,4.14,263.0,10.0,293.6,305.9,294.3
13,758.0,2427.0,-1.3,-2.9,89.0,4.09,260.0,10.0,294.2,306.5,295.0
14,748.0,2533.0,-1.3,-4.8,77.0,3.6,272.0,10.0,295.4,306.3,296.0
15,745.0,2565.0,-1.3,-9.3,55.0,2.55,275.0,10.0,295.7,303.6,296.2
16,742.0,2598.0,-1.5,-6.3,70.0,3.23,279.0,10.0,295.8,305.7,296.4
17,741.0,2608.0,-1.5,-7.8,62.0,2.88,280.0,10.0,296.0,304.8,296.5
18,733.0,2695.0,-1.1,-20.1,22.0,1.06,286.0,9.0,297.3,300.8,297.5
19,700.0,3060.0,-4.1,-33.1,8.0,0.34,310.0,3.0,297.9,299.1,298.0
20,699.0,3071.0,-4.1,-33.1,8.0,0.34,309.0,3.0,298.0,299.2,298.1
21,661.0,3506.0,-6.7,-36.3,7.0,0.26,270.0,5.0,299.9,300.9,300.0
22,627.0,3916.0,-9.1,-39.4,7.0,0.2,295.0,11.0,301.7,302.5,301.8
23,601.0,4246.0,-11.1,-41.8,6.0,0.16,270.0,16.0,303.1,303.8,303.2
24,590.0,4389.0,-11.9,-42.9,6.0,0.15,284.0,21.0,303.8,304.3,303.8
25,582.0,4494.0,-11.2,-45.1,4.0,0.12,295.0,24.0,305.8,306.3,305.8
26,571.0,4641.0,-10.1,-48.1,3.0,0.09,298.0,27.0,308.7,309.1,308.7
27,561.0,4775.0,-11.1,-48.7,3.0,0.08,300.0,30.0,309.1,309.4,309.1
28,500.0,5650.0,-17.7,-52.7,3.0,0.06,295.0,33.0,311.4,311.6,311.4
29,442.0,6551.0,-24.6,-52.9,5.0,0.06,270.0,43.0,313.9,314.2,313.9
30,400.0,7280.0,-30.1,-53.1,9.0,0.07,275.0,46.0,315.8,316.1,315.8
31,349.0,8235.0,-38.1,-53.1,19.0,0.08,270.0,50.0,317.5,317.9,317.5
32,326.0,8698.0,-41.4,-58.8,13.0,0.04,270.0,49.0,319.2,319.4,319.3
33,312.0,8997.0,-43.5,-62.5,10.0,0.03,270.0,55.0,320.3,320.4,320.3
34,300.0,9260.0,-44.7,-63.7,10.0,0.02,270.0,61.0,322.2,322.4,322.2
35,267.0,10029.0,-48.1,-69.1,7.0,0.01,270.0,72.0,328.2,328.3,328.2
36,260.0,10203.0,-47.3,-72.3,4.0,0.01,266.0,76.0,331.9,331.9,331.9
37,250.0,10460.0,-47.9,-72.9,4.0,0.01,260.0,83.0,334.7,334.8,334.7
38,205.0,11767.0,-49.5,-79.8,2.0,0.0,270.0,104.0,351.7,351.8,351.7
39,200.0,11930.0,-49.7,-80.7,1.0,0.0,270.0,102.0,353.9,353.9,353.9
40,175.0,12800.0,-51.9,-83.9,1.0,0.0,268.0,98.0,364.1,364.1,364.1
41,150.0,13790.0,-55.9,-85.9,1.0,0.0,265.0,93.0,373.6,373.6,373.6
42,124.0,14979.0,-63.1,-88.1,2.0,0.0,265.0,85.0,381.4,381.4,381.4
43,100.0,16290.0,-66.1,-90.1,2.0,0.0,265.0,77.0,399.8,399.8,399.8
44,90.0,16918.0,-68.4,-90.5,3.0,0.0,265.0,47.0,407.5,407.5,407.5
45,84.0,17329.0,-69.8,-90.7,3.0,0.0,275.0,59.0,412.6,412.6,412.6
46,79.0,17694.0,-71.2,-90.9,4.0,0.0,265.0,41.0,417.2,417.2,417.2
47,77.0,17847.0,-71.7,-91.0,4.0,0.0,260.0,41.0,419.1,419.1,419.1
48,75.6,17956.0,-72.1,-91.1,4.0,0.0,265.0,42.0,420.5,420.5,420.5
49,72.0,18244.0,-71.1,-90.7,4.0,0.0,270.0,47.0,428.5,428.5,428.5
50,71.0,18326.0,-70.8,-90.6,4.0,0.0,275.0,44.0,430.9,430.9,430.9
51,70.0,18410.0,-70.5,-90.5,4.0,0.0,275.0,42.0,433.2,433.2,433.2
52,65.0,18861.0,-68.6,-90.5,3.0,0.0,280.0,30.0,446.7,446.8,446.7
53,62.0,19148.0,-67.3,-90.4,3.0,0.0,265.0,26.0,455.6,455.6,455.6
54,60.0,19348.0,-66.5,-90.4,2.0,0.0,275.0,23.0,461.8,461.8,461.8
55,59.0,19450.0,-66.0,-90.4,2.0,0.0,265.0,19.0,465.0,465.0,465.0
56,54.0,19989.0,-63.7,-90.3,2.0,0.0,230.0,35.0,482.2,482.2,482.2
57,52.0,20219.0,-62.7,-90.3,1.0,0.0,275.0,25.0,489.8,489.8,489.8
58,51.2,20313.0,-62.3,-90.3,1.0,0.0,275.0,23.0,492.9,492.9,492.9
59,50.0,20460.0,-62.9,-89.9,2.0,0.0,275.0,19.0,494.8,494.9,494.8
60,48.0,20709.0,-64.8,-90.5,2.0,0.0,290.0,15.0,496.2,496.2,496.2
61,47.0,20837.0,-65.7,-90.8,2.0,0.0,275.0,11.0,496.9,496.9,496.9
62,46.8,20863.0,-65.9,-90.9,2.0,0.0,270.0,12.0,497.1,497.1,497.1
63,46.0,20968.0,-63.9,-90.9,1.0,0.0,250.0,17.0,504.3,504.4,504.3
64,45.6,21022.0,-62.9,-90.9,1.0,0.0,251.0,19.0,508.0,508.1,508.0
65,44.0,21245.0,-62.0,-90.4,1.0,0.0,255.0,29.0,515.5,515.6,515.5
