,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1006.0,35.0,22.4,0.4,23.0,3.93,250.0,9.0,295.1,306.9,295.8
1,1000.0,86.0,20.6,-0.4,24.0,3.73,255.0,9.0,293.8,305.0,294.4
2,994.0,138.0,19.7,-0.4,26.0,3.75,255.0,12.0,293.3,304.6,294.0
3,987.0,198.0,18.6,-0.4,28.0,3.78,252.0,11.0,292.8,304.2,293.5
4,971.0,337.0,17.4,-1.6,27.0,3.52,245.0,10.0,293.0,303.6,293.6
5,954.0,487.0,16.1,-2.9,27.0,3.26,220.0,10.0,293.2,303.1,293.8
6,934.0,667.0,14.6,-4.4,27.0,2.97,223.0,12.0,293.4,302.4,293.9
7,925.0,749.0,14.6,-5.4,25.0,2.78,225.0,13.0,294.2,302.8,294.7
8,885.0,1118.0,11.5,-8.0,25.0,2.37,240.0,15.0,294.7,302.1,295.1
9,850.0,1455.0,8.6,-10.4,25.0,2.05,220.0,16.0,295.1,301.6,295.5
10,848.0,1474.0,8.4,-11.6,23.0,1.86,219.0,16.0,295.1,301.0,295.5
11,799.0,1960.0,5.2,-12.3,27.0,1.87,190.0,15.0,296.7,302.7,297.1
12,770.0,2262.0,3.1,-12.8,30.0,1.87,195.0,16.0,297.7,303.7,298.1
13,754.0,2433.0,2.0,-13.0,32.0,1.87,220.0,17.0,298.3,304.2,298.6
14,700.0,3026.0,-3.7,-12.7,50.0,2.07,225.0,23.0,298.4,304.9,298.7
15,682.0,3230.0,-5.6,-12.5,58.0,2.16,230.0,28.0,298.5,305.3,298.9
16,660.0,3487.0,-7.9,-12.2,71.0,2.28,219.0,28.0,298.7,305.9,299.1
17,640.0,3726.0,-8.3,-26.3,22.0,0.7,210.0,27.0,300.9,303.3,301.0
18,631.0,3835.0,-8.8,-32.3,13.0,0.41,205.0,27.0,301.5,302.9,301.6
19,617.0,4009.0,-9.7,-41.7,5.0,0.16,217.0,26.0,302.4,303.0,302.4
20,602.0,4197.0,-11.4,-36.0,11.0,0.29,230.0,25.0,302.6,303.6,302.6
21,579.0,4495.0,-14.1,-27.1,32.0,0.72,233.0,28.0,302.8,305.3,303.0
22,566.0,4667.0,-14.7,-45.7,5.0,0.11,235.0,30.0,304.1,304.5,304.1
23,534.0,5100.0,-18.6,-46.3,7.0,0.11,240.0,34.0,304.6,305.0,304.6
24,500.0,5590.0,-22.9,-46.9,9.0,0.11,240.0,31.0,305.1,305.5,305.1
25,449.0,6366.0,-29.7,-49.7,13.0,0.09,227.0,40.0,306.0,306.4,306.1
26,440.0,6509.0,-30.7,-50.2,13.0,0.09,225.0,42.0,306.6,306.9,306.6
27,430.0,6671.0,-31.8,-50.8,13.0,0.08,230.0,43.0,307.1,307.5,307.2
28,412.0,6973.0,-33.9,-51.9,15.0,0.08,244.0,55.0,308.2,308.5,308.2
29,404.0,7110.0,-33.5,-56.1,8.0,0.05,250.0,61.0,310.5,310.7,310.5
30,400.0,7180.0,-33.3,-58.3,6.0,0.04,250.0,65.0,311.6,311.8,311.6
31,376.0,7616.0,-32.5,-62.5,3.0,0.02,250.0,94.0,318.2,318.3,318.2
32,372.0,7689.0,-33.0,-62.7,3.0,0.02,250.0,99.0,318.5,318.6,318.5
33,300.0,9170.0,-44.1,-67.1,6.0,0.02,260.0,91.0,323.1,323.2,323.1
34,292.0,9351.0,-45.4,-67.7,6.0,0.01,260.0,89.0,323.7,323.8,323.8
35,289.0,9421.0,-45.9,-67.9,7.0,0.01,258.0,87.0,324.0,324.1,324.0
36,274.0,9774.0,-47.6,-69.1,7.0,0.01,245.0,77.0,326.5,326.6,326.5
37,258.0,10173.0,-49.5,-70.5,7.0,0.01,248.0,88.0,329.4,329.4,329.4
38,250.0,10380.0,-48.9,-73.9,4.0,0.01,250.0,94.0,333.2,333.3,333.2
39,234.0,10810.0,-50.9,-75.9,4.0,0.01,255.0,82.0,336.6,336.6,336.6
40,213.0,11421.0,-49.5,-81.5,1.0,0.0,262.0,80.0,347.9,347.9,347.9
41,206.0,11638.0,-50.2,-82.2,1.0,0.0,265.0,79.0,350.1,350.1,350.1
42,200.0,11830.0,-50.9,-82.9,1.0,0.0,260.0,81.0,352.0,352.0,352.0
43,162.0,13185.0,-55.4,-86.7,1.0,0.0,265.0,94.0,366.2,366.2,366.2
44,150.0,13680.0,-57.1,-88.1,1.0,0.0,270.0,84.0,371.5,371.5,371.5
45,144.0,13934.0,-58.0,-88.3,1.0,0.0,265.0,75.0,374.2,374.2,374.2
46,129.0,14620.0,-60.6,-88.7,1.0,0.0,265.0,95.0,381.6,381.6,381.6
47,111.0,15557.0,-64.1,-89.3,2.0,0.0,265.0,78.0,391.8,391.8,391.8
48,110.0,15613.0,-64.3,-89.3,2.0,0.0,265.0,80.0,392.4,392.4,392.4
49,100.0,16200.0,-62.3,-90.3,1.0,0.0,280.0,67.0,407.1,407.1,407.1
50,96.7,16408.0,-59.9,-90.9,1.0,0.0,284.0,58.0,415.7,415.7,415.7
