,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1009.0,35.0,19.0,11.0,60.0,8.23,280.0,6.0,291.4,315.1,292.9
1,1006.0,59.0,16.8,10.8,68.0,8.14,285.0,7.0,289.4,312.7,290.9
2,1000.0,107.0,16.2,10.2,68.0,7.87,295.0,8.0,289.4,311.8,290.7
3,982.0,261.0,14.6,10.4,76.0,8.12,281.0,8.0,289.2,312.4,290.7
4,925.0,764.0,11.6,-1.4,40.0,3.75,235.0,7.0,291.2,302.3,291.8
5,900.0,992.0,10.4,-1.6,43.0,3.8,246.0,7.0,292.2,303.6,292.9
6,850.0,1464.0,5.8,-2.2,56.0,3.85,270.0,8.0,292.2,303.7,292.9
7,821.0,1744.0,3.2,-2.7,65.0,3.82,270.0,4.0,292.4,303.8,293.1
8,753.0,2440.0,-3.1,-4.1,93.0,3.77,242.0,11.0,292.9,304.1,293.5
9,750.0,2472.0,-3.3,-5.3,86.0,3.45,240.0,12.0,293.0,303.4,293.6
10,739.0,2589.0,-3.1,-18.1,30.0,1.25,235.0,13.0,294.4,298.4,294.6
11,738.0,2599.0,-3.0,-18.8,29.0,1.18,235.0,13.0,294.6,298.4,294.8
12,726.0,2729.0,-2.5,-27.5,13.0,0.55,242.0,15.0,296.6,298.5,296.7
13,722.0,2773.0,-2.3,-22.3,20.0,0.89,244.0,15.0,297.3,300.2,297.4
14,702.0,2995.0,-3.4,-20.7,25.0,1.06,255.0,18.0,298.5,301.9,298.6
15,700.0,3018.0,-3.5,-20.5,26.0,1.08,255.0,18.0,298.6,302.1,298.8
16,678.0,3270.0,-5.7,-15.7,45.0,1.67,241.0,18.0,298.9,304.2,299.2
17,676.0,3293.0,-5.8,-17.3,40.0,1.47,240.0,18.0,299.0,303.8,299.3
18,663.0,3445.0,-6.5,-27.5,17.0,0.61,246.0,20.0,299.9,301.9,300.0
19,656.0,3527.0,-7.2,-27.2,19.0,0.63,250.0,21.0,300.0,302.1,300.1
20,582.0,4448.0,-15.1,-24.1,46.0,0.94,236.0,23.0,301.2,304.4,301.4
21,577.0,4513.0,-15.5,-27.9,34.0,0.67,235.0,23.0,301.5,303.8,301.7
22,553.0,4833.0,-17.2,-46.5,6.0,0.11,260.0,26.0,303.1,303.5,303.1
23,552.0,4847.0,-17.3,-47.3,5.0,0.1,260.0,26.0,303.2,303.6,303.2
24,500.0,5580.0,-23.5,-48.5,8.0,0.09,245.0,29.0,304.3,304.7,304.3
25,491.0,5711.0,-24.6,-49.6,8.0,0.08,245.0,32.0,304.6,304.9,304.6
26,482.0,5845.0,-25.6,-50.6,8.0,0.08,250.0,31.0,304.9,305.2,304.9
27,470.0,6027.0,-27.1,-52.1,7.0,0.07,257.0,36.0,305.3,305.6,305.3
