,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
44,119.0,15164.0,-66.5,-88.6,3.0,0.0,295.0,71.0,379.7,379.7,379.7
45,118.0,15215.0,-66.7,-88.7,3.0,0.0,295.0,69.0,380.2,380.2,380.2
46,110.0,15642.0,-66.4,-88.8,3.0,0.0,285.0,50.0,388.5,388.5,388.5
47,100.0,16220.0,-65.9,-88.9,3.0,0.0,285.0,55.0,400.1,400.1,400.1
48,94.0,16594.0,-66.8,-89.3,3.0,0.0,295.0,53.0,405.4,405.4,405.4
49,90.0,16857.0,-67.5,-89.6,3.0,0.0,280.0,49.0,409.2,409.2,409.2
50,88.9,16931.0,-67.7,-89.7,3.0,0.0,283.0,48.0,410.2,410.2,410.2
51,86.0,17133.0,-66.9,-89.4,3.0,0.0,290.0,46.0,415.7,415.7,415.7
52,78.4,17694.0,-64.7,-88.7,2.0,0.0,276.0,42.0,431.4,431.4,431.4
53,72.5,18168.0,-67.5,-89.5,3.0,0.0,265.0,39.0,435.3,435.3,435.3
54,72.0,18210.0,-67.4,-89.6,3.0,0.0,265.0,40.0,436.4,436.4,436.4
55,70.0,18380.0,-66.9,-89.9,3.0,0.0,270.0,42.0,440.9,440.9,440.9
56,66.0,18736.0,-66.2,-89.9,2.0,0.0,285.0,36.0,449.8,449.8,449.8
57,62.0,19115.0,-65.6,-89.8,2.0,0.0,265.0,32.0,459.4,459.5,459.4
58,61.0,19214.0,-65.4,-89.8,2.0,0.0,275.0,30.0,462.0,462.0,462.0
59,58.0,19519.0,-64.8,-89.8,2.0,0.0,295.0,34.0,469.9,470.0,469.9
60,55.0,19841.0,-64.2,-89.7,2.0,0.0,300.0,20.0,478.5,478.5,478.5
61,53.0,20065.0,-63.8,-89.7,2.0,0.0,280.0,16.0,484.5,484.5,484.5
62,52.4,20134.0,-63.7,-89.7,2.0,0.0,280.0,13.0,486.4,486.4,486.4
63,51.0,20299.0,-64.2,-89.6,2.0,0.0,280.0,6.0,489.1,489.1,489.1
64,50.0,20420.0,-64.5,-89.5,2.0,0.0,270.0,8.0,491.1,491.1,491.1
65,48.1,20656.0,-65.3,-90.3,2.0,0.0,263.0,12.0,494.6,494.6,494.6
66,46.0,20932.0,-64.0,-89.8,2.0,0.0,255.0,17.0,504.1,504.1,504.1
67,43.0,21350.0,-62.1,-89.0,2.0,0.0,260.0,28.0,518.6,518.7,518.6
68,41.0,21645.0,-60.7,-88.4,1.0,0.0,290.0,22.0,529.1,529.2,529.1
69,39.0,21955.0,-59.3,-87.9,1.0,0.0,300.0,16.0,540.4,540.4,540.4
70,37.0,22281.0,-57.8,-87.2,1.0,0.01,270.0,15.0,552.5,552.5,552.5
71,35.9,22468.0,-56.9,-86.9,1.0,0.01,277.0,16.0,559.5,559.5,559.5
72,34.0,22811.0,-58.7,-87.7,1.0,0.01,288.0,16.0,563.5,563.6,563.5
73,33.0,22999.0,-58.0,-87.5,1.0,0.01,295.0,17.0,570.1,570.2,570.1
74,30.0,23600.0,-55.9,-86.9,1.0,0.01,275.0,16.0,591.6,591.7,591.7
75,29.0,23817.0,-55.2,-86.5,1.0,0.01,260.0,18.0,599.3,599.4,599.3
76,28.0,24042.0,-54.5,-86.1,1.0,0.01,235.0,22.0,607.3,607.4,607.3
77,27.0,24274.0,-53.8,-85.7,1.0,0.01,255.0,22.0,615.7,615.8,615.7
78,26.9,24298.0,-53.7,-85.7,1.0,0.01,255.0,22.0,616.6,616.7,616.6
79,24.0,25029.0,-55.0,-85.2,1.0,0.01,240.0,17.0,633.3,633.5,633.3
80,23.7,25110.0,-55.1,-85.1,1.0,0.01,239.0,19.0,635.2,635.3,635.2
81,23.0,25303.0,-54.8,-85.1,1.0,0.01,235.0,24.0,641.7,641.8,641.7
82,20.0,26200.0,-53.1,-85.1,1.0,0.01,265.0,35.0,672.9,673.0,672.9
83,19.7,26298.0,-52.1,-86.1,1.0,0.01,678.9,679.0,678.9,,
