,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1022.0,35.0,15.6,2.6,42.0,4.54,25.0,4.0,287.0,300.1,287.8
1,1021.0,43.0,15.5,2.5,42.0,4.52,115.0,1.0,286.9,300.0,287.7
2,1000.0,213.0,13.0,1.0,44.0,4.13,80.0,7.0,286.1,298.1,286.9
3,925.0,860.0,6.6,-0.4,61.0,4.03,125.0,7.0,286.1,297.7,286.8
4,866.0,1395.0,1.5,-1.4,81.0,4.0,70.0,13.0,286.1,297.7,286.8
5,850.0,1546.0,0.0,-1.7,88.0,3.99,95.0,12.0,286.1,297.7,286.8
6,843.0,1612.0,-0.3,-2.3,86.0,3.85,103.0,12.0,286.5,297.7,287.2
7,842.0,1622.0,-0.1,-5.1,69.0,3.12,104.0,12.0,286.8,296.0,287.3
8,841.0,1631.0,1.6,-23.4,14.0,0.69,106.0,11.0,288.7,290.9,288.8
9,840.0,1641.0,2.0,-27.0,10.0,0.5,107.0,11.0,289.2,290.9,289.3
10,833.0,1708.0,1.9,-25.8,11.0,0.57,115.0,11.0,289.8,291.7,289.9
11,813.0,1904.0,1.8,-22.2,15.0,0.8,107.0,10.0,291.7,294.3,291.9
12,797.0,2063.0,1.1,-23.6,14.0,0.72,100.0,10.0,292.6,295.0,292.7
13,700.0,3098.0,-3.7,-32.7,8.0,0.35,220.0,3.0,298.4,299.6,298.4
14,634.0,3874.0,-6.7,-40.7,5.0,0.17,239.0,4.0,303.5,304.1,303.5
15,510.0,5524.0,-21.1,-39.1,18.0,0.25,281.0,7.0,305.5,306.4,305.6
16,500.0,5670.0,-21.7,-43.7,12.0,0.16,285.0,7.0,306.5,307.1,306.6
17,487.0,5863.0,-22.3,-46.3,9.0,0.12,271.0,9.0,308.1,308.6,308.1
18,482.0,5939.0,-22.6,-47.5,8.0,0.11,265.0,10.0,308.7,309.1,308.7
19,466.0,6186.0,-23.5,-51.5,6.0,0.07,281.0,11.0,310.5,310.8,310.5
20,462.0,6248.0,-24.1,-51.4,6.0,0.07,285.0,11.0,310.5,310.8,310.6
21,445.0,6520.0,-26.7,-51.1,8.0,0.08,285.0,10.0,310.6,311.0,310.7
22,437.0,6651.0,-27.9,-50.9,9.0,0.08,273.0,11.0,310.7,311.0,310.7
23,432.0,6733.0,-28.4,-51.7,9.0,0.08,265.0,12.0,311.0,311.3,311.0
24,408.0,7139.0,-31.2,-55.7,7.0,0.05,275.0,15.0,312.6,312.8,312.6
