,PRES,HGHT,TEMP,DWPT,RELH,MIXR,DRCT,SKNT,THTA,THTE,THTV
0,1018.0,35.0,13.6,1.6,44.0,4.24,310.0,5.0,285.3,297.5,286.0
1,1001.0,175.0,10.8,-0.2,47.0,3.78,310.0,10.0,283.9,294.8,284.5
2,1000.0,183.0,10.8,-0.2,47.0,3.79,310.0,10.0,283.9,294.9,284.6
3,925.0,826.0,4.6,-1.4,65.0,3.75,330.0,10.0,284.0,294.8,284.6
4,890.0,1137.0,1.8,-2.1,75.0,3.7,340.0,14.0,284.3,295.0,284.9
5,850.0,1508.0,-1.5,-2.9,90.0,3.65,325.0,17.0,284.6,295.1,285.2
6,828.0,1716.0,-3.3,-3.9,95.0,3.47,320.0,19.0,284.8,294.9,285.4
7,811.0,1880.0,-4.7,-4.7,100.0,3.34,335.0,17.0,285.0,294.7,285.6
8,805.0,1938.0,-5.1,-5.2,100.0,3.24,340.0,16.0,285.1,294.6,285.7
9,800.0,1987.0,-5.5,-5.6,99.0,3.16,350.0,14.0,285.3,294.5,285.8
10,797.0,2017.0,-5.9,-9.2,77.0,2.4,355.0,14.0,285.1,292.3,285.6
11,795.0,2036.0,-5.1,-16.1,42.0,1.38,359.0,13.0,286.2,290.4,286.4
12,792.0,2066.0,-4.1,-23.6,20.0,0.72,5.0,12.0,287.6,289.9,287.7
13,788.0,2106.0,-2.7,-33.7,7.0,0.28,2.0,12.0,289.5,290.5,289.6
14,768.0,2309.0,-3.3,-37.3,5.0,0.2,347.0,14.0,291.0,291.7,291.0
15,732.0,2685.0,-5.8,-39.8,5.0,0.17,320.0,16.0,292.3,292.9,292.3
16,700.0,3035.0,-8.1,-42.1,5.0,0.14,320.0,22.0,293.5,294.0,293.5
17,675.0,3316.0,-9.9,-36.9,9.0,0.24,322.0,22.0,294.5,295.4,294.6
18,639.0,3736.0,-11.7,-24.7,33.0,0.81,325.0,23.0,297.1,299.8,297.3
19,633.0,3808.0,-11.8,-29.9,21.0,0.51,325.0,23.0,297.8,299.6,297.9
20,625.0,3905.0,-11.9,-36.9,11.0,0.26,328.0,24.0,298.8,299.7,298.8
21,585.0,4408.0,-14.3,-54.3,2.0,0.04,341.0,28.0,301.7,301.9,301.7
22,579.0,4486.0,-14.7,-50.7,3.0,0.06,343.0,29.0,302.1,302.4,302.1
23,575.0,4538.0,-14.5,-47.5,4.0,0.09,344.0,29.0,303.0,303.3,303.0
24,544.0,4953.0,-17.6,-48.4,5.0,0.09,355.0,33.0,304.1,304.5,304.2
25,533.0,5107.0,-18.7,-48.7,5.0,0.09,352.0,34.0,304.6,304.9,304.6
26,505.0,5506.0,-20.2,-54.4,3.0,0.05,345.0,35.0,307.4,307.6,307.5
27,500.0,5580.0,-20.5,-55.5,3.0,0.04,345.0,35.0,308.0,308.1,308.0
28,487.0,5775.0,-21.3,-57.3,2.0,0.03,347.0,38.0,309.3,309.5,309.3
29,466.0,6099.0,-22.3,-56.3,3.0,0.04,351.0,42.0,312.0,312.2,312.0
30,446.0,6416.0,-24.9,-56.7,4.0,0.04,355.0,47.0,312.6,312.8,312.7
31,406.0,7094.0,-30.5,-57.5,5.0,0.04,346.0,41.0,313.9,314.1,313.9
32,400.0,7200.0,-30.3,-63.3,2.0,0.02,345.0,40.0,315.5,315.6,315.5
33,391.0,7362.0,-30.9,-62.9,3.0,0.02,343.0,39.0,316.8,316.9,316.8
34,301.0,9167.0,-43.7,-68.8,5.0,0.01,320.0,32.0,323.3,323.4,323.3
35,300.0,9190.0,-43.9,-68.9,5.0,0.01,320.0,32.0,323.4,323.4,323.4
36,280.0,9652.0,-47.5,-68.5,7.0,0.01,303.0,34.0,324.6,324.7,324.6
37,276.0,9747.0,-47.9,-69.1,7.0,0.01,300.0,34.0,325.3,325.4,325.4
38,250.0,10400.0,-50.9,-72.9,6.0,0.01,295.0,43.0,330.3,330.3,330.3
39,242.0,10611.0,-52.3,-73.3,6.0,0.01,295.0,48.0,331.2,331.3,331.2
40,238.0,10718.0,-52.8,-73.8,6.0,0.01,295.0,51.0,332.1,332.2,332.1
41,230.0,10936.0,-53.7,-75.0,6.0,0.01,300.0,51.0,334.0,334.0,334.0
42,223.0,11134.0,-54.5,-76.0,5.0,0.01,305.0,49.0,335.6,335.7,335.6
43,200.0,11830.0,-57.5,-79.5,4.0,0.0,285.0,48.0,341.6,341.6,341.6
44,197.0,11925.0,-58.0,-80.2,4.0,0.0,280.0,47.0,342.3,342.3,342.3
45,189.0,12184.0,-59.3,-82.3,4.0,0.0,275.0,58.0,344.2,344.2,344.2
46,173.0,12737.0,-58.4,-85.3,2.0,0.0,270.0,80.0,354.5,354.5,354.5
47,165.0,13033.0,-57.9,-86.9,1.0,0.0,270.0,83.0,360.2,360.2,360.2
48,150.0,13630.0,-58.9,-87.9,1.0,0.0,270.0,88.0,368.4,368.4,368.4
49,149.0,13671.0,-59.0,-87.9,1.0,0.0,270.0,89.0,369.0,369.0,369.0
50,100.0,16130.0,-64.1,-90.1,2.0,0.0,280.0,68.0,403.6,403.6,403.6
51,92.0,16643.0,-63.4,-90.0,2.0,0.0,275.0,58.0,414.8,414.8,414.8
52,87.4,16959.0,-62.9,-89.9,2.0,0.0,257.0,47.0,421.9,421.9,421.9
53,87.0,16987.0,-63.0,-89.9,2.0,0.0,255.0,46.0,422.3,422.3,422.3
54,70.0,18320.0,-66.1,-90.1,2.0,0.0,270.0,43.0,442.6,442.6,442.6
55,68.3,18469.0,-66.5,-90.5,2.0,0.0,270.0,44.0,444.9,444.9,444.9
56,65.0,18771.0,-66.2,-90.6,2.0,0.0,270.0,45.0,451.8,451.8,451.8
57,60.0,19259.0,-65.8,-90.7,2.0,0.0,260.0,34.0,463.2,463.2,463.2
58,55.0,19789.0,-65.4,-90.8,2.0,0.0,250.0,42.0,475.8,475.9,475.8
59,53.0,20015.0,-65.2,-90.8,2.0,0.0,265.0,38.0,481.3,481.4,481.3
60,50.0,20370.0,-64.9,-90.9,2.0,0.0,260.0,43.0,490.1,490.1,490.1
61,48.0,20621.0,-64.1,-90.8,2.0,0.0,270.0,43.0,497.8,497.8,497.8
62,45.0,21018.0,-62.8,-90.7,1.0,0.0,280.0,36.0,510.2,510.2,510.2
63,42.2,21413.0,-61.5,-90.5,1.0,0.0,261.0,19.0,522.9,522.9,522.9
64,42.0,21442.0,-61.6,-90.5,1.0,0.0,260.0,18.0,523.3,523.4,523.3
65,38.5,21979.0,-63.3,-91.3,1.0,0.0,262.0,29.0,532.2,532.2,532.2
66,34.0,22752.0,-60.9,-90.9,1.0,0.0,265.0,44.0,557.7,557.7,557.7
67,31.0,23326.0,-59.1,-90.6,1.0,0.0,290.0,27.0,577.4,577.5,577.4
68,30.0,23530.0,-58.5,-90.5,1.0,0.0,280.0,22.0,584.6,584.6,584.6
69,29.0,23744.0,-56.9,-89.5,1.0,0.0,245.0,23.0,594.7,594.7,594.7
70,28.4,23876.0,-55.9,-88.9,1.0,0.01,242.0,21.0,601.0,601.0,601.0
71,28.0,23966.0,-55.9,-88.9,1.0,0.01,240.0,20.0,603.5,603.5,603.5
72,25.0,24685.0,-55.8,-88.8,1.0,0.01,245.0,34.0,623.7,623.8,623.7
73,24.0,24944.0,-55.7,-88.7,1.0,0.01,255.0,30.0,631.2,631.2,631.2
74,22.0,25491.0,-57.9,-89.1,1.0,0.01,235.0,30.0,640.6,640.6,640.6
75,21.0,25784.0,-59.1,-89.3,1.0,0.01,245.0,30.0,645.6,645.7,645.6
76,20.8,25845.0,-59.3,-89.3,1.0,0.01,246.0,31.0,646.6,646.7,646.6
77,20.0,26090.0,-58.3,-90.3,1.0,0.01,250.0,37.0,657.0,657.0,657.0
78,18.0,26762.0,-56.2,-89.2,1.0,0.01,250.0,52.0,683.8,683.8,683.8
79,17.0,27127.0,-55.0,-88.6,1.0,0.01,260.0,44.0,698.7,698.8,698.7
80,15.0,27925.0,-52.5,-87.3,1.0,0.01,250.0,39.0,732.5,732.6,732.5
81,14.7,28054.0,-52.1,-87.1,1.0,0.01,738.1,738.3,738.1,,
